Date,VAKRANGEE
20130102,0.6362393001438145
20130103,-1.027947643790457
20130104,-2.39901021768654
20130107,-2.4271309304483806
20130108,0.3663599869856095
20130109,0.43356657448629493
20130110,-0.2398994364461708
20130111,-1.9323033621424928
20130114,0.8764774182613094
20130115,0.03111793489485404
20130116,-0.3613395225083507
20130117,-0.18378695548143287
20130118,-0.005575667086575829
20130121,0.02214369754408188
20130122,-0.49444255407161214
20130123,-0.1987014531461786
20130124,-1.0256716316024348
20130125,0.9595504069837599
20130128,0.4366166565051701
20130129,0.050313932524359416
20130130,-0.10986638246821115
20130131,0.14920120902057127
20130201,-0.17255061371288843
20130204,-0.1557696835758341
20130205,0.04892087490094821
20130206,0.10799104309726265
20130207,0.01140683400887943
20130208,-0.2722487582057391
20130211,0.44256991697532244
20130212,0.3512903299301331
20130213,0.13477451506373633
20130214,-0.7743680002647817
20130215,-0.5165059147003395
20130218,0.7785039494091217
20130219,0.7619742463567513
20130220,0.29883967010999296
20130221,-0.9096973647655483
20130222,-0.05013889420190176
20130225,-0.5005989546510605
20130226,-0.2365053890990767
20130227,-0.05145035151945859
20130228,-0.6111461189890324
20130301,0.26572715647441153
20130304,-1.0874471492652658
20130305,0.6010655910332753
20130306,0.5109162032791031
20130307,0.8557406883535056
20130308,0.023302403584885112
20130311,-2.229089834779334
20130312,0.035367276620614674
20130313,0.03978794026404575
20130314,-0.2629115196671665
20130315,-0.19122744177290948
20130318,-0.11916330755149865
20130319,-0.8875581817269329
20130320,-0.3866461903830249
20130321,-0.7489592782554341
20130322,-0.3620733583849718
20130325,-0.261183472424465
20130326,0.18346013791558252
20130328,0.5557264811666274
20130401,1.412782622806519
20130402,1.1688226504937176
20130403,-0.44406418426844363
20130404,-0.8184606773386289
20130405,-0.17887027939945888
20130408,-0.2731744882261321
20130409,-5.539701198006712
20130410,-2.5482550108920528
20130411,-3.2471101323967084
20130412,-0.4448023983245213
20130415,0.6881967804113052
20130416,0.457528599402542
20130417,0.4470441676517226
20130418,0.5369790721482711
20130422,-4.203005736858601
20130423,0.3861309245201193
20130425,0.9083556713071116
20130426,2.0140802198744368
20130429,0.3139723488906536
20130430,1.0000083915135984
20130502,0.3605916268268072
20130503,-0.3504515312421955
20130506,0.7931676432429825
20130507,0.1322670551370384
20130508,0.3871207455499927
20130509,0.18793230358429927
20130510,0.40196204534536706
20130511,0.5222686531766383
20130513,-0.6848926167844277
20130514,-0.1117729017079396
20130515,0.9446758243680048
20130516,0.46851893693742924
20130517,0.5230003471784791
20130520,-0.14464518875472998
20130521,-0.2197545164563199
20130522,-0.23324926238142124
20130523,-0.9780092960589788
20130524,-0.3666740116060375
20130527,0.5173546149995458
20130528,0.7305547688540317
20130529,0.13713670902832847
20130530,-1.199923966107773
20130531,-0.7882864672641192
20130603,-0.5283295302382642
20130604,0.4542289595098511
20130605,-0.20063403832217314
20130606,0.2655451015168823
20130607,-0.08509529863401931
20130610,-0.2819248981500181
20130611,-0.9874711626700337
20130612,-0.4790754468424213
20130613,-0.7896617674365767
