Date,SHAHALLOYS
20130102,0.22836093736643978
20130103,-3.720110170806777
20130104,-2.259695416299558
20130107,1.7374978704063875
20130108,3.5139316360692834
20130109,0.8946552620329327
20130111,0.6036829714479524
20130115,-0.2846721373246986
20130116,-0.09866204978526993
20130118,2.992649413839935
20130121,-3.3079402656670664
20130122,4.22541648876513
20130123,-2.3664494196625485
20130124,1.6899636291852225
20130125,-4.732227723428635
20130129,3.971718242592751
20130130,3.931194916745273
20130131,-4.817720198222913
20130201,-3.86738494432388
20130204,-4.3599321339000925
20130205,4.549994157894448
20130206,-2.0403484964042025
20130207,-0.5787744177912043
20130208,4.961903524794523
20130211,2.644803734867037
20130213,4.3441531869993435
20130214,4.013824905695102
20130215,0.6049383003915618
20130218,-2.5435112520898095
20130219,3.6106985197720687
20130220,3.9339391757124007
20130221,-4.174470846219588
20130222,4.5229114451764465
20130225,1.4857308659990975
20130226,4.144381502837305
20130227,-2.1101526384259355
20130228,4.943348277260241
20130301,0.28398439720645974
20130304,3.2486664224105217
20130305,-0.6775112155677017
20130306,-2.3584539082998535
20130308,-1.1092831916415247
20130311,-3.875980418777769
20130312,2.1986850621520313
20130313,0.42284644970116
20130315,-3.9508376238249316
20130318,-0.7389638214367855
20130319,2.065215760129173
20130320,3.0574913375719355
20130401,15.851241274110656
20130402,-2.5962301836096886
20130403,1.3190817059822413
20130404,0.0852629872645083
20130405,-1.57994574176926
20130412,-3.119420047496435
20130425,-3.3818201545092714
20130507,0.1296688682716382
20130509,-4.531780315159197
20130723,-5.016604471551263
20130826,5.232260239021345
20130827,7.445054982194498
20130828,-4.081135060796818
20131202,10.752333100623437
20131209,-5.7559805872638705
20131210,-5.5446027408488225
20131211,6.075041015643803
20131219,-1.6412603421859246
20131231,-2.781191145207192
20140117,3.1530610745908234
20140120,4.061403358037999
20140121,0.929445478288072
20140122,0.3734187227483027
20140123,0.6279363601115703
20140124,-0.4398859492163653
20140127,3.1425055877888655
20140129,4.3702987707315595
20140130,-5.788249249541137
20140203,-2.217930345124242
20140204,-3.245093299030068
20140205,2.8438024612343797
20140206,-0.7826176989759346
20140207,-3.858857843877458
