Date,HEIDELBERG
20130102,0.8977990669948898
20130103,-0.7238669239666798
20130104,-0.6595458541006742
20130107,3.8736292133331403
20130108,-0.5556262553473833
20130109,0.7915288875296391
20130110,0.8160230371987559
20130111,3.4137408623767698
20130114,1.5108463632559865
20130115,-2.538307416038186
20130116,2.838934392497583
20130117,-0.6486505796755783
20130118,-3.315405527831624
20130121,2.137301709211473
20130122,0.43120375619304807
20130123,3.3882486912811833
20130124,-2.0703956916848005
20130125,0.293249386472274
20130128,2.3179839341026547
20130129,-1.166942643802209
20130130,0.18709145161287127
20130131,1.48484305284783
20130201,0.20561561687779178
20130204,-0.25526373190536855
20130205,1.818696661931433
20130206,1.1852893002700622
20130207,-2.0201321616812358
20130208,-1.5004799465096998
20130211,3.254446421653812
20130212,3.6245698775064463
20130213,-0.8431703262798549
20130214,1.3399463525799917
20130215,-5.168884112335128
20130218,0.6781517106651436
20130219,2.20836801464411
20130220,-0.6397460419649951
20130221,-1.4739858494121374
20130222,1.3379961140683054
20130225,-1.1977786585131531
20130226,-0.2303062661694919
20130227,0.3853257173387584
20130228,-1.2291790773066595
20130301,-0.29598434881472446
20130304,1.6884135406202323
20130305,0.7956947695235288
20130306,-2.739248755600312
20130307,-1.260092979098355
20130308,2.5023734231851558
20130311,-4.560813362236938
20130312,1.2493981437721997
20130313,0.6486734052908028
20130314,-1.2816089566628113
20130315,1.4809474089541455
20130318,-1.1730698705336353
20130319,1.0326273554049132
20130320,-0.8261478571088683
20130321,-0.694480756579913
20130322,4.469020829325279
20130325,1.6894823328360826
20130326,3.765848556954702
20130328,-0.562678942078255
20130401,-1.9610325764710907
20130402,3.5314266632570206
20130403,0.9432809936012561
20130404,2.182177807490098
20130405,2.6620261834932757
20130408,-2.855950146904111
20130409,-0.8470154638102726
20130410,-1.4030200193225855
20130411,0.3638606585470157
20130412,-0.19399561064136583
20130415,-1.111221675288486
20130416,1.4879912514178895
20130417,-4.501935885587842
20130418,-1.7194859009396393
20130422,1.1394023252064451
20130423,-0.5482547430975666
20130425,-1.8640039413171334
20130426,-1.287951606499887
20130429,2.7910864458317883
20130430,-0.921704136834277
20130502,-2.569833170939397
20130503,-0.09775868805560806
20130506,-1.18358029158451
20130507,-3.8738917373814186
20130508,-1.0235363519193943
20130509,1.1674343804369482
