Date,RELIANCE
20130102,0.7057328602166
20130103,-1.004748930428371
20130104,0.18021402182138413
20130107,0.45509738490723284
20130108,0.7152040847285758
20130109,-0.7569214560593249
20130110,0.18906479504859747
20130111,0.9587349617824859
20130114,0.6863826108982901
20130115,0.3685671352547673
20130116,-2.6443093915383793
20130117,-2.2070259670807233
20130118,-0.5317390396820757
20130121,-1.8413204880968563
20130122,-0.7394564585682991
20130123,-0.621708972125105
20130124,-0.35009197275624415
20130125,1.612203610521304
20130128,1.3077659040123568
20130129,0.9295285757409486
20130130,-1.683998060874302
20130131,1.6858984637796315
20130201,-1.2417230595344873
20130204,-0.007908088359602217
20130205,0.8281273105397573
20130206,-0.08407585316627678
20130207,-0.4318934851172801
20130208,0.1460447712009123
20130211,0.03133974151935315
20130212,-0.2701570289645385
20130213,-0.7938295432221658
20130214,1.4177992941150377
20130215,1.2311455274178633
20130218,0.29452587236902406
20130219,0.8864924387496259
20130220,-3.1601316876670156
20130221,-0.12859537181647052
20130222,-0.3411341396208205
20130225,0.3883084885303779
20130226,1.8652925425498361
20130227,-0.10212428664265472
20130228,-0.39862505415707394
20130301,0.636232288127115
20130304,-1.1545251299036243
20130305,-0.08117981149448283
20130306,-0.4963012967484177
20130307,0.33003867786771823
20130308,-0.48933693025922254
20130311,0.6105932019946358
20130312,-0.8394724600534018
20130313,-0.8868167531238166
20130314,-0.82617436215849
20130315,1.3036950997952987
20130318,0.2413076313933198
20130319,-0.9191735723585148
20130320,-1.2820450102287908
20130321,0.17415741306435062
20130322,-0.09832535809381182
20130325,-0.029862732097265948
20130326,3.012157661166027
20130328,2.380797522510397
20130401,-0.34172944884797973
20130402,-0.5173578290670457
20130403,0.9977430449735079
20130404,-0.5574670953064698
20130405,-1.7275369949352342
20130408,-1.2400788288530191
20130409,0.2306122651167044
20130410,0.8463515561724851
20130411,1.277905015995769
20130412,-0.94654386445713
20130415,-2.00334876663651
20130416,0.6488239918971161
20130417,3.8095729601540276
20130418,0.33642943509423784
20130422,0.3455801742094884
20130423,-1.9192565780680293
20130425,-0.8841401730252929
20130426,2.3415143866826607
20130429,0.8837978593691698
20130430,1.0535098811942305
20130502,-0.5476830039986824
20130503,-0.27008323665245854
20130506,-2.0028394755892984
20130507,0.23083597987396254
20130508,-0.1326371844344097
20130509,1.1325922369065429
20130510,1.3516856622895101
20130511,0.376543358230087
20130513,-0.9348145852411431
20130514,0.9614846163856487
20130515,-0.3937031261064088
20130516,-2.117506369872827
20130517,1.136524890800749
20130520,0.038228258764108625
20130521,-0.43540957731365826
20130522,0.5219581311993386
20130523,1.5242579243644574
20130524,0.10562081376071386
20130527,-3.6618455143366813
20130528,-0.9834687427671329
20130529,-1.0597586725301502
20130530,1.4845520785622015
20130531,1.3986997908183074
20130603,1.6700176247016598
20130604,0.7168860999541492
20130605,-2.5515393769888712
20130606,0.9553058095953604
20130607,0.13480741540421537
20130610,-1.3633882960501715
20130611,-1.6707615565064973
20130612,-1.2583976175043
20130613,-1.4734791016888054
20130614,-1.609609223755607
20130617,-0.7178310635148136
20130618,-0.052766197860234426
20130619,-0.8515823625606267
20130620,0.9576607920183973
20130621,0.07206963213312978
20130624,-2.0968172821393694
20130625,-1.5673521661334027
20130626,-0.459397494391444
20130627,-1.713113847965404
20130628,-0.9425763773541109
20130701,-0.7899799012850255
20130702,0.7930035996988931
20130703,0.12139649683200915
20130704,-0.20265960774451397
20130705,-1.70639837308875
20130708,0.7541891950545716
20130709,-0.2080166486736732
20130710,1.3464383237447382
20130711,0.2037283131933707
20130712,-1.4223888827029607
20130715,0.09406518254171914
20130716,-1.5584040723244652
20130717,-1.7446626995453802
20130718,0.8973790417083263
20130719,-0.7308975290872837
20130722,1.3083825201095887
20130723,0.5187732003192704
20130724,-1.3627348149777223
20130725,0.5213852611918786
20130726,-0.7599928385270023
20130729,-0.9756025178527186
20130730,0.9169804677233526
20130731,-1.2183403976700875
