Date,DELTACORP
20130102,1.1737692187587772
20130103,-1.9700972689799892
20130104,0.03628588899273821
20130107,2.7535643913884122
20130108,0.9056202911793569
20130109,0.9356297170068058
20130110,0.9059707214938753
20130111,0.6778969830896373
20130114,-0.024270591663494434
20130115,0.4447522656664846
20130116,1.0057889340450892
20130117,0.2078705524024965
20130118,-2.0415938493103076
20130121,-4.459355457303025
20130122,1.3052133297840314
20130123,-3.714163412993374
20130124,1.2522803362114594
20130125,1.0936959838651692
20130128,-1.0725223769832555
20130129,1.0443292268307307
20130130,1.961678915341372
20130131,2.380094259998878
20130201,0.6759265047025427
20130204,0.5035340098306489
20130205,0.68445461917864
20130206,0.7768701930634336
20130207,0.987938287309746
20130208,-0.0593133823637797
20130211,-2.371170121672201
20130212,-1.8810644545431692
20130213,-4.833017281157246
20130214,1.8034941032537157
20130215,-1.1393498962638096
20130218,4.387576912681713
20130219,-0.4216776852191084
20130220,0.6065805023187696
20130221,0.9126242628511019
20130222,0.5728442950891542
20130225,3.803424803191411
20130226,1.1180955965380512
20130227,4.562917966705395
20130228,0.6445812830017972
20130301,1.8152280229631557
20130304,0.1223970261124947
20130305,-3.1889429734779315
20130306,-0.3132649951327391
20130307,1.6533716773029095
20130308,-0.0930211127236864
20130311,-1.1828728420108205
20130312,-0.27406506113255336
20130313,1.5850131826230172
20130314,-0.1580298542192119
20130315,-0.9858454053168888
20130318,1.770108870976211
20130319,1.8425602673769714
20130320,12.151367602106358
20130321,5.2106399924044995
20130322,-15.092656373746435
20130325,8.625431090233342
20130326,3.1237936260341725
20130328,3.933254059699964
20130401,-5.235927874402679
20130402,-5.918315517433406
20130403,-4.520181430575762
20130404,-3.593546419914424
20130405,-0.3922420443724585
20130408,0.3277830820691578
20130409,-2.8608228102818245
20130410,-19.380010147907704
20130411,4.0924966304978065
20130412,-6.836901528916679
20130415,-19.38637351143367
20130416,8.03867971354709
20130417,-4.139860112969503
20130418,0.6552697160756548
20130422,2.1090264874503166
20130423,0.7327934058946916
20130425,2.0261354461905148
20130426,8.842569067284163
20130429,7.636828173298879
20130430,-4.413396228293596
20130502,-1.0104052687253455
20130503,-0.8086841897390007
20130506,1.204354502957331
20130507,-1.1582170559584568
20130508,-1.2486577690182474
20130509,0.8463135121296816
20130510,-1.664371564566678
20130511,-0.15296940597665054
20130513,-7.31305607645804
20130514,-3.1177904374387833
20130515,3.3465322249671434
20130516,2.3057165933510055
20130517,1.3229841184868931
20130520,0.2549889432632286
20130521,1.3241874102576354
20130522,-2.0986508348452197
20130523,3.5059306341768535
20130524,0.04590694293468728
20130527,0.8502746314228351
20130528,-1.7758063836507436
20130529,2.439786646096151
20130530,1.683031623948459
20130531,1.258281317883811
20130603,-4.055126630453669
20130604,0.20913407527624617
20130605,1.423010882673233
20130606,1.3763184684757608
20130607,-0.24278989132550172
20130610,1.4151662273976464
20130611,1.903358863739133
20130612,0.019246576810372673
20130613,1.0736713637681077
20130614,1.1228674850663771
20130617,-3.0160676697699023
20130618,1.165432358745276
20130619,0.909883730385758
20130620,1.45831558540341
20130621,-2.2962384656558794
20130624,-1.215303892352448
20130625,3.6684929172203757
20130626,0.786467436299739
20130627,-0.6289582605943336
