Date,BANCOINDIA
20130102,0.7508578724596986
20130103,-0.505616481630516
20130104,2.610871073917339
20130107,1.01154099993303
20130108,-0.25239629678746855
20130109,0.6263923007025922
20130110,0.017020163721812698
20130111,-1.984475483107229
20130114,1.723502866674042
20130115,0.03659772042702513
20130116,-0.9030488488432726
20130117,-0.2646343012695518
20130118,0.30479253828296793
20130121,-0.6628105180633431
20130122,-0.08696612013962046
20130123,0.44532564717769874
20130124,-1.4093598012898492
20130125,-2.9449321765038596
20130128,-1.0345191359294397
20130129,2.440103913963589
20130130,-0.9191713898947893
20130131,0.49364970537593883
20130201,-0.2870583262125263
20130204,-0.12415356166047142
20130205,0.38398224032057415
20130206,1.8469235341015506
20130207,0.10288499718244504
20130208,-0.027085066297461213
20130211,9.237030075639439
20130212,1.8412216330976812
20130213,-0.9982787815412952
20130214,1.3045175241961973
20130215,2.2685146954873967
20130218,-1.690746057563656
20130219,1.53286996153015
20130220,-0.9153588567818906
20130221,-0.05000695723548643
20130222,0.18491463720616153
20130225,-2.1630062429250465
20130226,-4.875566103585706
20130227,0.26965416011631377
20130228,-2.0603684164528864
20130301,2.8157798568059427
20130304,-0.19012112099290235
20130305,1.8875401404149414
20130306,-1.13081771150684
20130307,-1.0264474311422966
20130308,4.611551779846
20130311,-0.512252491895422
20130312,-1.6270741581823893
20130313,-0.4401647371101296
20130314,1.8370632645361291
20130315,-0.5823719542621002
20130318,0.2201029153495192
20130319,-0.5218382362828815
20130320,1.9488376577229185
20130321,-0.949456600397524
20130322,-0.029764132725728754
20130325,-1.547442475797757
20130326,3.253785004761537
20130328,3.944442117273627
20130401,2.6771619034653398
20130402,1.2300727077745934
20130403,0.6361634848399583
20130404,1.398278811218116
20130405,0.35811908032152384
20130408,2.1755644606988187
20130409,-1.2934611285567263
20130410,0.5548623289303413
20130411,-1.4240893228061573
20130412,-1.7920782162146156
20130415,3.9344826395273276
20130416,0.6716146886378707
20130417,2.8030275397860995
20130418,0.652240078401782
20130422,-0.9406518526381631
20130423,-0.22082399245173429
20130425,-4.495737002796357
20130426,1.6770506041716484
20130429,-0.37103102832740287
20130430,-1.3474604718524998
20130502,-0.87628075032668
20130503,-3.677420667575888
20130506,-1.6909658711938178
20130507,0.5747783011461065
20130508,-1.9515632653649937
20130509,0.15152640971934214
20130510,-0.24120833427565516
20130511,0.4072442421601621
20130513,-2.747165523110998
20130514,-1.042548504218848
20130515,2.032224305068356
20130516,1.9131109986256793
20130517,0.9267028409536862
20130520,-0.9416090751765036
20130521,-3.180747762985885
20130522,0.6019372383266948
20130523,-1.095351519797135
20130524,0.7435182226906384
20130527,0.6951943940258898
20130528,-1.3322018523591677
20130529,2.491820164962736
20130530,2.3290957283681006
20130531,0.19581458131194251
20130603,1.831752531189439
20130604,3.5030703696074617
20130605,-0.128149573662543
20130606,-1.8698131571649808
20130607,1.664177037442569
20130610,3.67263587884418
20130611,-1.9919183865921453
20130612,-6.542988289355778
