Date,ITDCEM
20130102,0.7370150935566195
20130103,-0.9030050397746456
20130104,0.5201661509306073
20130107,3.394007035853892
20130108,1.330857255132338
20130109,0.8501494560897891
20130110,1.111285459469979
20130111,-4.326193251241372
20130114,-2.039686157235591
20130115,0.15749283718879448
20130116,1.0813367525200874
20130117,0.15635936107669585
20130118,-0.5183100207476319
20130121,-0.3004748093035581
20130122,2.202143442979795
20130123,-0.8229705640944828
20130124,-0.942754978977449
20130125,1.1067695632680192
20130128,-0.09560959841402028
20130129,1.8792990635006483
20130130,-0.423132493292062
20130131,-0.3787480322326466
20130201,0.5212749401912108
20130204,0.560099514306741
20130205,3.8920409243751184
20130206,3.7267329546331567
20130207,0.9776654859469128
20130208,-2.837665570882283
20130211,1.5939473727690732
20130212,0.7409784952731029
20130213,0.6628321593621416
20130214,0.6160354575445299
20130215,-0.34259355799704727
20130218,-2.4666307010936084
20130219,1.4565462847701867
20130220,-1.1720740464115935
20130221,-3.553154724047366
20130222,1.1560145671729434
20130225,-1.5464829998941085
20130226,0.26111221685149166
20130227,-0.6083486126702569
20130228,0.8937672622391808
20130301,4.969448901344074
20130304,7.915956687354774
20130305,-5.515462106138231
20130306,-1.3399576718867758
20130307,-2.3264389467549575
20130308,5.480185709045843
20130311,5.67736609326213
20130312,0.924114521675086
20130313,-2.627553507540076
20130314,-3.047161409961547
20130315,-1.740004710078707
20130318,-1.3272848586583978
20130319,-1.0454869437750074
20130320,-2.0444159529398704
20130321,-1.297802345817622
20130322,6.586514701278211
20130325,-2.4959004195597276
20130326,-0.3436713887372554
20130328,-0.6381921121058913
20130401,1.916650374993749
20130402,-4.6793360388445855
20130403,-0.4308008708193451
20130404,1.7392059126523935
20130405,1.3385540201053647
20130408,1.1381772814252922
20130409,-1.0025665219082585
20130410,-3.516956119774622
20130411,0.956759840069247
20130412,-0.7195119380037476
20130415,-1.8862594128967027
20130416,1.864366080614289
20130417,0.6054758745060058
20130418,0.3790539957925676
20130422,1.3382895917142017
20130423,-0.5371602628196448
20130425,-0.6948972255985805
20130426,1.3090291863796344
20130429,-1.5301927551703847
20130430,0.2794238861665367
20130502,0.13762102484928157
20130503,-4.034662823369174
20130506,1.9257984574913194
20130507,0.4874455565048055
20130508,1.975547595478453
20130509,-1.4654439401811836
20130510,1.9247900836327783
20130511,1.3547997627959392
20130513,-0.4307814959299753
20130514,-1.1618051492326442
20130515,0.5081209616058309
20130516,-0.772233906096179
20130517,1.5570461230003434
20130520,0.8767651559465282
20130521,-0.631944731102235
20130522,-0.9326381082526596
20130523,-1.133908719972925
20130524,-1.0413575954880057
20130527,-1.2201632778627831
20130528,2.092328013719988
20130529,-0.01063746331345393
20130530,-0.021573509299504166
20130531,-2.396582823453731
20130603,1.3473726481375723
20130604,-0.08716935303449591
20130605,3.1811940637944836
20130606,0.5583476614764179
20130607,0.20621857808857408
20130610,2.4936008698738337
20130611,-2.5963660286856545
20130612,-1.734187734028916
20130613,-0.4732731647714534
20130614,2.736715446128512
20130617,1.7889106311393301
20130618,-2.236911307438238
20130619,0.697825124518063
20130620,-3.0256253284737653
20130621,-0.24686663863934416
20130624,-1.5310536951915241
20130625,1.9484712314505686
20130626,4.24278521588528
20130627,-3.480495594700799
20130628,0.4093899709660067
20130701,0.3618204416565637
20130702,-1.2814862282060517
20130703,3.407332474509538
20130704,1.087953109469792
20130705,0.29289590642528646
20130709,1.1457229319139768
20130710,2.9313999415827796
20130711,2.0381129887173723
20130712,2.081294178075454
20130715,-0.12677290616079573
20130716,0.687917193637514
20130717,-0.22952642998248796
20130718,-4.013064651494667
20130719,-1.5671791114099893
20130722,-2.059322431801883
20130723,-2.8463583273731117
20130724,-6.66929863206584
20130725,-1.0759730896770285
20130726,0.531216640009676
20130729,-1.9334792994340886
20130730,-2.1386294317948615
20130731,1.1002021754034685
20130805,0.5775695138453711
20130806,-2.4981791610862234
20130807,0.9909166637805844
20130812,2.495359903132617
20130814,0.7707486852380252
20130816,-1.918776102602804
20130819,1.7339027169695775
20130820,1.9835227661361547
20130821,-0.28353419325497886
20130822,1.479012513118763
20130823,-0.7469478134618752
20130826,6.730073894751547
20130828,3.164001817987343
20130829,-2.105425448472148
20130830,-1.5279581979087742
20130903,-1.6553943228155363
20130904,-12.235322794080027
20130905,0.8938816105813028
20130906,1.2712006347456208
20130910,3.8748561872673983
20130911,2.470859823528855
20130912,0.11753252158575059
20130917,11.459400060387642
20130918,-2.0225616942827114
20130919,-1.5947193161056479
20130923,-0.38270149282944554
20130924,-0.6827287578022185
20130925,1.3488294088223693
20130926,-5.228412730655347
20130927,-2.924713939316531
20130930,-0.7959385784430631
20131004,0.9925761318586105
20131007,0.8174824419092501
20131008,-0.1936362352679044
20131009,-1.8096394435073664
20131010,1.0619194258183475
20131011,0.8687495310331292
20131014,-1.0109623968729435
20131015,-2.4118380507986235
20131017,0.31246254717730865
20131018,1.7617841245734425
20131021,0.2484479431337927
20131022,4.254622783362491
20131024,-2.850552968367829
20131025,-6.117579334739098
20131028,4.336596847314025
20131029,1.0161250610967176
20131030,1.3441559510912127
20131031,2.2063174010864253
20131101,1.0661219472284165
20131103,7.371785863195435
20131106,0.6145671831294572
20131107,1.3281490910904026
20131108,3.560729259809069
20131111,-1.8614999421205947
20131112,1.3062127860596384
20131113,0.511591027667375
20131118,3.5057883684737674
20131119,0.835791350224155
20131120,0.544799859289509
20131121,1.1176356574418036
20131122,-6.038638622578131
20131125,3.737656343615525
20131126,-1.3845600784373122
20131127,1.242670398090813
20131128,1.061010387088272
20131129,-12.7408060349068
20131209,6.418450863159062
20131210,-1.3752166021587477
20131211,0.0871431873465581
20131212,6.131435783530504
20131218,-2.752977906497378
20131220,1.5544460133070002
20131223,3.1264218424209025
20131224,2.750300032405885
20131226,0.16983693069894623
20131227,1.9451702346213908
20131230,2.4612831092481597
20131231,0.8067055158862351
20140102,-3.5544044442206957
20140103,1.8619954610878264
20140107,-1.982905296600873
20140108,3.59449234780772
20140109,-0.9061713915726229
20140110,2.6558553760861807
20140113,-5.67588970489416
20140114,2.35787357629982
20140115,-0.7133913740477048
20140116,-1.9372563159922453
20140117,-0.2236018900822001
20140120,0.6353147827415642
20140121,0.9862616757858627
20140122,-1.2662367798360052
20140123,0.16907521274000595
20140124,-5.231568140030016
20140127,-0.6856102173954137
20140128,0.46448922222706535
20140129,-1.5219757413966972
20140130,0.35438700369744347
20140131,0.10274918990978232
20140203,-0.3610642689676552
20140204,-0.21890003808725045
20140205,2.8634980112040895
20140206,-1.0395284307907076
20140207,0.5461339277201789
20140210,-0.33690543513826204
20140211,1.1169305146619997
20140212,-0.0419205081408921
20140213,0.3849405841671625
20140214,-0.12362872736530942
20140217,-1.3259910092577596
20140218,2.4908154467967636
20140219,1.5533424490188152
20140220,-0.09229726214202558
20140221,2.955306055806689
20140224,0.23679443969474795
20140226,1.2046299482272447
20140228,-1.4809398418024196
20140303,2.793453431610983
20140304,-5.438615374146791
20140305,2.03732968098381
20140306,0.9208803269360204
20140307,2.029464963170405
20140310,2.1357989861159465
20140311,1.6334734443956633
20140312,0.5916866259596654
20140313,0.9770942391490661
20140314,2.3652192163908943
20140318,-1.2937003874924797
20140319,0.6134707349053854
20140320,0.8784192828327946
