Date,VISESHINFO
20130301,2.7219830904557
20130304,4.385554078844886
20130305,2.1477612857854913
20130306,3.8972559744228845
20130307,9.393318913412418
20130308,0.7510430741651883
20130311,0.98607417706262
20130312,1.3343645938533237
20130313,-0.02914707334709421
20130314,-0.7091665182215383
20130315,-1.425364545315266
20130318,-1.4893064021962008
20130319,7.631373681316518
20130320,5.367915435511359
20130321,5.281743206187478
20130322,0.29609003288295543
20130325,7.999645580925302
20130326,6.066362493158434
20130328,5.205579663117087
20130401,7.961963127821823
20130402,6.390594586229856
20130403,6.31988724340744
20130404,6.487281777171592
20130405,6.534652130978419
20130408,5.786059310982994
20130409,6.375257500582322
20130410,4.367647663875563
20130411,6.355496009261037
20130412,5.96951547779458
20130415,6.8411422894225495
20130416,6.113026000678282
20130417,8.027913750376577
20130418,6.959560607433794
20130422,5.5102933006910195
20130423,8.40162881802784
20130425,7.263029473143217
20130426,8.39954981769582
20130429,7.2506179387116525
20130430,9.588124414516837
20130502,7.432898131329679
20130503,8.505650882476978
20130506,10.227042890063778
20130507,4.219668809881801
20130508,3.658759409933584
20130509,11.29586959467725
20130510,3.397830737787228
20130511,-3.4928397671488423
20130513,11.08555367456503
20130514,-5.896283723483908
20130515,-4.636487420037028
20130516,-3.235782769660687
20130517,-1.8984518678106923
20130520,-1.8180394201344479
20130521,-1.9769799636889687
20130522,-2.7389630448625564
20130523,-2.7011771661468735
20130524,-1.5071102075789429
20130527,-2.480259897169195
20130528,-0.40730384572221023
20130529,-0.8253343856872881
20130530,-0.6296526124383659
20130531,-1.5360306785477085
20130603,-1.134562817584019
20130604,-0.032728638013717504
20130605,-1.1075314134301473
20130606,-0.5737951738339278
20130830,69.32997568513991
20130902,2.816490096913223
20130903,-5.638410615114615
20130904,-6.0680560866309765
20130905,-5.745768425302785
20130906,-4.147525730545984
20130910,3.1975993544767407
20130911,4.804425848740587
20130912,-2.729750922722899
20130913,3.574722860998361
20130916,9.258294166376993
20130917,10.428879016884508
20130918,10.304778081961448
20130919,0.7018103408034896
20130920,12.08057764019955
20130923,13.120380870894188
20130924,3.6111601337961217
20130925,12.583788987843777
20130926,16.4917155791344
20130927,16.169039053561605
20130930,-10.652283184664338
20131001,-8.21227809826588
20131003,14.532521978065068
20131004,15.680798887013005
20131007,3.7605077574572796
20131008,4.132675654657464
20131009,3.897090701091422
20131010,4.236982437482791
20131011,3.691956425127152
20131014,17.70008014173188
20131015,-13.964841336283556
20131017,3.9777503102049083
20131018,3.0838864010204423
20131021,-9.558615387823892
20131022,-8.051321609170802
20131023,-7.054123655600859
20131024,-6.11267280371888
20131025,2.623956297639682
20131028,12.153453491978272
20131029,3.280797254648505
20131030,13.503370515947182
20131031,14.808570064998962
20131101,-7.45568525562727
20131103,4.698208802367815
20131105,5.263587821452546
20131106,4.035239424110408
20131107,2.3659090872918753
20131108,3.083636814742803
20131111,2.806453404635321
20131112,13.895043539366833
20131113,2.664183284767475
20131114,4.284603167252656
20131118,4.21039679679054
20131119,-8.372761273148718
20131120,4.007394718049927
20131121,14.455461514003659
20131122,3.0246655700644953
20131125,16.54881935004756
20131126,-11.526249840842674
20131127,3.293116028089815
20131128,16.620448612181388
20131129,-10.219234972786959
20131202,17.176175384545907
20131203,-10.221538555645317
20131204,16.0693268089711
20131205,-10.847486312036878
20131206,3.769465417779655
20131209,15.111635795259478
20131210,2.218681045307548
20131211,3.5405696582618043
20131212,3.476440479489888
20131213,2.5729200390449556
20131216,2.9751136943614633
20131217,3.2334240332672413
20131218,3.982491061604816
20131219,17.787615023057384
20131220,3.8850255739607915
20131223,-11.464710214022588
20131224,18.91280447201625
20131226,4.984509280362758
20131227,2.9701234981166573
20131230,-12.838823030489905
20131231,18.073055951191748
20140102,16.404985235803018
20140103,3.9488556511776864
20140106,3.9702108027221086
20140107,4.167137944378724
20140108,4.06723571554781
20140109,2.8484525830827554
20140110,2.511847933898856
20140113,2.6402618749353164
20140114,3.3449408617044134
20140115,19.901715993382325
20140116,-16.968621344929648
20140117,2.611415453882124
20140120,3.387536721135351
20140121,4.062429336146108
20140122,3.244720734357667
20140123,20.216318113260016
20140124,-17.561501262881947
20140127,1.638794864863495
20140128,3.4714396313100067
20140129,3.305252282477862
20140130,19.118074085904432
20140131,-16.41445712099079
20140203,3.6678047058034142
20140204,3.655981347950419
20140205,20.699636313512016
20140206,-17.064454683779882
20140207,3.6458610157395785
20140210,3.491089018410072
20140211,19.950163366795575
20140212,3.671970703732982
20140213,3.005019680937791
20140214,-16.98145412748279
