Date,JISLJALEQS
20130102,1.1168715725263703
20130103,0.24581586970940583
20130104,-2.353260253546118
20130107,-2.4671157858809654
20130108,-2.380040586728161
20130109,-1.7796721960681698
20130110,-0.10216602611192505
20130111,-1.3473261486997856
20130114,-0.25972997142396625
20130115,1.1852019832735328
20130116,-0.03959482296658612
20130117,0.8624198499648708
20130118,1.282813647800623
20130121,-1.1533549154842608
20130122,-0.842259925669923
20130123,0.08158672774666043
20130124,4.116397839883064
20130125,-1.4008119303757902
20130128,4.157100988416126
20130129,2.712670688548993
20130130,-1.5518702166268288
20130131,-3.118510459508619
20130201,1.5202271075728104
20130204,0.7842863176945176
20130205,3.9458796320765543
20130206,1.9583510410057654
20130207,-2.1576476128582867
20130208,1.52182594284385
20130211,3.496462061553173
20130212,0.44013274373968264
20130213,-0.5353723496482876
20130214,-4.157821728245862
20130215,-2.8272142200443646
20130218,-0.4290093576264533
20130219,1.7439797856882024
20130220,-0.9124780547390302
20130221,0.40920595934494264
20130222,-0.023787130958551173
20130225,-0.9208297217169871
20130226,-1.3108949716070546
20130227,2.746488517651407
20130228,-2.3159732544695215
20130301,-5.659868889450986
20130304,1.8626865334619467
20130305,-3.6928731805422164
20130306,-1.1854910022847776
20130307,0.9698760935325965
20130308,-0.7520328808658581
20130311,-4.164761855323443
20130312,2.8281140732840013
20130313,0.3140627169745811
20130314,-1.9162696900776395
20130315,-0.3780445884356821
20130318,0.12733128586026465
20130319,-0.19806547393037954
20130320,-0.3549207473159979
20130321,-1.6071576580263462
20130322,-1.3480990839780875
20130325,0.3384431913136664
20130326,-0.22989942408552175
20130328,2.7549790526886406
20130401,1.8098598832561783
20130402,0.8772718178403598
20130403,3.257556038738096
20130404,3.760967563219003
20130405,-2.87807022228554
20130408,1.0566848362222483
20130409,0.3294621874732995
20130410,-0.47965044781056565
20130411,-3.152405822187801
20130412,-0.1790533476520043
20130415,0.781152200902773
20130416,1.3295374867503977
20130417,-3.1768096253752818
20130418,2.239124666085
20130422,0.4200253090000037
20130423,2.4564019557927823
20130425,0.817008212445318
20130426,-1.650333763095501
20130429,-4.312951966295028
20130430,-0.04355129978830097
20130502,0.21982363649591719
20130503,-4.236086938019366
20130506,-2.8992253967477986
20130507,-1.0277268757303473
20130508,1.5621696568191532
20130509,2.050002495836147
20130510,0.5192334279369003
20130511,-0.9296348502036964
20130513,0.34963022736777294
