Date,RAMANEWS
20130102,0.6534769601577649
20130103,-0.6743790849830871
20130104,-4.9211586670211895
20130107,3.0166069248773857
20130108,3.1867582442490625
20130109,0.20942414302434695
20130110,-0.9429336271495521
20130111,0.9907415449207173
20130114,0.8264708927764555
20130115,0.02976916941081251
20130116,2.740061715052942
20130117,0.39086329160699385
20130118,-1.7396477997410233
20130121,1.726400205296191
20130122,0.8960022730780142
20130123,-0.5480987708339933
20130124,4.719671080756481
20130125,0.5040629078958043
20130128,-2.63828313112563
20130129,6.294524700752518
20130130,-2.938605180160199
20130131,-7.199012371104039
20130201,-2.5337539738994357
20130204,2.5737008380925457
20130205,4.177953075585327
20130206,1.30327425324012
20130207,-1.3155169910257833
20130208,4.149471221765948
20130211,-2.5421211393206526
20130212,0.19876044367535584
20130213,1.8393456887511532
20130214,-1.5875482711476225
20130215,1.8705616562478513
20130218,0.11075307908901055
20130219,3.9391172797086527
20130220,-2.20990524983571
20130221,-2.0615300429366266
20130222,-3.3340585642564573
20130225,4.765632497692897
20130226,8.109612093835588
20130227,-0.9275168011996363
20130228,-2.676325633141781
20130301,5.681565988418919
20130304,-0.04059242813053743
20130305,-3.3924851631306177
20130306,1.4198336450828541
20130307,1.9318854528601395
20130308,0.7284613487288115
20130311,4.112536742834808
20130312,-3.5875912154685103
20130313,-0.2447766151241323
20130314,1.02317099761762
20130315,0.4066130124702544
20130318,-0.09484048701681325
20130319,1.0113617268617685
20130320,1.7322583578723103
20130321,-5.96993588203744
20130322,4.97016790741127
20130325,-1.0523293844153687
20130326,0.12471554611795573
20130328,1.8319456852901137
20130401,-0.037494720773755486
20130402,-5.459283710692481
20130403,0.335448694354067
20130404,4.358794534439129
20130405,0.7785850760640436
20130408,-2.212271694134633
20130409,-0.7893754196696355
20130410,-0.16983544668563305
20130411,1.6239357778260424
20130412,0.6266020584172163
20130415,-0.9226037518272736
20130416,1.2153676546563412
20130417,-6.78708883881831
20130418,2.269154968008645
20130422,6.142712868758039
20130423,-1.1157777264176163
20130425,0.9489935451493536
20130426,-1.3762556505881132
20130429,0.7741558644169878
20130430,1.4899192830451145
20130502,-0.8288294841251085
20130503,-2.661117814142802
20130506,1.371260637479506
20130507,1.171909307643063
20130508,-0.07669603080212828
20130509,0.49065509373826943
20130510,0.17884838136016634
20130511,-1.6148104453118541
20130513,-0.04153925502989031
20130514,-0.17858449355694203
20130515,2.323910327612732
20130516,1.8245164768122064
20130517,-1.2531793399921514
20130520,-2.6517657312246703
20130521,3.036339248742471
20130522,1.8918602207832533
20130523,-0.7703237721559019
20130524,-1.8851094369338788
20130527,1.7653430073138916
20130528,1.8362214436237367
20130529,0.5720385512866701
20130530,1.0444541758746382
20130531,-0.32514539888280347
20130603,1.3895540638053263
20130604,0.6842567552368379
20130605,3.142544041197516
20130606,-3.3542428387571714
20130607,-0.7450148898219208
20130610,-1.9378706480878358
20130611,3.2516396256361695
20130612,0.37059139422544174
20130613,3.6852286770654663
20130614,0.5228247356071183
20130617,-1.6698861903265465
20130618,-1.1495608762717369
20130619,0.7291915629000568
20130620,-0.186705760770714
20130621,3.9843979142837678
20130624,9.715228333196043
20130625,-4.3155310492398575
20130626,4.7853508173060115
20130627,-0.5469122341635624
20130628,2.787384519302325
20130701,-8.902721709487917
20130702,0.35229150967918016
20130703,1.9589243917376022
20130704,5.3145809983306345
20130705,-2.8992269860178013
20130708,0.16621189092134075
20130709,3.2701778856101984
20130710,0.06559889333288671
20130711,-0.725438188489207
