Date,SIMPLEXINF
20130102,0.8267540675772781
20130103,0.34623998291956126
20130104,3.6777920390755146
20130107,3.062223716462321
20130108,1.1062951664545433
20130109,-2.005611047802649
20130110,-0.27968988604220324
20130111,1.4615759938401482
20130114,2.073688345020807
20130115,0.9850436156420284
20130116,1.2296119819300084
20130117,3.255886969484474
20130118,0.9701513331148763
20130121,3.46620923414686
20130122,-0.06203994868257767
20130123,-0.6128745954953028
20130124,0.666401871738667
20130125,2.095223885391608
20130128,-0.067584730462459
20130129,0.9170701093259758
20130130,-0.2484981633389413
20130131,0.6299712663989095
20130201,0.03954501228569826
20130204,0.6824254640920749
20130205,1.4577652190356463
20130206,0.13638668346808486
20130207,1.77720735719725
20130208,0.809790024635028
20130211,0.5038621854097698
20130212,2.08498765945872
20130213,1.0872287737524573
20130214,-3.6246294735299625
20130215,1.3038517107006644
20130218,-1.3263786840771314
20130219,0.30561181362766787
20130220,1.319280323053603
20130221,-4.43950871653006
20130222,2.5712239545689997
20130225,0.9921801531275509
20130226,-1.6841020264290578
20130227,2.9783204248701987
20130228,-0.05744366001855372
20130301,1.1911271533897136
20130304,-2.763511230236686
20130305,1.0409330012690938
20130306,2.388781092875903
20130307,2.8030963834830493
20130308,2.440692442524517
20130311,0.4063143025605617
20130312,1.3381087412096477
20130313,1.0510423367280255
20130314,2.5121263425423113
20130315,-0.929377858927813
20130318,3.824311163096022
20130319,-0.31862542800825233
20130320,-0.2527384931817487
20130321,-2.932567208318787
20130322,1.1847235655998114
20130325,1.56712746759831
20130326,3.9574269280062633
20130328,3.8198147552565604
20130401,2.300893389015679
20130402,1.0285955579497945
20130403,0.5870342690806187
20130404,0.7759133266094678
20130405,-0.8607707675553045
20130408,2.363239991434434
20130409,1.242153188041998
20130410,0.18271714832045277
20130411,-4.181033582901105
20130412,0.4824286622439955
20130415,-3.098504746113454
20130416,-10.966044489191653
20130417,0.42248746068836707
20130418,6.079705153154611
20130422,-0.7544709218849599
20130423,3.698278229714141
20130425,1.1740538836922063
20130426,-0.7004694674532268
20130429,1.6661769323874718
20130430,1.199283595983549
20130502,2.461525965310228
20130503,1.5185093298025725
20130506,-0.698985825656474
20130507,-1.157857684908188
20130508,0.4245168279633704
20130509,0.37362436769567653
20130510,-0.8105455058782458
20130511,0.30016801553885447
20130513,1.379535779716191
20130514,1.852350447800088
20130515,0.19333389729840222
20130516,2.1031876654342785
20130517,2.188631777758424
20130520,-1.3502574057349315
20130521,0.5518373055824018
20130522,1.7944524855208424
20130523,-1.3566042848796016
20130524,1.4704772699457673
20130527,-1.5328531126183305
20130528,-0.10266520138909829
20130529,1.348372670247019
20130530,1.6073902909488575
20130531,-2.002021869359537
20130603,1.7388123955021229
20130604,0.8772735711932453
20130605,0.8226949531427743
20130606,-1.1620323334880382
20130607,-1.934239480244834
20130610,2.149773442575024
20130611,1.2671595152713349
20130612,-0.2302438214668346
20130613,2.837640593929134
20130614,-0.8199101670504514
20130617,1.1305250010112777
20130618,-0.011985095210179885
20130619,3.624313856439571
20130620,0.07414248780690214
20130621,0.9268246684870332
20130624,0.26485586522422855
20130625,2.6936646706411427
20130626,4.79207443952843
20130627,2.516466232689117
20130628,-1.7749001838152982
20130701,-5.342365190813576
20130702,1.395339691136562
20130703,-1.967140690274551
20130704,-1.29436364353426
20130705,1.359707242622079
20130708,3.7730549718977513
20130709,-3.686062741662533
20130710,1.8050304402566772
20130711,0.6314544984562831
20130712,0.08923732322711347
20130715,3.2564899377173124
20130716,4.09960361449912
