Date,BANSWRAS
20130102,0.5604298855479517
20130103,-0.9597026828743745
20130104,-1.9893021482320363
20130107,3.525500656289915
20130108,-1.0043290166558545
20130109,-3.7369168742744536
20130110,-2.300553828653733
20130111,3.4777575153124096
20130114,-1.2209900580424815
20130115,0.6721089289820545
20130116,-1.3954136296962196
20130117,1.239101039520675
20130118,-0.7077899136443775
20130121,-2.7447837144916662
20130122,-0.976424756582432
20130123,3.281706202392243
20130124,0.11461514243412307
20130125,-1.1405352802278732
20130128,2.242745139848792
20130129,-0.25638833238385866
20130130,2.1346907391529615
20130131,2.317987285973761
20130201,1.3317927820308095
20130204,-3.132683879479726
20130205,3.324986597626795
20130206,3.276660794691079
20130207,-1.9016900679141289
20130208,-0.860749693197088
20130211,-0.9211636285860784
20130212,-0.6289625029247353
20130213,-0.02620999168319732
20130214,0.17863978905603162
20130215,-0.6323499027826723
20130218,1.9267878384510784
20130219,1.632842189286036
20130220,-3.3346354439191783
20130221,2.7993264955004076
20130222,-2.2025142710158594
20130225,-1.106097467041643
20130226,-2.052748820864543
20130227,3.99481396030625
20130228,-1.3984529061212225
20130301,3.092871056431406
20130304,-6.892270994354466
20130305,6.628061412923088
20130306,-2.847903904352868
20130307,0.6796056762129112
20130308,-5.528571526406892
20130311,-4.682456936140715
20130312,3.2022739860257077
20130313,4.312718468523789
20130314,-4.817272293712731
20130315,5.676553970665694
20130318,3.0714453475489734
20130319,-1.3027406405869109
20130320,1.6475493435890654
20130321,0.3011862646210337
20130322,-0.8185012978234613
20130325,-8.58462498664338
20130326,8.705479293430065
20130328,-3.7589605057751516
20130401,3.789595601666817
20130403,-3.9777098906467803
20130404,-5.036972286325932
20130405,1.2756418087891344
20130415,12.261846613040987
20130418,-19.544959326801955
20130422,-1.4467146265314943
20130423,1.1725918175045484
20130425,4.56200080738354
20130426,0.9368674204777958
20130429,-0.49340679196766307
20130430,0.3940178674748155
20130502,2.550955875337605
20130503,0.3029921815594663
20130506,-3.406881575854915
20130507,0.575130721550543
20130508,1.9806547265479266
20130509,6.700680036232099
20130510,-4.664986695348729
20130514,1.7941996759190717
20130515,6.163891207820916
20130516,2.4422000892680678
20130517,1.140066189799928
20130520,-1.1255603932170544
20130521,0.9205959425525683
20130522,-0.9334240830151991
20130523,-1.8456297736033467
20130524,0.12112509596906552
20130528,5.253022258116535
20130530,-0.1425242582599221
20130531,6.366740952327813
20130604,-9.779903160244396
20130607,1.243580164381908
20130628,8.982830225536228
20130701,2.2962627811094896
20130703,-0.7168822553553851
20130708,-5.197913922194916
20130712,0.7684762061064742
20130724,1.231033191093696
20130730,3.3339254439086177
20130731,1.9717326078186914
20130802,0.12820189144916205
20130806,-0.1503938527988613
20130807,-4.516248401010605
20130808,-1.5796710487166636
20130814,0.8411609969999536
20130816,-1.7190344972347154
20130823,1.6830585091715462
20130826,-4.50610202860414
20130830,1.5175256322482258
20130902,4.894062473217345
20130903,-2.6923131293542673
20130904,4.042845173473517
20130906,-4.5153184460856295
20130910,5.576924869433011
20130911,0.3729223786318785
20130912,-1.0306760124716172
20130913,-4.365830770682981
20130916,-0.6492939905531717
20130917,5.008979261611155
20130918,-4.871845196402285
20130919,-4.697748226020909
20130920,-0.48798097116953437
20130926,-0.09189772909541405
20130927,-1.0998972127577316
20131007,3.9682490702404976
20131011,-1.7078760815686298
20131017,-4.485973090950583
20131018,-2.521065731354642
20131021,3.1624584336760977
20131022,-3.185430406252416
20131024,-2.443895681288111
20131025,-0.5218708891450896
20131030,-1.5215742425918353
20131031,1.9007304670823921
20131101,-0.06279241180490303
20131105,-1.8318433933501144
20131108,2.169359825961904
20131111,1.5867508612185761
20131113,3.299442579982397
20131119,1.9420388781653348
20131122,1.3587404339884575
20131126,-5.988278788723633
20131127,-0.21088531283664905
20131128,-3.1426680544709313
20131129,2.533362635090384
20131202,-0.0009804637593677779
20131203,-4.208479191105794
20131204,4.13233490591061
20131205,-1.1804078678313519
20131206,-0.7376806627520306
20131209,1.9062209327648258
20131210,-3.186601849322736
20131211,0.26841704778749
20131213,-0.9268010472882294
20131223,-0.3293618409936181
20131224,6.345857264550844
20131230,-4.0932554566080235
20131231,-3.7043931627211086
20140102,-5.518421209157866
20140107,5.682222917520519
20140108,-4.323372829846191
20140109,-0.8941228988333672
20140110,-0.5161283306072237
20140113,-4.7096865776102375
20140115,-3.2373207027482986
20140116,4.077182969315248
20140117,3.0491996338058183
20140120,4.736733524191308
20140121,-0.37369900923590144
20140122,-4.622320960597344
20140124,3.603625877288298
20140127,2.507877928110589
20140128,-0.0707940167476208
20140131,-4.429152557780886
20140204,5.410224973133772
20140205,0.8063072550797401
20140206,-0.3147352877825493
20140210,3.9691529151362572
20140211,-3.0166304113180926
20140212,-1.1113861137681473
20140213,-5.942163662458582
20140214,-1.4484324320090334
20140217,-0.20214853713467598
20140218,1.4705174744128358
20140219,2.473558666776253
20140220,-1.7146194134150354
20140221,-4.379512427516484
20140225,4.889078023622044
20140226,0.20921851171685432
20140305,0.4126139610038831
20140306,-0.49267620708668414
20140307,0.8780986800020367
20140310,4.612287866698628
20140311,2.2242524399140198
20140312,-0.12189132915785339
20140313,1.2966759277735422
20140318,0.8609593664882484
20140319,0.5353912761058759
20140320,-4.101371239015777
20140321,3.825664982399557
20140322,-2.35722988806087
20140324,0.8944296722374572
20140325,2.25448098976257
20140326,-2.608327261441605
20140327,-3.2388317220730514
20140328,-1.0709778202251057
20140331,0.8267117790294423
20140401,1.124510408626175
20140402,-3.363409231093068
20140403,4.279477668948547
20140407,-4.882531487916074
20140409,5.23419668857726
20140410,-2.2318910566549106
20140411,5.305776778871553
20140415,-2.354363310723546
20140416,-0.28397144856507617
20140417,1.7189729223137666
20140421,-2.866063099656855
20140422,2.6052886588767246
20140423,1.4337813506423118
20140425,-0.36862142242215545
20140428,-2.471410715416021
