Date,GPPL
20130102,0.5946139834838127
20130103,1.2842132805825477
20130104,0.6450244393579865
20130107,-1.1792257732769995
20130108,1.293032406145794
20130109,-1.1450788149708506
20130110,0.3106219302065929
20130111,-0.7377476947581493
20130114,0.484419099959132
20130115,-0.4233653335211771
20130116,-0.7777775654283204
20130117,0.6524830159309204
20130118,2.310081748433055
20130121,4.59710249999398
20130122,1.0227231873770108
20130123,0.3456454356856917
20130124,-0.13673819258661024
20130125,0.46331766093602994
20130128,0.39520289036658673
20130129,-0.9250904098521965
20130130,1.9443350735468816
20130131,-1.0882799021420537
20130201,1.6560344719118425
20130204,2.4368177331617042
20130205,-5.316018855222652
20130206,3.206477536407408
20130207,0.045620940937553034
20130208,1.3476571510541642
20130211,0.9177795355084972
20130212,-0.6826784650253519
20130213,-3.1997808850796816
20130214,0.34694893576374386
20130215,0.3310066404582338
20130218,-0.42840244944827666
20130219,0.47745269287811326
20130220,2.4324845523306093
20130221,-3.3340313266711865
20130222,-7.620676817084789
20130225,2.597283454125347
20130226,-3.747450414909471
20130227,-0.20259411798036303
20130228,-2.2107536846231817
20130301,0.9571981497965167
20130304,2.5673185044886986
20130305,-0.9931528876857239
20130306,-1.0914496318999327
20130307,4.16253964869256
20130308,-4.175656996847183
20130311,0.4694459685724165
20130312,-2.118025078207787
20130313,-1.286706985232294
20130314,-0.20092188586611337
20130315,-4.766417400303178
20130318,2.98157331691672
20130319,0.15775637401747367
20130320,-2.7782784161354805
20130321,-0.5623272932630967
20130322,-0.8788464554044739
20130325,0.13256256780294876
20130326,0.30708992206386104
20130328,0.7412607435353171
20130401,0.5154925366989531
20130402,-0.046248552115560004
20130403,-1.7629490741272646
20130404,-0.6672050001141804
20130405,0.1907027352493641
20130408,0.24263354595462444
20130409,-1.5802201476427231
20130410,3.9285028907012776
20130411,-1.192081637211155
20130412,-2.4493761254696134
20130415,2.8287255353146703
20130416,1.3305546095624248
20130417,0.26494163202979837
20130418,0.9317447261449785
20130422,0.34526999706288997
20130423,0.8008285953691046
20130425,0.17857977883864645
20130426,0.5279043451685528
20130429,-0.18097411467922725
20130430,-0.2408770381221761
20130502,1.077765428807651
20130503,-5.406517143381764
20130506,0.27776447088991774
20130507,3.312134109520711
20130508,0.5314527540756149
20130509,1.3188237317991134
20130510,0.6304735533211365
20130511,1.1186565302056342
20130513,-1.1675111485673382
20130514,1.2115046671684502
20130515,0.6731791217090134
20130516,-0.2737045746429224
20130517,0.21203865778739084
20130520,-0.4068703123720584
20130521,-0.34823549100645534
20130522,-0.19442952548776815
20130523,2.203647311953935
20130524,0.6276300333798326
20130527,-0.7279695225330343
20130528,0.2792103735822522
20130529,-0.37080853256839263
20130530,0.4887104928012828
20130531,-1.5060053448643067
20130603,-1.6847771364630693
20130604,1.8263533449889622
20130605,-1.5761790449107713
20130606,2.4529296458887453
20130607,-0.5622596526606622
