Date,TRIL
20130102,0.73203983185973
20130103,0.2313695264492165
20130104,0.5120319218951678
20130107,-0.387637414824588
20130108,-0.9600169481901873
20130109,0.3295849746924768
20130110,-0.3775765536903058
20130111,0.9113873611203123
20130114,-0.2515608810102119
20130115,0.5729295042773477
20130116,-0.1328330174334269
20130117,-0.46378603468831286
20130118,-0.5870063149424314
20130121,0.33438136256467266
20130122,-0.8726766463257642
20130123,1.0600269469434422
20130124,-0.6465667887848934
20130125,-1.5257976331627023
20130128,-3.0229297383301175
20130129,1.7167707774915493
20130130,0.7392193980954123
20130131,0.5388224985018045
20130201,0.035560258215896035
20130204,-3.1161488385698717
20130205,0.38428020031169074
20130206,1.5854694795084043
20130207,-0.9549281291464916
20130208,-0.05319602456338135
20130211,-0.34338885403781527
20130212,-0.23562969119004207
20130213,-0.1007041648692053
20130214,3.96968970914255
20130215,1.8299306234928308
20130218,2.9725103052630386
20130219,-0.7077196660179204
20130220,-0.8273892545805559
20130221,-0.45773973425395
20130222,-0.7082159567928199
20130225,1.5292065623943778
20130226,-1.9661071513589001
20130227,0.2517089930975553
20130228,1.0568564588051705
20130301,-0.5280564031873745
20130304,0.6551737283774113
20130305,-0.4073910884651446
20130306,-0.2503917536127773
20130307,1.446602494417928
20130308,2.3423407244169
20130311,-1.4063616815181785
20130312,0.5072357537667511
20130313,0.5807050909973375
20130314,0.3486641770791695
20130315,-0.6384180552028875
20130318,0.5751051537916785
20130319,0.6987602637013728
20130320,5.379769040585667
20130321,-3.375605757560304
20130322,3.695196396655133
20130325,0.7960222371829537
20130326,2.5268497963713936
20130328,-0.0029776560969243526
20130401,-9.293895376612475
20130402,-13.070306763345208
20130403,0.959794090986641
20130404,1.9730910498087422
20130405,2.922792791086111
20130408,-0.33747673429661756
20130409,1.8460696686023388
20130410,0.8791229101830208
20130411,0.8610400666099973
20130412,1.6818098223962847
20130415,0.10936194932125881
20130416,-2.2948878336325027
20130417,1.5529775411434485
20130418,0.6019029480873066
20130422,-8.362350579649014
20130423,-14.848498959858544
20130425,1.0091694360221055
20130426,4.8978934445494975
20130429,-15.909192830446035
20130430,-7.459426508049592
20130502,0.018362791945821633
20130503,8.029097256434296
20130506,9.475020035784341
20130507,1.413864276326494
20130508,-2.117727452413919
20130509,-0.9537126283349187
20130614,24.045135246853295
20130617,-0.11953012114115746
20130618,0.590515179923497
20130619,0.5307963006946844
20130620,1.631897459259747
20130621,2.897259358784239
20130624,2.5009257521962476
20130625,0.741933548227262
20130626,1.1180068324555934
20130627,0.9760607655232445
20130628,-1.286987247494273
20130701,-1.1501679820994584
20130702,0.6366812680863256
20130703,3.0700433823912374
20130704,2.496961018579232
20130705,0.8684882258030303
20130708,1.148913561957974
20130709,0.5617941546375398
20130710,1.2607589373079264
20130711,0.5690913425271258
20130712,1.0022031824621114
20130715,-0.39860373387538117
20130716,-0.48977702460061473
20130717,1.0070363708853218
20130718,-1.6649365378940808
20130719,0.37586003554963865
20130722,-6.244233648950815
20130723,-8.040273343775743
20130724,-8.766562279067264
20130725,5.038341786678292
20130726,3.0439086660644987
20130729,5.3886542078958835
20130730,-0.016861604168720623
20130731,5.900717223133873
20130801,-3.12164350794787
20130802,1.1340671933150963
20130805,2.1742921459697975
20130806,0.6343571543851394
20130807,-0.48835886050275645
20130808,0.22977802224240107
20130812,-2.267119535688838
20130813,-3.4924394811071693
20130814,4.024975798508584
20130816,1.7942406829514725
20130819,1.9819582792998047
20130820,-0.1464125241641553
20130821,-0.3876742547656893
20130822,0.4481817722960245
20130823,-0.17211673389113513
20130826,-3.916197417301287
20130827,0.5556789574638252
20130828,1.2530448213986805
20130829,-1.44342485970033
20130830,0.5715234172619172
20130902,1.02620001160085
20130903,-1.2444817077011694
20130904,0.5495689475616753
20130905,-1.1640050698876716
20130906,-1.1990381016567833
20130910,-1.4621279092902493
20130911,1.1121604082140768
20130912,3.8857908155447554
20130913,3.4143407289789147
20130916,-0.055152021648600336
20130917,1.2510796675478046
20130918,0.2095106591981162
20130919,1.4182768635581402
20130920,-0.5357771949739234
20130923,2.647238697927203
20130924,-0.4316948149433894
20130925,0.8897173892983694
