Date,GUJALKALI
20130102,0.7096054296349912
20130103,0.2887394114930992
20130104,1.1648006804992428
20130107,-1.1406840556805136
20130108,0.1522225026275165
20130109,-0.2929841201457644
20130110,-0.5932436216264416
20130111,0.42037764087763696
20130114,0.9247606529986108
20130115,0.3448456878037078
20130116,0.0029465382720405
20130117,1.2571545760382048
20130118,-0.004034367237410963
20130121,-0.11243006167461934
20130122,0.6344034303244315
20130123,-0.2395471571025818
20130124,-1.0426736034836301
20130125,-0.3139207279115257
20130128,-1.661954765256645
20130129,3.595065580144567
20130130,-0.13819715110124522
20130131,1.0353515535351767
20130201,-0.5051723060310849
20130204,0.8660239319204976
20130205,-1.642111771233823
20130206,2.1208197078613864
20130207,-0.49183445860342595
20130208,0.10419987542282177
20130211,-1.5537746513760355
20130212,0.4118210163129272
20130213,0.8269946952802062
20130214,-2.497633769656157
20130215,-0.7224991109752885
20130218,1.2087657580646893
20130219,0.9417387621936244
20130220,-1.3029300115111313
20130221,1.360047309828111
20130222,-1.8293629441561496
20130225,1.4715453580149864
20130226,-0.48825353548078543
20130227,-0.21786127773625275
20130228,-1.5530789076189717
20130301,-1.8647332089945101
20130304,-3.408514058665343
20130305,0.9816379711276427
20130306,-1.153438401126801
20130307,-1.704884873359685
20130308,-1.5073339063660987
20130311,-6.002180845191816
20130312,-2.134564431009277
20130313,1.1151854220802608
20130314,-0.14774268804549195
20130315,1.5409459717335139
20130318,-0.406213318011873
20130319,-5.723727000394931
20130320,-7.274922376730936
20130321,-6.685447861432258
20130322,-5.806808285712995
20130325,-0.31857383868294736
20130326,-4.945049049322292
20130328,-3.63170322368941
20130401,14.466977979959427
20130402,-0.30276676772992084
20130403,1.4226704176046925
20130404,2.942051146910667
20130405,7.009177334072462
20130408,-1.1544284508805438
20130409,-3.772440344477113
20130410,2.1123447136393407
20130411,1.562117589617203
20130412,-3.2309731024105663
20130415,-1.112513547444364
20130416,1.8683039851702736
20130417,1.7239511894827215
20130418,-2.11208899564922
20130422,-1.6707996806179783
20130423,0.9967271809182143
20130425,3.476162270849454
20130426,2.5101032943236623
20130429,-0.6664515417183784
20130430,1.4002461220013975
20130502,1.2958311070487931
20130503,-1.029612339510789
20130506,-3.379959889842197
20130507,-0.06227119906299772
20130508,-2.35180976012035
20130509,-1.588600759909764
20130510,0.16366830918023012
20130511,-0.7805475733348286
20130513,1.3596983058723753
