Date,SPICEMOBI
20130102,0.45888471398998154
20130103,0.12022518204616012
20130104,0.9467203697437491
20130107,-3.5899102784311805
20130108,2.7735050310336606
20130109,1.2553071413120267
20130110,0.28272645528720286
20130111,-1.5589942772846281
20130114,1.0963039114354878
20130115,-0.24327013862912958
20130116,-2.4008519115156948
20130117,1.7746489181345344
20130118,0.7957168342063481
20130121,-1.5794551034962747
20130122,-3.3117020557785124
20130123,2.476976225757145
20130124,1.7696303035585066
20130125,3.7076509197041014
20130128,0.5348062999241824
20130129,0.6625752081037871
20130130,3.636154020833549
20130131,4.588060750293688
20130201,3.376625434054504
20130204,-0.06033436561057737
20130205,1.4386416876219876
20130206,-1.1685439099785695
20130207,-2.3844594092717806
20130208,-0.293313560742183
20130211,3.883047718134993
20130212,3.894452884682371
20130213,-2.629617400839375
20130214,-7.8761967162051345
20130215,-3.489814836047713
20130218,6.2816965495973776
20130219,4.458493285493317
20130220,2.2072824671333495
20130221,0.9040095697900483
20130222,-3.176278136121697
20130225,3.1722420783584946
20130226,0.9840032829012755
20130227,1.673178009443477
20130228,-0.32291392950169134
20130301,5.709814172791525
20130304,2.224316517384198
20130305,1.3587726070018802
20130306,-0.6215269834622388
20130307,2.3698755791546717
20130308,-0.24341266078281154
20130311,-1.8324007696217168
20130312,-4.484032724889295
20130313,2.8216750366955803
20130314,-9.620950321891614
20130315,-4.424511895349462
20130318,-0.3015099928349366
20130319,7.6851392841102655
20130320,-1.2393125941433762
20130321,4.59885971804289
20130322,-5.421342090095979
20130325,2.809038228106052
20130326,-6.080971844177625
20130328,-1.2726710376050825
20130401,2.1086625383322692
20130402,-1.2549116545767414
20130403,1.0949701156151985
20130404,4.846910892999908
20130405,-4.352678084885397
20130408,3.594527559108003
20130409,-1.0661941926582585
20130410,1.2174514737761557
20130411,0.7154360695578773
20130412,-5.3569405597562305
20130415,5.498273717491413
20130416,3.2006894034315945
20130417,0.9514830527635156
20130418,-6.711636832469094
20130422,0.3644180587911565
20130423,-0.4085527947997249
20130425,4.491054316085708
20130426,-5.075603588676957
20130429,0.5334213008276623
20130430,0.8724428555072714
20130502,0.29868952145373984
20130503,5.4064917867486235
20130506,-3.503589752746227
20130507,-8.993476740769864
20130508,3.5688658900712573
20130509,-7.216953080996974
20130510,4.957542748907059
20130513,-4.427477565054746
20130514,-11.946097146336601
20130515,-15.577614397939188
20130516,-3.156211750801716
20130517,-0.6922136106134567
20130520,-4.304135071346273
20130521,-0.4945152684078601
20130522,0.09552487640243851
20130523,-15.594500447461082
20130524,6.069706422779341
20130527,9.875946797434315
20130528,7.4412419823608875
20130529,4.294079200765174
20130530,3.466186422064415
20130531,-2.1267712342358442
20130603,-1.5162315554455437
20130604,-1.6946421793586455
20130605,-0.41006177737604815
20130606,-4.3110493310234075
20130607,4.782651667786891
20130610,3.5091000234064715
20130611,3.6722158535013456
20130612,-1.9290758826780152
20130613,3.3318543271059293
20130614,-4.494145988261944
20130617,-5.019598652994341
20130618,-5.559135580856223
20130619,-4.72007286429643
20130620,-5.994120186013446
20130621,-4.815380715695522
20130624,-6.0112547806462775
20130625,-5.371391509908774
20130626,-5.2035665071968085
20130627,-4.854727027829402
20130628,5.992041355156145
20130701,4.313284156240514
20130702,4.772705444850514
20130703,-0.7698174072876834
20130704,2.38208433511726
20130705,-0.30393042641264534
20130708,0.1699581202824647
20130709,-3.2541149404894334
20130710,3.7599927886469184
20130711,1.7189898049351187
20130712,-4.349701597083338
20130715,0.031439513285581866
20130716,4.605356679567601
20130717,-1.00731136477222
20130718,3.1268677762847026
20130719,4.879393725030548
20130722,5.046678506906267
20130723,5.105415692022456
20130724,0.05035135494707266
20130725,4.346140747057561
20130726,-1.6555508523000477
20130729,4.1474525806962665
20130730,0.7112003775921494
20130731,-0.9853836673552423
20130801,4.702928431021596
20130802,-4.513525671418489
20130805,-4.494188566577267
20130806,3.3942066233333112
20130807,-3.3262417558613677
20130808,-3.240405558956033
20130812,-3.205085798915666
20130813,-2.6175442531573476
20130814,-4.724307578121696
20130816,-5.1995205274547285
20130819,-3.830854544495856
20130820,-2.4786270675748545
20130821,-3.633378488556904
20130822,4.715780486584588
20130823,5.319497059110736
20130826,-4.481072313991159
20130827,-5.091924513571456
20130828,-3.882322743977527
20130829,0.8714810054366099
20130830,-3.8970163153532695
20130902,-3.6450868487661143
20130903,1.1563230547469023
20130904,3.6728297713973497
20130905,1.4795227955123889
20130906,3.6567391668154063
20130910,0.8962989230681999
20130911,1.9740665074185964
20130912,0.27720243543224615
20130913,0.4320910182764366
20130916,0.9801497869127804
20130917,3.1272821106530433
20130918,-2.734893539999347
20130919,2.7391376500708486
20130920,2.185254782335597
20130923,2.641851558691009
20130924,-0.05351397263846241
20130925,-4.419169720368541
20130926,-4.276132586590562
20130927,0.7459496188871645
20130930,1.2455094223540106
20131001,2.435710773651107
20131003,-1.474016712848923
20131004,-1.1558655035200576
20131007,-1.1000919913556437
20131008,3.474788517891289
20131009,0.5954238805852784
20131010,-2.396559603032057
20131011,0.6705962661863908
20131014,1.7694976584362558
20131015,-0.08559475134688521
20131017,-0.2966726003803608
20131018,0.029693355077412158
20131021,1.037252069409269
20131022,0.4487860854873885
20131023,1.0797465320147175
20131024,2.8771488330472117
20131025,-4.589159190693666
20131028,-1.239634216728157
20131029,0.767562687633228
20131030,0.9333180240394294
20131031,1.667663516467695
20131101,-0.37159627169811515
20131103,-1.0589622664811025
20131105,3.671370833704413
20131106,-0.6361579888242264
20131107,1.400220897850875
20131108,3.1427421621072553
20131111,-2.2405256903171367
20131112,2.103819115712761
20131113,-0.5854798853943644
20131114,0.5918147491469881
20131118,-5.962836621782382
20131119,1.4702375641696563
20131120,2.010861128042788
20131121,-2.3750460006665604
20131122,-1.214327146122314
20131125,-0.18257716816005298
20131126,5.86221191870585
20131127,-1.7139923514804984
20131128,3.5822997587638232
20131129,-1.1442383495071144
20131202,2.1645823634577317
20131203,0.790892546497258
20131204,1.0677487125940106
20131205,-1.9839023971748264
20131206,4.672949542244352
20131209,-0.14033335333176283
20131210,-4.893539682553742
20131211,1.2690128294841112
20131212,-3.7253215742181958
20131213,4.2121065861220925
20131216,-0.725109003614479
20131217,0.6157253860562284
20131218,0.4322465254553512
20131219,1.3511406194538926
20131220,4.6733592638802675
20131223,-0.1380092131371724
20131224,0.8777359946194971
20131226,1.6398772497590723
20131227,2.3645468513710557
20131230,-0.2734178964365157
20131231,0.8969904533554329
20140102,-1.053635245126193
20140103,1.086367657870234
20140106,-1.1743523998998353
20140107,0.7584614888042981
20140108,0.5977016320310414
20140109,1.8891972242340263
20140110,-2.0466395768740506
20140113,2.2855003459261716
20140114,-1.6665870144204926
20140115,0.4050529132892614
20140116,0.20652559313765562
20140117,-0.25239279224420463
20140120,1.0357218792401373
20140121,0.41189392012444315
20140122,0.7173049671732081
20140123,-2.9143156240351358
20140124,2.5483765415096453
20140127,-2.0053026408330297
20140128,2.287945578425407
20140129,-4.970216349595626
20140130,2.9556856855447466
20140131,-0.7717833319393989
20140203,-6.440556052780458
20140204,0.7520279280411776
20140205,-4.565096518977901
20140206,-4.923101111446259
20140207,2.292809227085428
20140210,1.2630183405131694
20140211,2.3736133994802415
20140212,3.0116929792509155
20140213,-1.6348392378506373
20140214,-0.7444742283181081
20140217,5.0315817982674185
20140218,4.36721714275407
20140219,4.48567611453756
20140220,0.25744737778672083
20140221,-1.1364092938558215
20140224,1.2935174908569418
20140225,2.1521207169496956
20140226,1.5586377112495042
20140228,-3.305897901060799
20140303,5.332296765902939
20140304,-3.3097049936294276
20140305,2.530722939898635
20140306,-2.485765077040508
20140307,1.8977125766013225
20140310,-0.3991828966685549
20140311,2.6915136186564377
20140312,-1.278856254982119
20140313,0.34190115478326216
20140314,-2.1918331943424656
20140318,3.046641525419524
20140319,2.3553674297538305
20140320,-1.5004742273316853
20140321,0.8771400043731623
20140322,1.7898110942286924
20140324,-0.3833890515391052
20140325,1.104204955002855
20140326,-4.151788036847441
20140327,2.566806212129337
20140328,-1.3009641450975438
20140331,2.396776053756689
20140401,-2.2273403665104463
20140402,-0.8824678682751443
20140403,0.23700996617147613
20140404,1.6589402549802614
20140407,1.6034042394257657
20140409,-1.4373733029106404
20140410,-0.49645478505993723
20140411,0.6039461410344343
20140415,0.8519101505795521
20140416,-2.5117746611505356
20140417,2.6518902698745155
20140421,-10.122553825668385
20140422,5.220291686798679
20140423,1.9231525412957626
20140425,-0.11256292575861904
20140428,-0.864187833892863
20140429,1.129626737903759
20140430,-0.3351198410692162
20140502,1.8371460344553685
20140505,-3.2188654255018365
20140506,2.6185988911463904
20140507,-5.728794265038794
20140508,2.253735823264622
20140509,3.120730605407965
20140512,4.882444261644813
20140513,1.0726801890740265
20140514,1.7755593917028378
20140515,0.18705055005068638
20140516,0.1953577576104099
20140519,5.3721440264269935
20140520,-11.073623301946412
20140521,3.4209954318520968
20140522,-3.496219643925946
20140523,-4.906668064653885
20140526,-7.513996894557625
20140527,8.188054178798604
20140528,-0.6480778535923324
20140529,2.333591328057885
20140530,-10.100721054765863
20140602,0.06418190506565535
20140603,-0.304352465453124
20140604,2.3599802179917893
20140605,3.7384370309650947
20140606,-2.1288903094544573
20140609,-3.2569336867100285
20140610,-8.597416600664621
20140611,-4.731638069234057
20140612,-1.6498574534087171
20140613,6.554512410153002
20140616,2.133295466930311
20140617,-5.270235303683963
20140618,1.6101081093200094
20140619,0.023340388447504135
20140620,3.149785800521947
20140623,10.109839380944459
20140624,5.969968054195552
