Date,PREMIER
20130102,0.6534361847354236
20130103,2.2072720894011537
20130104,0.6175668788997055
20130107,-2.685903319556541
20130108,-0.4182457349522811
20130109,-1.8392951554136003
20130110,1.4299120841315354
20130111,0.027410110636952645
20130114,-1.3376289022690968
20130115,1.911176926343923
20130116,11.150998613929069
20130117,6.358403810780584
20130118,-2.488063090282009
20130121,-0.7377172153272843
20130122,1.675080873702672
20130123,-0.9986907958522881
20130124,6.446560828205587
20130125,-0.26670977462054735
20130128,2.9691571406467796
20130129,-2.287950306975605
20130130,-0.6189512532733975
20130131,-0.8218194326023689
20130201,-1.0269299623497616
20130204,-0.608200049321932
20130205,-0.292682020471171
20130206,-1.4783898154954824
20130207,0.5318482669728104
20130208,-1.3107970653811776
20130211,-0.16265656691214606
20130212,-1.1163796541789168
20130213,1.2588560137075855
20130214,3.599368206967294
20130215,1.1836972832559427
20130218,-0.23032431735813863
20130219,1.183083080227434
20130220,-1.6395561837461754
20130221,0.5531328261215553
20130222,1.427895523541181
20130225,0.8930436942145352
20130226,-3.1833587008030797
20130227,0.012602172214567608
20130228,2.614370402796067
20130301,-0.1107515946329547
20130304,1.4597610553991456
20130305,2.3347744515790785
20130306,-12.245896683398568
20130307,3.673101348155578
20130308,1.8559418043617035
20130311,1.998710352987011
20130312,4.091670704937972
20130313,0.47202921525507957
20130314,1.4909245282488426
20130315,-2.8299196345150417
20130318,0.2761626487727409
20130319,-3.928726015897185
20130320,0.4110019629802881
20130321,-1.7626147255804574
20130322,4.048949655886273
20130325,-0.9058461855088746
20130326,3.0824396315487217
20130328,-15.482031522266741
20130401,-7.556518740961864
20130402,0.10609115884707698
20130403,1.7244444836050365
20130404,-1.8352493419094122
20130405,0.9170522167230664
20130408,2.4596138863080492
20130409,0.28274516718655085
20130410,2.1635215269093337
20130411,2.1580682073785336
20130412,-0.3827207180967851
20130415,4.939582255170767
20130416,-6.243387919422251
20130417,3.274877513979003
20130418,0.9124431592148184
20130422,0.4749465283682319
