Date,ASHOKLEY
20130102,0.9988712896990382
20130103,1.306274846914199
20130104,2.38133951943172
20130107,0.40936102117682027
20130108,-0.28119009456323163
20130109,-0.47482550983650584
20130110,-1.3475208957588145
20130111,0.016325568467159934
20130114,0.18602781059643014
20130115,2.617819527570785
20130116,-2.529623712076863
20130117,0.8670437389393795
20130118,1.5159376019957838
20130121,-0.018869302002800098
20130122,1.7981807853550569
20130123,1.8041005119247082
20130124,0.21087533711066797
20130125,-0.9545679958244517
20130128,0.6884080719924996
20130129,-0.31871789622146923
20130130,-0.22198694772723643
20130131,1.9311533502484726
20130201,-1.2000031565867362
20130204,-1.655487976259229
20130205,-2.3687308979849337
20130206,0.7579270848379448
20130207,0.15689880368250697
20130208,3.4108072023737783
20130211,1.393597400749635
20130212,0.5582273341849306
20130213,0.34483724706384544
20130214,0.27704493762134863
20130215,-0.1468270747316435
20130218,-1.5027217331140545
20130219,1.5797248663231847
20130220,-1.070184989975376
20130221,0.7313877473337524
20130222,-0.720838083719943
20130225,-2.6752216237099233
20130226,0.4101352460284078
20130227,0.2910916379934368
20130228,-0.223747447752368
20130301,-4.111788100502978
20130304,1.339459734271005
20130305,-1.3982882370930734
20130306,1.3876680639028014
20130307,0.41941091215740606
20130308,-1.4858583255283433
20130311,1.7711645451265499
20130312,1.1187822207774916
20130313,1.383229794521418
20130314,-0.08296836167048693
20130315,0.1303770361947798
20130318,-1.832369536572073
20130319,-3.712319832038249
20130320,0.02580366343839513
20130321,-2.1915746104544676
20130322,-1.4075540757437968
20130325,2.360114632881474
20130326,1.1858278121238799
20130328,2.8577508561184186
20130401,0.19893125757114904
20130402,0.668228243082231
20130403,-0.5760286586741177
20130404,-0.5810101126146079
20130405,-1.1400188934758333
20130408,0.5216948762706555
20130409,-0.3126787435921483
20130410,0.8159434720032696
20130411,-0.2558550685582452
20130412,-0.7034425917826779
20130415,-0.16868153307146694
20130416,0.8279649757073735
20130417,1.3594743362663932
20130418,-0.2037562023213797
20130422,0.6489605748685066
20130423,-0.8077369843655855
20130425,1.8495907022730407
20130426,-0.4794195034136554
20130429,0.30690578144904485
20130430,-0.5694970414093186
20130502,0.4003458256805271
20130503,0.43794684528969596
20130506,1.296463213979631
20130507,-1.948001812051629
20130508,2.143306349367192
20130509,0.6491915833291854
20130510,1.3770694648571729
20130511,0.5919461221935048
20130513,-0.4085824973520773
20130514,-0.16622438026558795
20130515,0.9315889031721292
20130516,-3.788201437230736
20130517,1.093169645976681
20130520,-2.9900270419618513
20130521,0.5413776157496732
20130522,1.2501684260019612
20130523,-2.0393868708249325
20130524,-0.5048670086007891
20130527,-1.5599211832887074
20130528,0.5095719487434585
20130529,-0.03459910281828671
20130530,-1.7133587573824074
20130531,0.31345327225770214
20130603,1.0949227001600075
20130604,-0.6810773865241726
20130605,-1.0609885794248384
20130606,0.26517823798011875
20130607,2.470053851622678
20130610,2.0696477311899395
20130611,3.9293547589611277
20130612,-1.4963172186906335
20130613,-3.2932031421071546
20130614,-2.595681714615121
20130617,0.8767828096617996
20130618,1.0707401066638613
20130619,0.19078292538087743
20130620,-1.19380059575812
20130621,2.19290140657403
20130624,0.9758099955583597
