Date,SUBEX
20130102,0.738336261507276
20130103,1.8961669318360341
20130104,1.2607415084988647
20130107,0.6459519893491945
20130108,-0.32026291953130054
20130109,1.4890620716899319
20130110,1.1268764462171343
20130111,2.532383237339748
20130114,-0.5409664320513907
20130115,-1.1004866857280975
20130116,-0.318479627685079
20130117,-0.7625014128440293
20130118,-1.0277502077466496
20130121,0.07896788903803931
20130122,-1.126195036237266
20130123,0.0716567501804859
20130124,4.509763826102206
20130125,-3.455943028039701
20130128,0.6814372161961243
20130129,1.681415783807652
20130130,0.19191387660225345
20130131,0.6803409863665505
20130201,0.18948703931532518
20130204,-2.0092986783889786
20130205,0.2019914059452712
20130206,0.5099373992173544
20130207,0.6969741897227713
20130208,-11.106281425767719
20130211,-10.190366639614426
20130212,6.0771872894066625
20130213,2.714137862454397
20130214,1.9847544057167203
20130215,1.1212014713716438
20130218,-4.818384630294442
20130219,-0.49178729331610493
20130220,1.9075746330004684
20130221,0.8999658586132133
20130222,0.378643904217854
20130225,1.4871495537378907
20130226,0.4318460077947788
20130227,-1.2251900103041253
20130228,1.7935672780699314
20130301,1.0386950181294985
20130304,-1.2012380635411382
20130305,1.303150257027823
20130306,-3.0125231321286288
20130307,1.0156787576892408
20130308,-1.895036051291446
20130311,-9.098765031847778
20130312,-10.420570545441846
20130313,3.133777530832531
20130314,3.446262945271024
20130315,-0.7335951963350359
20130318,0.545704978646901
20130319,-2.7132887882036534
20130320,0.9222584187399638
20130321,2.3861820266623734
20130322,2.2857002001451456
20130325,-1.0498380293352496
20130326,-4.958246643038277
20130328,1.1048584327696584
20130401,2.684254966449795
20130402,-1.0739435014295085
20130403,2.100260407067843
20130404,2.5781621707511477
20130405,4.824237923997373
20130408,4.3699133873750124
20130409,1.8245508514098827
20130410,-3.458574824608743
20130411,-0.3386108675376128
20130412,-1.735446652620938
20130415,1.3725145494658026
20130416,-0.213109556206591
20130417,0.4970209854718103
20130418,-0.08619402242466379
20130422,0.27458237862710766
20130423,0.1944135499228429
20130425,1.4278314924625068
20130426,-0.11363745374853029
20130429,0.3633388333026133
20130430,1.3436117187598131
20130502,-1.1632787179158766
20130503,-1.2787652841263493
20130506,-1.8487292011945884
20130507,1.3909975724825694
20130508,-0.44023852152848497
20130509,1.425419215652604
20130510,-0.626584507078392
20130511,-0.9982052853952905
20130513,1.515419056591449
20130514,-0.16623946742064577
20130515,0.0470349886503465
20130516,0.29550082885193113
20130517,0.3354367458411578
20130520,-6.540241644163552
20130521,2.861430313461434
20130522,8.129229343256064
20130523,6.857674537630132
20130524,0.8238355953537402
20130527,5.485809405969976
20130528,-5.056123366768928
20130529,3.5291392967140522
20130530,0.7578724934354956
20130531,-0.6446262207187676
20130603,4.48281712822203
20130604,-2.2881587133585937
20130605,-0.8346169573124333
20130606,-0.4995601817961586
20130607,-2.4616299939975215
20130610,-2.5522529759898958
20130611,1.2028119760964464
20130612,-1.4961930638487964
20130613,2.5904092638372105
20130614,-3.4529295256764887
20130617,2.375186288296121
20130618,1.3451869664959903
20130619,-0.001585541347764452
20130620,-0.35213609026434445
20130621,-0.3733941521689004
20130624,2.171508102326698
20130625,3.4050348852605983
20130626,1.439776079493634
20130627,-2.77000622752883
20130628,-0.3113494269470849
20130701,-3.123021104568588
20130702,3.3665444352694607
20130703,1.0231678758095772
20130704,0.5890807773499208
20130705,-1.0033428135364633
20130708,0.559869652051412
20130709,-0.9568293627998979
20130710,2.1862845959442216
20130711,1.0687476571922319
20130712,-0.581633084221273
20130715,-0.20324744507057102
20130716,-0.8548920051621522
20130717,0.24505022296563272
20130718,0.9308429773506781
20130719,-1.219221848501227
20130722,2.607476231730308
20130723,-1.719064645742614
20130724,0.47006894852977643
20130725,-1.857999140690253
20130726,1.3050575922833973
20130729,5.399171873631981
20130730,1.0426671713703777
20130731,1.7480776788107208
20130801,4.103567503275449
20130802,2.1140426350314607
20130805,-4.65346623389755
20130806,-7.178675576754944
20130807,-3.2078462938423193
20130808,-2.147413276807365
20130812,-1.818815595048373
20130813,-0.3711026123499679
20130814,-3.1319296211901784
20130816,-4.866905904179861
20130819,2.855225183917901
20130820,5.222300001560689
20130821,3.5906031451441818
20130822,2.4920465814297885
20130823,1.4799263889531147
20130826,5.739754452727938
20130827,-4.5156171562407375
20130828,2.9318388722417787
20130829,2.638795467174303
20130830,-2.3078935079587577
20130902,0.5563838367026066
20130903,4.043401395255731
20130904,0.030086633340223698
20130905,-0.7695852495073177
20130906,-0.5095241721119244
20130910,0.7865319092256349
20130911,-2.4599714987439762
20130912,-3.5931671081347254
20130913,-2.8284575737867743
20130916,4.219002638473945
20130917,3.0915427500185784
20130918,-1.2158078385265034
20130919,-2.1379412041616344
20130920,-0.3059743037812527
20130923,0.9526944788290252
20130924,-0.17876239260675578
20130925,-4.417319850186077
20130926,2.087463070822078
20130927,1.056456846062399
20130930,-0.1278043875610616
20131001,-3.3764573209915656
20131003,-4.783594324135382
20131004,-4.93591986405165
20131007,-3.9024015006162167
20131008,-2.7461116658129594
20131009,-3.408560941169909
20131010,-3.247350631152148
20131011,-3.37377546899863
20131014,-3.1524619915982792
20131015,-7.159235820526866
20131017,-3.6719775759078486
20131018,3.8018812274232276
20131021,-2.7920221049727485
20131022,-1.6995730072269253
20131023,-0.7142085709570541
20131024,3.1658062243512113
20131129,14.745632720677722
20131202,6.983600258314279
20131203,-0.4207493228406498
20131204,-2.5255224766495186
20131205,0.40231329755753575
20131206,1.9600663409633505
20131209,-2.081621485020758
20131210,-1.028449446100529
20131211,-0.3994301352157118
20131212,0.5152253633660612
20131213,-6.189035228864931
20131216,-5.600723945862559
20131217,-5.475182105249459
20131218,-3.037440919585614
20131219,-4.324416866179876
20131220,-3.3664555467145
20131223,7.244170328326049
20131224,-2.1187607286673025
20131226,-2.199887729262461
20131227,-0.9349294690948267
20131230,-3.2335244521889956
20131231,-0.289737879898879
20140102,1.7269857613438986
20140103,3.7091803256195788
20140106,0.7838983009670304
20140107,-3.160520581247889
20140108,-3.6258103484324873
20140109,2.5386998477564084
20140110,0.751500533383036
20140113,-2.440951783771353
20140114,1.1040672200888808
20140115,0.11118732564455425
20140116,-1.049551103190624
20140117,1.1265561211094393
20140120,-4.758936196782875
20140121,-4.394310374954582
20140122,-4.224159692896456
20140123,-4.859286618824746
20140124,-0.27842136723901767
20140127,0.29390961604737864
20140128,4.290471432240109
20140129,1.3309429332049336
20140130,0.2746768493601497
20140131,-4.198509430068922
20140203,-4.418664335132687
20140204,-3.8167227074911385
20140205,5.946807157382489
20140206,-1.3563569991153104
20140207,-4.262845008483604
20140210,4.977864949925902
20140211,-5.321969877087617
20140212,3.0845735445812443
20140213,3.0464946229039325
20140214,3.6439305550999825
20140217,1.7236527987134966
20140218,-4.108594492925564
20140219,-0.1058043792146901
20140220,2.1954063425829338
20140221,-0.6422115352300671
20140224,1.4169136429437583
20140225,2.1933084089232535
20140226,-0.8250471751663957
20140228,-0.5745807539106114
20140303,1.6686855575985824
20140304,0.21107512945092027
20140305,0.706384402773594
20140306,0.8240146225739626
20140307,0.9602852173626819
20140310,1.7675201793457829
20140311,0.17565879201629908
20140312,0.40683291766692553
20140313,0.7991196545318792
20140314,-0.0761145691083498
20140318,1.8666392112679009
20140319,4.264645037728356
20140320,-0.1696345312445184
20140321,-2.066914519979279
20140322,0.9618233122853874
20140324,0.40410077014147583
20140325,0.4207006830346043
20140326,0.5937162409089423
20140327,-7.858586581221968
20140328,-3.173668344172164
20140331,3.8711892007402304
20140401,1.1659810949750136
20140402,2.7252315335912094
20140403,-0.37507958738592667
20140404,0.415886401228188
20140407,3.4322510760430287
20140409,-2.4773295823915493
20140410,5.23649826407366
20140411,5.8631492210483085
20140415,2.590590399337015
20140416,-0.4808359970843523
20140417,0.6076229694357635
20140421,2.5531868402002726
20140422,0.9945708230500448
20140423,1.6725892309916086
20140425,0.829071820276249
20140428,0.2694598050341564
20140429,1.8367295781734236
20140430,0.5134600682656605
20140502,-5.208095580079809
20140505,-1.0543085773560001
20140506,0.030453428240697425
20140507,2.15283262389132
20140508,-0.4815469447629047
20140509,1.0799508473916832
20140512,2.5701190969202137
20140513,-0.8422108598140539
20140514,2.1545968372850948
20140515,-1.3006376228934713
20140516,1.7201910129654503
20140519,4.098919317150135
20140520,4.601836109062848
20140521,-13.84044451515512
20140522,-8.622413202679704
20140523,4.06769656858364
