Date,SMSPHARMA
20130102,0.7136449627636471
20130103,-0.2687859236755539
20130104,-0.9614096197374156
20130107,-1.7329644823248536
20130108,-0.5572886895217841
20130109,-0.15251773562070664
20130110,0.4193350473455255
20130111,-3.6489212125208974
20130114,1.6013386860209844
20130115,-3.4983534972419634
20130116,0.2010617114761053
20130117,0.9536220801251906
20130118,0.6574793930636642
20130121,-0.48089781915779767
20130122,-2.4655644954062894
20130123,-2.7983349747040425
20130124,0.24108382988310506
20130125,1.957056184972359
20130128,0.5386920773037513
20130129,-1.7063243558961099
20130130,-0.13093728567183704
20130131,0.5903416014539045
20130201,-0.9938762366213483
20130204,-1.055039019016505
20130205,0.5024911577599759
20130206,-2.1001409978844263
20130207,1.498024331328851
20130208,-0.2676343544403803
20130211,-0.43206084400587885
20130212,0.1079068608235143
20130213,-0.035183288633533066
20130214,-1.2502439927669942
20130215,-0.5036056865337085
20130218,-2.175221854529841
20130219,-5.332400688302885
20130220,-0.21892787129305108
20130221,0.1263270478528411
20130222,-4.085057153170826
20130225,0.33175906918641596
20130226,-4.361541147668406
20130227,-2.458439048311777
20130228,1.4777415660026954
20130301,3.02523442289747
20130304,1.2546249949699713
20130305,-0.3203013710169371
20130306,2.35132028353247
20130307,1.0954548789263174
20130308,-0.07165894792038419
20130311,0.30443864197110965
20130312,-0.5009483240210455
20130313,0.07377660202169956
20130314,0.5346737039272818
20130315,0.5365332952659916
20130318,-1.02994276098025
20130319,-2.483832433409074
20130320,2.984371068778156
20130321,0.4496993555455965
20130322,-1.5488568997465504
20130325,-3.688630797594504
20130326,4.063007916408289
20130328,3.7438298549949094
20130401,-2.0710967912335345
20130402,-2.968397547635858
20130403,0.41814699661423005
20130404,-1.1268999322499247
20130405,-0.02763300377188383
20130408,1.0955376871611266
20130409,-0.3246413494704276
20130410,0.11400209888072425
20130411,0.09462014776787431
20130412,-0.6523551937957942
20130415,-4.315584235164368
20130416,2.1962045090323934
20130417,-0.4837099046099571
20130418,0.9422566447965006
20130422,-0.16947806352135047
20130423,-1.1521442607138401
20130425,-1.718112774596832
20130426,1.2714522340913872
20130429,-0.21538755356367756
