Date,AUTOLITIND
20130102,1.1070626021133074
20130103,0.6711546746083125
20130104,0.26252061694305273
20130107,1.0280318328568947
20130108,-0.7968207830927292
20130109,-9.801943914694315
20130110,-3.4667561340805197
20130111,6.207121546761906
20130114,2.358509065871109
20130115,0.11014943596445759
20130116,0.6145816776812676
20130117,-1.573098910208461
20130118,-1.4155679116641577
20130121,0.77336347939382
20130122,-0.6016701181158924
20130123,0.6363517727917527
20130124,-0.3131023965676405
20130125,-0.28910048249351017
20130129,-5.246915489959058
20130131,6.1557410731461735
20130201,-0.14957557572205182
20130204,-1.91252015126436
20130205,2.566626899931476
20130206,-2.9938061832162792
20130207,3.876238209261753
20130208,1.6510266193075316
20130211,0.9992990670030699
20130212,4.519659042543076
20130213,-1.2273872626777442
20130218,-3.020048788239806
20130219,-1.0305195370714184
20130220,7.374180612534377
20130221,0.39033183916837677
20130222,0.995969937635959
20130225,-7.593436314467428
20130226,6.125627613560636
20130227,-6.1676870561654535
20130228,0.9782158973171
20130301,3.136335513709864
20130304,1.988549460659088
20130305,-1.7859185466352732
20130306,-7.921349885390058
20130307,-0.2885287028600716
20130308,-0.00233908895365853
20130311,1.3556507194022127
20130312,3.8921610084092797
20130313,1.627290459557374
20130318,-6.5341143098433285
20130319,2.5819326082805194
20130320,-0.9811584523576335
20130321,6.294605377117216
20130322,0.7183669487748718
20130325,-1.9484083829892986
20130326,-6.579980681907612
20130328,8.476705989392078
20130401,-8.997923591703515
20130402,5.812884814369664
20130403,-5.351517611748273
20130404,-0.7264401354746678
20130405,2.3321582326998334
20130410,-0.9868327222174684
20130412,0.5254484262052954
20130416,-2.375355706300602
20130430,4.722507880933696
20130502,-2.195873238919514
20130503,9.844249984532194
20130507,-0.5681569266969364
20130508,-5.833847178640553
20130510,-2.330845923565684
20130517,9.442638352201607
20130520,0.2714569930191333
20130607,-9.81996698286288
20130613,8.606515204226442
20130621,-2.6611623176803887
20130712,4.628969149003318
20131009,5.55035735776312
20131014,-3.3273142695842477
20131017,2.0907074580253258
20131024,4.326533230775155
20131025,2.387354216435878
20131028,-5.0165540024126845
20131029,4.071765941117118
20131107,-0.6492172653679211
20131108,-0.4164646058161156
20131111,-5.484782583479978
20131112,3.6674691862313353
20131113,-5.723077378440316
20131114,-0.6766960864930077
20131119,-4.186469230929784
20131121,-5.491500042506564
20131122,-4.452024281503113
20131125,-3.4152981377265696
20131129,-4.606821777191631
20131202,-2.650408030486539
20140303,-8.218463307592138
20140305,-4.491584564262858
20140306,-3.321663186276459
20140307,4.801119630201986
20140310,4.138090084665035
20140311,2.326047749847276
20140312,4.014683378710046
20140313,-10.578982251372235
20140314,0.44964453992746534
20140318,-5.708356118185725
20140319,3.021133540524526
20140320,0.4409957977822375
20140321,4.008462424615267
20140324,-5.256163449286735
20140325,5.16449400029772
20140326,-2.384207050263384
20140327,-2.537357397331565
20140328,2.164670685303438
20140331,2.1789231269839635
20140401,-0.21617679335042617
20140402,-1.9084568463784848
20140403,-5.783514082925923
20140404,-3.3371469082914444
20140407,2.4537049185940436
20140409,-7.521310747786601
20140410,-3.473809812679197
20140411,-1.5808653018099306
20140415,-1.355953682605116
20140416,-0.5513013358814738
20140417,4.191151328626093
20140421,1.1622624345919998
20140422,2.9749924184798187
20140423,2.707283455018815
20140425,-0.2965992976544772
20140428,3.85457257204242
20140429,1.0180156567709835
20140430,-1.8092701676825014
20140502,-3.9154630023914483
20140505,-6.302143480553205
20140506,-4.292712898149139
20140507,3.246918026555945
20140508,4.3354096967796645
20140509,-0.7149469012395837
20140512,-2.9618713719260614
20140513,3.2749474449148743
20140514,1.9336836538636295
20140515,-0.1438593968167523
20140516,0.24292268318491994
20140519,7.266355286692118
20140520,1.4424061446016339
20140521,3.652312195204582
20140522,5.611965146164177
20140523,0.5390941746931976
20140526,0.43205802263800486
20140527,-0.31821254339307525
20140528,-0.6535235488655076
20140529,3.5230068398878025
20140530,-5.595157773989587
20140602,2.8028607840327235
20140603,1.5150735416366568
20140604,-3.5226595802291634
20140605,-5.543731408044431
20140606,-5.036476051027999
20140609,-5.529220195849091
20140610,-1.1682314328198629
20140611,1.8412651808101947
20140612,0.8825518086427078
