Date,PENPEBS
20150928,-0.5574555013438658
20150929,2.34597573125384
20150930,-0.11850648708419698
20151001,0.8165202920354003
20151005,1.5332735487533806
20151006,-1.975094622449035
20151007,-0.7204231499346383
20151008,-0.029090273801514743
20151009,0.9753179945127533
20151012,-0.5056929244029933
20151013,0.041689905121057094
20151014,-0.7804725556585821
20151015,0.6061014318946712
20151016,-1.5541504153113093
20151019,0.9574557402456803
20151020,1.3590217483420854
20151021,-0.15542442436181275
20151023,-1.9104522075138524
20151026,1.025164014521525
20151027,-0.042399439985363524
20151028,-0.5404544865789384
20151029,-0.892127023019903
20151030,-1.475524008308465
20151102,1.122481259225273
20151103,0.2660650425421454
20151104,-0.6060817612917727
20151105,-0.5945298566713637
20151106,-0.8908158934778712
20151109,-3.2822922290260386
20151110,2.4127166224837175
20151111,1.5979572525265886
20151113,-0.9024765836969835
20151116,-0.21312095328856193
20151117,1.7474698467980145
20151118,0.0031827678802959225
20151119,0.7870744444195326
20151120,-2.2026006704447156
20151123,0.0869927960151698
20151124,0.025345914130282754
20151126,0.21928300750723245
20151127,0.35261957580635944
20151130,-0.4112210841898747
20151201,-0.04739878644585971
20151202,0.020250542233804108
20151203,1.1941613958161357
20151204,-0.373838590954807
20151207,1.0125305027059348
20151208,0.3766460322889007
20151209,-2.2920022856627287
20151210,-0.7368647620617129
20151211,0.18406304933892914
20151214,0.32680791010745036
20151215,2.078425112289247
20151216,-0.1973777721414698
20151217,1.0436666802070682
20151218,0.728686990373052
20151221,-1.7037045857735975
20151222,-0.07226768622429042
20151223,0.0719887533632369
20151224,2.1366367634992196
20151228,-0.04454197762170864
20151229,-0.3260963941799334
20151230,-0.22631658189290316
20151231,-0.33637068655451535
20160104,-1.55477393328907
20160105,-1.7350075247747803
20160106,-1.1699598055653557
20160107,0.6885811157098942
20160108,-0.6991796879294464
20160111,0.7313898505705205
20160112,3.224480550407155
20160113,-6.666349602318553
20160114,-0.034111173587588195
20160115,1.2162193539395065
20160118,-0.594854060205519
20160119,-0.19502770285040172
20160120,-1.5629688258615686
20160121,-0.27202274615113287
20160122,-1.3195617858780115
20160125,5.414179616443781
20160127,0.8709002285965475
20160128,-0.618853981360562
20160129,-2.8840256165730165
20160201,0.8507123227040143
20160202,0.4582152787385583
20160203,-1.7936576368019628
20160204,1.1437635939708126
20160205,-2.312014311014112
20160208,3.014048713358577
20160209,0.639405113607109
20160210,-1.1896395488206322
20160211,-3.083708690554566
20160212,-0.3869823586617378
20160215,-1.24774915915574
20160216,-0.31467524879285436
20160217,1.6551020173314943
20160218,0.6255011195698718
20160219,0.6311462179960922
20160222,4.048801841796599
20160223,-4.854696070463942
20160224,0.6650356377937205
20160225,0.49003484322379054
20160226,-2.148527667156986
20160229,-1.0491519685771886
20160301,0.6461422847179625
20160302,0.3845126067771457
20160303,-1.458351055645338
20160304,2.328801074593656
