Date,SASTASUNDR
20130102,0.8865918046496647
20130103,-0.2437854134908476
20130104,-1.8605965366640453
20130107,-0.30180662551567317
20130108,-0.38619898949641684
20130109,0.1502252673560329
20130110,4.64196417029128
20130111,2.3702992642289678
20130114,-7.664707932406846
20130115,0.8019553717417082
20130116,-5.642917180854019
20130117,2.3987759316008614
20130118,2.206306123039139
20130121,1.3555668987330947
20130122,-0.4058002348236073
20130123,-2.4598352188969597
20130124,0.5579763214441938
20130125,-0.0037469162378743204
20130128,1.4558378909172813
20130129,6.11076686528179
20130130,-1.6203440741998056
20130131,0.5554597654811708
20130201,4.44324152223089
20130204,2.7932284821172093
20130205,-1.4548807305087879
20130206,-1.5990684077239026
20130207,-1.3481043229865008
20130208,-3.5623357639889717
20130211,-3.5262844467632974
20130212,2.237450313334654
20130213,3.610815746964562
20130214,1.557593325401843
20130215,-2.4643465878317175
20130218,2.5682290756259643
20130219,1.7228436773760185
20130220,-0.45587989756940983
20130221,-1.0246965128097798
20130222,-1.946460132419186
20130225,3.2990101007272066
20130226,-1.4566441737795532
20130227,1.5808090242945374
20130228,-0.19266540838676074
20130301,2.901585475560239
20130304,0.6186166857289539
20130305,-4.537853051165943
20130306,2.139832639264265
20130307,3.0237243606857263
20130308,0.48410678447962274
20130311,0.9970051444318386
20130312,-0.16680737312634977
20130313,-1.3130902514103062
20130314,-0.4500664826732404
20130315,-0.6000837278430022
20130318,2.834489844474312
20130319,-1.005934021028741
20130320,-1.085571909691533
20130321,-10.04686302435717
20130322,2.9761559855629973
20130325,1.0956038076574244
20130326,0.10775603351105939
20130328,5.7102757135321855
20130401,2.668415509131023
20130402,-0.8862869140724781
20130403,-0.9710998252974312
20130404,1.2857034750150815
20130405,-3.9565351688462127
20130408,0.45900471498011985
20130409,2.056055898810324
20130410,-1.0036134929329112
20130411,-4.866142609549487
20130412,-1.8053980414581998
20130415,2.537577985730565
20130416,-2.989621918568911
20130417,0.8154682332164256
20130418,2.7603977885288913
20130422,-2.504427096595843
20130423,3.5165280999987236
20130425,0.3386409215017546
20130426,-0.012840937526886403
20130429,-1.3549140410851703
20130430,3.528547214938082
20130502,-3.102630632830393
20130503,0.8603101996048466
20130506,-2.5182794376949102
20130507,1.7652824670470904
20130508,0.02393850468916281
20130509,-0.6796456099738519
20130510,2.530096421947872
20130511,1.6387936717498839
20130513,2.5758171919229698
20130514,0.038382839101901434
20130515,1.9621924421406254
20130516,2.126962710361144
20130517,2.56772337564817
20130520,3.1723008460807023
20130521,-4.649571116482209
20130522,1.3217713082309381
20130523,-1.729576222785223
20130524,-2.913124612929139
20130527,6.7972145691130645
20130528,-0.5616068425750476
20130529,-1.0595799300234268
20130530,0.6799885687496374
20130531,-1.5456980931696391
20130603,-3.83786455693968
20130604,2.8987343914516255
20130605,1.9876324137400245
20130606,0.1823317548375806
20130607,-0.023892489747152832
20130610,-1.7093924903844488
20130611,0.48113899551247563
20130612,-1.1036660210878357
20130613,0.8107636870686712
20130614,1.016844046331867
20130617,-0.11269398187987617
20130618,-1.5869584436373647
20130619,-0.40484708630367283
20130620,9.011341558842211
20130621,2.0610883564509654
20130624,-3.306147089746309
20130625,1.2716721964098434
20130626,-0.3275370805228883
20130627,0.11354107507527966
20130628,0.8405679744262433
20130701,-3.3233656867312718
20130702,0.8388428378241146
20130703,-1.0607100368383464
20130704,-1.9331585678366139
20130705,5.872344438434366
20130708,-7.4075297028698674
20130709,-2.6045304178992845
20130711,9.606491897213935
