Date,COX&KINGS
20130102,0.7342302800201763
20130103,-0.3472154545501388
20130104,-0.3636015536484739
20130107,1.7658496984711287
20130108,0.2938308137320353
20130109,1.2068468987503538
20130110,-0.8417653429899625
20130111,-0.8417951823417953
20130114,-0.0011712821542373408
20130115,-0.9600762065026682
20130116,1.3137598874609175
20130117,-2.4720367825531064
20130118,0.4816639308297003
20130121,0.9206554061087324
20130122,0.21300594952544416
20130123,-3.060385438706154
20130124,-2.6109310769998144
20130125,0.3608335132411155
20130128,-0.7129442134878186
20130129,1.9093364860540951
20130130,0.14913308753259857
20130131,-0.7791304597341032
20130201,0.2387875511145417
20130204,0.11253704955095978
20130205,1.5242392553684962
20130206,0.8447943380790592
20130207,0.5691571205544541
20130208,-0.9772611596380089
20130211,-0.18441262126023938
20130212,0.11437200716033769
20130213,-1.6025401543177613
20130214,-1.3071892917257164
20130215,-1.484636633150926
20130218,-0.30837074058342984
20130219,1.989943184925702
20130220,0.4150867961245403
20130221,-1.8094429636392493
20130222,-1.1029104561231535
20130225,1.785195343762614
20130226,1.0977273228562923
20130227,-7.478318460659405
20130228,2.072692871307107
20130301,-2.936243720237076
20130304,1.5438344157503945
20130305,-2.4915192005440505
20130306,2.5641805962903117
20130307,1.6298411734583862
20130308,-3.0526438085454597
20130311,-2.3174244668931063
20130312,-3.8118521788858706
20130313,2.9022473464648053
20130314,1.7708794154221437
20130315,2.3810422549119994
20130318,-1.2643959940893028
20130319,0.08289645946625446
20130320,-2.588851245785227
20130321,-0.022289329674190173
20130322,-2.4271831202237424
20130325,-0.5911518219608917
20130326,-0.5208515473191988
20130328,3.2019581045394125
20130401,2.3820015355498887
20130402,-0.339903288172378
20130403,-0.103677356256211
20130404,-0.43606324837850163
20130405,-1.2764374771931777
20130408,0.20660043881869572
20130409,2.1283706907435915
20130410,-4.2078416863230474
20130411,-1.7013030547673647
20130412,2.7455824234606903
20130415,-0.7391939711671174
20130416,0.18702657380096388
20130417,2.24994833545467
20130418,-1.9646081039180134
20130422,-0.6525271186728003
20130423,0.572196161488796
20130425,0.3956545917957503
20130426,-1.1653751041575615
20130429,0.9895276526625322
20130430,-0.07952865735548997
20130502,1.5903511191303332
20130503,1.5290336351525875
20130506,-0.15519376589995337
20130507,1.663366636283607
20130508,-0.15462324029910768
20130509,1.3760438948619917
20130510,0.9777869677352129
20130511,0.4385577160552534
20130513,0.19702789366488438
20130514,1.3246381127115554
20130515,2.028755389629865
20130516,1.0764460055395273
20130517,0.5777098817611899
20130520,-2.0417316610109073
20130521,2.000845016950207
20130522,0.19631765915523447
20130523,-2.936727456654781
20130524,-2.898430037215355
20130527,-0.18139592939625937
20130528,1.14894413911176
20130529,0.4627366554628385
20130530,-3.4171763539161963
20130531,-0.2642398816709062
20130603,-1.5558744015637433
20130604,0.023810172056178858
20130605,0.6138830427170437
20130606,1.3388468613160762
20130607,-0.498322484977638
20130610,-0.8246157544648389
20130611,-0.9389802625811189
20130612,-1.328150698029646
20130613,-0.8228734032190552
20130614,0.7920218783296678
20130617,1.5314014045108926
20130618,-1.3980355755108016
20130619,0.3055126795969818
20130620,-0.667933995952537
