Date,KANANIIND
20130102,0.5612266025892271
20130103,3.7170072456644485
20130104,1.2690350501308947
20130107,6.498277065588098
20130108,6.641353747919781
20130109,4.276562710019622
20130110,-3.6126647534060825
20130111,1.6936777283030742
20130114,6.458064013203325
20130115,2.1332351050790095
20130116,-4.6680311444138844
20130117,-2.134399247108765
20130118,1.5787758993199503
20130121,5.24212937604094
20130122,6.175889505600457
20130123,-1.7453760591960628
20130124,-1.7980306389607597
20130125,1.6034108067459485
20130128,2.5480443516929197
20130129,1.007212444570089
20130130,-1.5365381604070492
20130131,1.0070013613814026
20130201,5.043312735570363
20130204,1.4118758296127192
20130205,-1.9091997405093466
20130206,-1.1886254864225958
20130207,1.9346780464939157
20130208,-0.7851249251550076
20130211,-0.8878004704567335
20130212,3.449038602261522
20130213,0.5970502880144172
20130214,3.454526531625673
20130215,2.856518064348777
20130218,4.473200856233921
20130219,4.734209498184487
20130220,-1.7600452819187673
20130221,-0.8822346739132417
20130222,-2.10309722045664
20130225,-0.006997552111364991
20130226,-1.5450022194298203
20130227,-1.0374650619352879
20130228,-1.081822763853135
20130301,1.567080100220151
20130304,-0.6008214509405887
20130305,-2.0394589190539154
20130306,2.1707121355077588
20130307,-1.4611417924071333
20130308,-0.8685832535330293
20130311,1.589509485750901
20130312,-2.0017365409856236
20130313,1.170581907195864
20130314,1.8617822850373043
20130315,-1.122860977421293
20130318,0.7580897978393336
20130319,3.1260179702719433
20130320,-5.23019323386792
20130321,3.4633590526154023
20130322,4.023718025992636
20130325,4.276060341011426
20130326,3.179705459320637
20130328,4.379980557028022
20130401,0.4079178672319581
20130402,-0.5617316102914962
20130403,0.21487162689325645
20130404,-0.5063640720055711
20130405,-2.3936878817255614
20130408,-5.141140333639365
20130409,2.325646961421022
20130410,-0.5910717845130528
20130411,-0.45564740873230425
20130412,3.0317023052298797
20130415,2.7494385424224155
20130416,-1.0417014850751403
20130417,1.5964676726620877
20130418,5.323276055847652
20130422,2.700932216960968
20130423,1.5779467392775544
20130425,5.029184850752753
20130426,-0.12236122429264595
20130429,2.4707669249404516
20130430,-2.6633177909488004
20130502,-4.16044704412551
20130503,0.03545798765942865
20130506,1.473011399656667
20130507,1.7343182860353206
20130508,-1.74176077728747
20130509,-6.327109274542078
20130510,-0.8249939200004954
20130511,-2.3251476160807125
20130513,-6.751865294982297
20130514,3.1145385036354463
20130515,0.21261471707961332
20130516,0.10447408743754685
20130517,1.7244788639942725
20130520,-3.177024504424924
20130521,-5.007455817252255
20130522,9.217498655762705
20130523,-1.5194326658484396
20130524,-2.0233880245021076
20130527,-1.35449591780132
20130528,1.209888608716741
20130529,-0.3114740582676573
20130530,0.19700681959884492
20130531,3.247284693826489
20130603,-4.019905781792874
20130604,-0.5096179752345035
20130605,-4.003134006671883
20130606,6.721234490974331
20130607,-2.7143577897262423
20130610,-3.2120080971168927
20130611,3.9346814568276205
20130612,-5.097357507209244
20130613,-1.6795066843220645
20130614,4.986335978626572
20130617,-2.1564016074080423
20130618,2.7598719255495245
