Date,ARSHIYA
20130102,0.9934947815741924
20130103,3.9406122655656457
20130104,2.1615705915769725
20130107,1.6450002768411518
20130108,2.588796892688035
20130109,20.037202773091504
20130110,18.49113055040713
20130111,8.274973262727737
20130114,11.438504149856026
20130115,10.094921820947633
20130116,2.5105507946178345
20130117,4.288882681967496
20130118,3.8211988428141406
20130121,4.92913393427344
20130122,3.041374805829648
20130123,2.7838533228184437
20130124,0.12526920986936574
20130125,4.617241379642734
20130128,-3.9220715600574874
20130129,3.510144896083463
20130130,3.9281153531151003
20130131,5.009630672350876
20130201,5.016988437755056
20130204,3.373538910787171
20130205,-5.343505121556053
20130206,-4.171954073491662
20130207,-7.335189694145546
20130208,-6.600138947755993
20130211,2.5202970480701374
20130212,3.050063978609881
20130213,3.60984833011723
20130214,0.9907960027489393
20130215,1.0010320420270489
20130218,1.3331487265329534
20130219,2.421407004049127
20130220,-4.654796437833933
20130221,-7.6049718983522085
20130222,-4.733538071360806
20130225,-3.148028395469987
20130226,1.4756341113820897
20130227,4.545651290236236
20130228,-5.813223526612468
20130301,3.823724288906782
20130304,0.9038585811160522
20130305,-3.2827017653259425
20130306,1.9631322387158998
20130307,2.786843154721519
20130308,1.98276663585676
20130311,2.531972533719041
20130312,2.9027714120935735
20130313,3.408585803168248
20130314,4.789204132887189
20130315,-6.503798187368062
20130318,3.513427114823603
20130319,1.9500669060572822
20130320,-0.10159297396553146
20130321,2.3562249079698803
20130322,2.860763866740923
20130325,3.207054476641036
20130326,4.600651435367193
20130328,7.821505845285097
20130401,10.262191460608445
20130402,9.324522500534911
20130403,4.476921490781779
20130404,1.8410460887651183
20130405,5.034943063627514
20130408,-4.988441755270422
20130409,-6.443475799840595
20130410,5.310751921522303
20130411,5.0299403853160545
20130412,-5.4919647785234655
20130415,-4.171642112560175
20130416,-4.09052857050798
20130417,-4.680959322536938
20130418,-3.5782920193281487
20130422,-2.5585830910813403
20130423,-4.828160735000517
20130425,-5.180375230997455
20130426,-6.63264164212152
20130429,-2.4405961369680913
20130430,-5.026686319554324
20130502,-4.417305925828517
20130503,-5.649657728406142
20130506,-3.4979023929084523
20130507,5.969572384705142
20130508,5.480609313763448
20130509,4.4544172208935695
20130510,4.428298803389729
20130511,-4.001163629897423
20130513,-6.66691480940141
20130514,-4.562352082473823
20130515,6.941510288058385
20130516,4.888754272062047
