Date,MANAKALUCO
20150416,-0.3326739943331558
20150417,-7.524710092406528
20150420,17.38562173088336
20150421,-4.113027945378405
20150422,-8.600025877063828
20150423,13.972947353262208
20150424,-1.8106591807455517
20150427,-4.346988868893215
20150428,3.255431109668061
20150429,-9.22816762461147
20150430,11.861258242949425
20150504,5.244673473329592
20150505,-2.9196920907049355
20150506,12.984439063200666
20150507,6.967060419553553
20150508,4.2213098205358595
20150511,5.995485815150364
20150512,3.197082136485017
20150513,5.802980789552384
20150514,-4.592450820673192
20150515,5.822811192317754
20150518,6.963820132684475
20150519,4.3508664643487265
20150520,-3.498498216213684
20150521,3.2968611721117727
20150522,1.7331518227341465
20150525,3.9022438310703684
20150526,-4.542563805971851
20150527,3.2839990312949086
20150528,-2.451498370042397
20150529,-3.4168514270937203
20150601,-4.138132596192261
20150602,1.5813097639991949
20150603,3.1274664410079933
20150604,3.8736705520255716
20150605,-3.072466000674738
20150608,2.559574828179917
20150609,-1.1063220397766758
20150610,-2.082018243670942
20150611,2.1365909916975196
20150612,1.2092289247713979
20150615,-2.9793419186840806
20150616,-4.23301859684522
20150617,-2.0684442139431374
20150618,7.095667722136191
20150619,4.30397279053789
20150622,1.5112539395737787
20150623,5.084400539527302
20150624,4.784835838582062
20150625,-0.28687620504752515
20150626,5.260832022005996
20150629,2.3090979131068288
20150630,6.019223574487442
20150701,5.6037100135878815
20150702,5.695020313766074
20150703,4.721088130839708
20150706,4.866380501761778
20150707,-1.7250065133236152
20150708,-5.22601286780347
20150709,-4.2209676134906555
20150710,0.378122245181311
20150713,0.007561462246696626
20150714,-3.128477635881838
20150715,-3.1898426677595366
20150716,-3.666808536763004
20150717,-3.282149451723598
20150720,-3.231955029419634
20150721,-6.498098906081772
20150722,-2.441120266627345
20150723,-3.314347507753997
20150724,3.653868086974274
20150727,-3.999836539721773
20150728,-2.1141039964455977
20150729,-2.0200869736832994
20150730,5.742861859921161
20150731,-5.212834732640611
20150803,2.280544558611012
20150804,-1.599713133646491
20150805,4.245406532450982
20150806,-0.7764827984062531
20150807,0.5469711730261037
20150810,4.881755733842425
20150908,20.59282077324317
20150909,-2.3353939673971507
20150910,-3.52311247295946
20150911,1.0970495977385955
20150914,2.288652402742734
20150915,-5.20391995006212
20150916,1.8965049375259824
20150918,2.380659453468816
20150921,0.5252474321514919
20150922,3.1761300744200467
20150923,3.680358038145178
20150924,-4.77385054759139
20150928,3.7197666896649415
20150929,-0.4504485559206128
20150930,-3.24226948031548
20151001,1.6028610715562635
20151005,2.7588397958178525
20151006,8.930714529327908
20151007,-6.05723847363307
20151008,-0.9126419951334349
20151009,7.1924749992934105
20151012,-3.2807871388673866
20151013,1.3236770975615033
20151014,-1.4764163947566828
20151015,3.13221859848793
20151016,2.2843384360014083
20151019,-0.24878409514845679
20151020,3.202137281090379
20151021,-1.048534484275403
20151023,2.2875071122182598
20151026,-8.947232607007248
20151027,8.412632727008388
20151028,0.22091639912537786
20151029,-2.753934222712599
20151030,-2.610478241677142
20151102,-2.016973676077706
20151103,-0.4439889857846161
20151104,-3.8783421592870058
20151105,-6.340764372711591
20151106,-0.26287409622784663
20151109,1.9830115792739504
20151110,12.787168311210142
20151111,7.947663375377369
20151113,-10.311191844253784
20151116,6.692051184394515
20151117,-17.80176819077262
20151118,-19.167465784076068
20151119,-6.580029492235964
20151120,3.4228368645051988
20151123,-7.619777546756014
20151124,-7.30862607007188
20151126,1.9781575486601637
20151127,8.601137047043915
20151130,-0.9691017255458779
20151201,8.68842057293384
20151202,2.3186665204830685
20151203,-5.18854953861726
20151204,3.2812512144294455
20151207,-9.688312854100218
20151208,-2.3770537008268797
20151209,-6.783017979256833
20151210,1.3673684462720637
20151211,3.7858512981052517
20151214,4.7803682704387676
20151215,5.8430867788393925
20151216,1.7248582779908124
20151217,5.195051062030857
20151218,-3.427655580525051
20151221,2.7442407080303712
20151222,2.4048099414328874
20151223,-1.665634067076809
20151224,-0.01830319267843228
20151228,-9.381529428583512
20151229,1.884863038445626
20151230,3.6989997387946056
20151231,-3.7275181859517166
20160104,8.220267293059532
20160105,2.0387063288807696
20160106,-4.076349385725223
20160107,4.8527227357803255
20160108,9.72639209791854
20160111,-15.389159879922552
20160112,0.2615359780793227
20160113,-2.344949788055798
20160114,-3.086518207555905
20160115,7.179497244994435
20160118,12.997172660428353
20160119,-5.87996340268656
20160120,-4.068141285127886
20160121,2.8257555546371305
20160122,12.482509606795093
20160125,1.4565018688179208
20160127,7.874803128696896
20160128,-2.52389799906912
20160129,-6.528485052015243
20160201,1.5793505742268805
20160202,4.270198288360768
20160203,-10.64690251718105
