Date,BGRENERGY
20130102,0.8301520226359222
20130103,-0.3907197639856539
20130104,1.2572090715646544
20130107,0.5853790259778539
20130108,0.4969995881577702
20130109,0.01004495824609647
20130110,-0.6170359103757874
20130111,1.015019131401309
20130114,1.4545460307547309
20130115,-0.29385407404767777
20130116,-1.0451122592602629
20130117,0.32393014949948584
20130118,-0.0631240524273915
20130121,-0.49349092882911677
20130122,-1.3662909455441623
20130123,-0.742700650596121
20130124,0.9647104631537764
20130125,-0.5428413580804936
20130128,-0.19592218132585015
20130129,-0.400567716603735
20130130,1.0261931407257374
20130131,0.45485509893034626
20130201,-1.5719884664695973
20130204,-0.45333482436494976
20130205,0.1863206770253536
20130206,-0.09055119260886724
20130207,-1.1769464526379583
20130208,-1.2538042208529
20130211,3.751198883518327
20130212,1.1910145790921987
20130213,0.5704380048547117
20130214,1.6935106232395398
20130215,1.664216803782756
20130218,-0.9878356756794267
20130219,-3.0086946390843097
20130220,-3.5016826012591085
20130221,0.026508700911111127
20130222,0.8639246348840207
20130225,-2.7811750364520385
20130226,-0.7338678003005872
20130227,1.663044821346937
20130228,-6.2360549967728485
20130301,0.035622173929544476
20130304,-1.1631359705185278
20130305,0.8948446618354287
20130306,1.193206645959673
20130307,0.3508757296913565
20130308,-0.5160505210386617
20130311,-0.1243161069422043
20130312,0.44836710056964335
20130313,0.5294701511999624
20130314,-0.5721831016995531
20130315,0.291854622733718
20130318,-1.0244947061321061
20130319,-2.5208208820791844
20130320,-2.5082137154821917
20130321,0.6564690934551156
20130322,1.7455880540670996
20130325,-0.3039987272115865
20130326,-2.9110846033101945
20130328,-1.720144718815943
20130401,3.6924383344913734
20130402,-0.20134454961737092
20130403,-0.8006497475654366
20130404,0.6154513609970844
20130405,0.9707120862452375
20130408,0.5750708843438158
20130409,-0.48719223690231805
20130410,1.5824921554925158
20130411,-1.8357484801638584
20130412,0.3955166444190601
20130415,1.155262220182009
20130416,-0.1378726952101652
20130417,-0.5266082942466492
20130418,0.8890986136008721
20130422,0.805749932241091
20130423,-0.478826679349074
20130425,0.9040314965463351
20130426,-0.90232657546736
20130429,0.7742330992068562
20130430,-3.921146180041486
20130502,-3.828898588734735
20130503,0.5792662056573012
20130506,0.42619775867187437
20130507,1.7027108520055194
20130508,-1.5919713215463178
20130509,0.459516242074303
20130510,1.3577043970862708
20130511,1.1221872755900282
20130513,0.036485331409985555
20130514,0.001246125600246173
20130515,-0.4722974354873033
20130516,0.03635136565115929
20130517,-5.7648511869491195
