Date,VIJSHAN
20130102,0.7781527557654434
20130103,-3.8728825136995733
20130104,-4.405101918507625
20130107,-4.410827857992699
20130108,-4.899018848807058
20130109,4.891918315738988
20130110,1.7762111012183315
20130111,-2.4502503334238677
20130114,1.5897683547417105
20130115,2.676030985230407
20130116,3.4109527200343837
20130117,-4.031490368368691
20130118,2.7242259975551693
20130121,2.857990399530561
20130122,3.6739378871479396
20130123,1.3273751259973054
20130124,1.6790497637625839
20130125,-2.7893012279495766
20130128,-3.6394409660676725
20130129,0.44127949145294676
20130130,2.4470036240275492
20130131,0.15536514229731302
20130201,2.773963585835753
20130204,0.22164928746025758
20130205,-0.356154836593642
20130206,-0.5641963089774062
20130207,-0.23983639048929972
20130208,0.4462734796368626
20130211,-0.020892824837222657
20130212,-2.220975426978632
20130213,-1.1364133488913726
20130214,2.277633090453441
20130215,-0.9850663298687523
20130218,-3.7560650684445527
20130219,-3.838593793383442
20130220,-3.175349792082685
20130221,-6.787780329803949
20130222,-3.99185931502285
20130225,3.6407178646325105
20130226,2.629878100161989
20130227,-3.513438189100663
20130228,2.3412014295596553
20130301,-4.674889380996028
20130304,2.339046736142701
20130305,-3.0376577288956716
20130306,-2.9703501353481037
20130307,-8.34799937630321
20130308,6.069627818802534
20130311,4.9773911660083785
20130312,3.6800612218777307
20130313,-0.8213170662066995
20130314,-2.4660963194802177
20130315,3.3048730881128585
20130318,1.9517288192193387
20130319,0.781779750169092
20130320,-1.859848893161403
20130321,-0.8895321518363514
20130322,1.8791633569782673
20130325,-1.7641171922669157
20130326,3.987502297998841
20130328,3.408805510724642
20130401,0.25968334503398127
20130402,0.30484671234363603
20130403,-1.2624123695298086
20130404,-0.05051185026472638
20130405,0.9152440097958764
20130408,5.07081409590784
20130409,-1.7377197646433917
20130410,-8.759322583924732
20130411,2.0867694549934814
20130412,1.6511351676204262
20130415,-0.4291398793095639
20130416,1.6171017106822543
20130417,-1.2165072099005954
20130418,-8.920702210513312
20130422,2.1163297627319544
20130423,0.8615488590768643
20130425,1.2582043121850015
20130426,0.9677349574740732
20130429,0.2364839830674979
20130430,3.852613227447521
20130502,-0.9487614388870644
20130503,-2.0982393063651865
20130506,1.609458904548395
20130507,0.13946074166442035
20130508,1.5814885547994142
20130509,-1.1520985523121274
20130510,1.5199810047423385
20130513,-0.8764301698219592
20130514,0.6812265120358805
