Date,CYBERTECH
20130102,1.0473107294247443
20130103,-1.214143032986772
20130104,1.3253023218896418
20130107,1.5113712055964335
20130108,0.799768022911066
20130109,-4.0485227661505965
20130110,-2.546592462749446
20130111,-2.5324802615402033
20130114,0.5987096405004099
20130115,0.18105246995848087
20130116,0.7341427760735362
20130117,2.915487393645454
20130118,-5.542082012811566
20130121,3.911080639104703
20130122,-1.471694409684051
20130123,0.4151022125337238
20130124,-3.3155862006273438
20130125,-0.14374148180698376
20130128,2.6196497631090856
20130129,0.831216677470688
20130130,-0.8238750378088588
20130131,1.7109349418816935
20130201,-1.4756812446603476
20130204,0.636155580696019
20130205,0.6437507471245852
20130206,-2.0785808799352314
20130207,1.6628063115916165
20130208,-0.45998387893537446
20130211,-1.8271993175930052
20130212,-1.673190909823243
20130213,2.009760583789821
20130214,-1.6982083656535614
20130215,-15.734354942002646
20130218,4.90156861706746
20130219,2.4229376348150184
20130220,3.102539897509504
20130221,-2.349999140403817
20130222,0.16536453188036943
20130225,-0.8731375240316306
20130226,-0.315681654805255
20130227,-0.9949129125360985
20130228,0.7517567785433041
20130301,-1.9752932632373033
20130304,-2.414166710650399
20130305,3.7674313332872664
20130306,1.6555928838340561
20130307,-1.1771041984662518
20130308,2.396450520571209
20130311,-1.7896008124776601
20130312,-0.870382241552164
20130313,-0.9450335667453766
20130314,-0.36947914984278435
20130315,1.5791233493323502
20130318,-1.0991888891636523
20130319,-0.771335413305369
20130320,-0.5310257228916093
20130321,-0.8199917238342627
20130322,1.181759198401123
20130325,2.0792455377618513
20130326,4.138103746695927
20130328,-4.4735183039309945
20130401,-0.4711557455413544
20130402,-2.316572796508164
20130403,1.6301264678887986
20130404,0.7047461354970017
20130405,-1.083042145798815
20130408,-0.8099904112641625
20130409,2.3650596669346386
20130410,-0.08615056508587876
20130411,-7.496963091098131
20130412,2.9368565877083594
20130415,-1.071398709680899
20130416,-2.3720215835290417
20130417,3.6571211839928286
20130418,-2.702995074314966
20130422,1.490060965956085
20130423,3.4686386503809112
20130425,-0.4802128106354493
20130426,-1.17337641446275
20130429,-0.10407739076244703
20130430,0.2724004254980906
20130502,1.0604156422691087
20130503,-0.4856148033785761
20130506,-0.36466221056325243
20130507,1.3381468988920138
20130508,-2.9807811996248366
20130509,1.4610316450182754
20130510,-0.06528053893157243
20130513,-1.1078187440837168
20130514,-5.059203313093628
20130515,0.4229030112001215
20130516,5.7223094543395305
20130517,3.1900306876244278
20130520,-0.9035290640492698
20130521,-0.05720113213746225
20130522,-0.42575921919437343
20130523,0.5677134680757265
20130524,0.5108018579363632
20130527,-1.9310726800399864
20130528,0.3185073924756738
20130529,2.659672882219909
20130530,-0.6604615683688284
20130531,-0.45685265771763095
20130603,0.25998157218957485
20130604,-0.032849102432518706
20130605,-2.5393189049364553
20130606,2.758745697839318
20130607,-1.644670478983503
20130610,0.986771278658722
20130611,-1.2844594000275533
20130612,-0.1574554319952145
20130613,-0.755962612191518
20130614,0.6319346991818321
20130617,0.651936196588476
20130618,-1.7896117745593696
20130619,0.5160488301120443
20130620,0.5995705887799176
20130621,0.7024655507426348
20130624,-1.7519679432027395
20130625,-0.7705266244762048
20130626,-1.06954623190348
20130627,-0.1774005356160474
20130628,3.3169582357614726
20130701,1.3155166471325976
20130702,-0.3911921573148541
20130703,-0.3685888789786448
20130705,0.05982552311966889
20130708,1.2231146602599359
20130709,-0.999573472286575
20130710,0.8525310765218562
20130711,1.7579151674267104
20130712,-0.13896058869308348
20130715,1.549520030859833
20130716,1.1642157042126742
20130717,-1.7044687059118369
