Date,DTIL
20150204,0.20410301254587832
20150205,0.35962192618835365
20150206,3.9909626779684952
20150209,-21.056926600150298
20150210,-2.2825844954997443
20150211,-0.4197018506148027
20150212,-2.74860259551642
20150213,1.7581690777928736
20150216,-0.00729387124000902
20150218,3.631982325325394
20150219,1.7443538837630643
20150220,0.8714805396515279
20150223,0.5393964199288779
20150224,0.3598064236825227
20150225,0.6524111212095361
20150226,0.7343941524385689
20150227,-2.5502201239609223
20150228,1.2036256926804756
20150302,5.884794057527639
20150303,3.557715862594198
20150304,-0.4268115165544725
20150305,-0.5753328886057073
20150309,-1.6228972922904565
20150310,-2.6802410943626183
20150311,1.7779807624529504
20150312,0.6316733681408652
20150313,1.1222718690235305
20150316,1.9173093969503574
20150317,-0.34738069956195405
20150318,0.7498562677323157
20150319,-1.3970171686502826
20150320,-3.3244427799014193
20150323,2.410622250115567
20150324,1.423797585094062
20150325,2.418090173452663
20150326,1.5009569803509513
20150327,3.8540062207854318
20150330,-0.21516570700952098
20150331,-2.913662633515264
20150401,-1.8557268168850363
20150406,-1.4361863564837203
20150407,-0.5124950830401669
20150408,4.2432823339164365
20150409,-2.5091982293353783
20150410,1.5347975392764004
20150413,2.2070280691154776
20150415,-0.4100238188853982
20150416,1.4169530273398636
20150417,-2.4400692090340907
20150420,2.3809075928807992
20150421,-1.8823750215370894
20150422,2.9442093888190426
20150423,-0.8311785203858204
20150424,-0.11716604158329824
20150427,-4.030729393860298
20150428,-3.238158872424096
20150429,1.1197143449850095
20150430,3.1264298400698927
20150504,-2.0889355985554747
20150505,2.8111125820887173
20150506,-1.4279991168388921
20150507,-0.1194028706949033
20150508,1.0052891052632087
20150511,-4.381640658457309
20150512,3.0596818175359433
20150513,-0.8876515517947021
20150514,2.747372887611638
20150515,-6.273274120729719
20150518,-0.10234323241866017
20150519,0.9528807274748795
20150520,-0.9032050547215567
20150521,-1.9218104675224534
20150522,-2.8536455734447514
20150525,1.9066622754401192
20150526,-0.40656591650114227
20150527,-2.293216763418229
20150528,-2.184068885448581
20150529,0.5459524562720193
20150601,9.011375005366846
20150602,2.2609379585178573
20150603,-2.037866857279567
20150604,-1.3120062222643505
20150605,0.638217174020191
20150608,0.510512063160021
20150609,0.7565046902956015
20150610,1.0594308964503938
20150611,-0.6162126986643619
20150612,-1.6788210600520714
20150615,1.063291730119575
20150616,-0.13020296821282507
20150617,1.1255301186802293
20150618,0.4509227665959642
20150619,0.26606970980179273
20150622,0.7058516814865197
20150623,0.6682426399068524
20150624,-0.5079822080954253
20150625,0.45056556200101233
20150626,1.4951956772731512
20150629,-2.574478012756412
20150630,-2.738704785454292
20150701,2.385773614218125
20150702,2.2701276069575207
20150703,2.7132907976920015
20150706,-1.2008676301837569
20150707,-4.562866637922007
20150708,1.257576054995428
20150709,-0.6749569308596451
20150710,0.06597954147044063
20150713,-0.5681054576008608
20150714,1.2673977228718576
20150715,-1.1323261636611655
20150716,-1.092838265100983
20150717,2.950173034246677
20150720,-0.9300585387027617
20150721,-2.37749143238354
20150722,1.2559889299266551
20150723,-3.272417823647421
20150724,-3.3618291144812975
20150727,-0.24163254654916133
20150728,0.9037434635615624
20150729,3.400633030961543
20150730,-2.393555309748908
20150731,-3.3705337187411994
20150803,5.278090890463296
20150804,1.9589811929115557
20150805,1.1037708669236603
20150806,1.3185548334587147
20150807,-0.5844662278450481
20150810,-0.6573071890156025
20150811,0.47922629909787917
20150812,0.12493338060504744
20150813,-1.7233166505997073
20150814,-0.29650164675312496
20150817,2.248866164932413
20150818,-1.819770467809338
20150819,3.170075012941957
20150820,0.38196859677882755
20150821,1.8522547939509706
20150824,1.5354938052495335
20150825,-2.163491239336575
20150826,2.371197612920124
20150827,-1.081853081148871
20150828,0.07903829482367353
20150831,1.0965562892804388
20150901,-0.2415761985620355
20150902,-1.308555566318141
20150903,-0.0038192682170867798
20150904,0.5234038494791653
20150907,-1.4517105353373214
20150908,1.158284431514521
20150909,0.07419752654161349
20150910,1.0831962049120503
20150911,0.297729175302442
20150914,-1.3540609594361888
20150915,-3.1551682886415766
20150916,0.008923707714467377
20150918,2.5976618746014735
20150921,-1.698517295020679
20150922,-2.0004786825085956
20150923,-0.7309320011451474
20150924,1.0072504968910287
20150928,-0.9378507686089597
20150929,-1.2908188493449126
20150930,2.4427529110534927
20151001,-0.8535487342529313
20151005,1.952497773556548
20151006,-0.4877528091324851
20151007,0.7008001402238865
20151008,0.8766825622312079
20151009,-0.37580656781458965
20151012,0.017801771985237094
20151013,-0.3627527516485516
20151014,1.6499078102595368
20151015,-2.9929834479335358
20151016,-1.7627971796185062
20151019,-3.328202151780018
20151020,-2.0301012805529757
20151021,3.5190778521908443
20151023,-1.924972057439067
20151026,0.123396157964476
20151027,-0.6034422912313349
20151028,0.36813505236214755
20151029,-1.5357304333704138
20151030,-0.49839232657909377
