Date,INVENTURE
20130102,0.5707813248018694
20130103,0.26534098106689
20130104,1.8541714579564137
20130107,-1.5794589666818342
20130108,1.519223893490294
20130109,0.24116920027182395
20130110,0.6392650917593005
20130111,-0.6997918858249608
20130114,0.530397472271658
20130115,-0.10696558169598513
20130116,-0.3497761639386987
20130117,1.2884676616024278
20130118,-0.4672664499444201
20130121,1.6742481664517272
20130122,0.3140229039564998
20130123,5.003239207299589
20130124,0.5555528318775833
20130125,6.956405809982503
20130128,-1.5386096095452644
20130129,4.117324504553483
20130130,5.807441287172178
20130131,-11.476307950398125
20130201,2.0611529500114982
20130204,3.3407511977838436
20130205,1.7519215266218398
20130206,0.16326997481190395
20130207,11.422382092618616
20130208,-6.076443025049213
20130211,-1.7354136454797142
20130212,2.1828463264323466
20130213,-2.0024221306778687
20130214,5.511025581213807
20130215,-3.5243059595193125
20130218,-0.48722146079796225
20130219,5.022695541318554
20130220,-4.798260794880736
20130221,2.7614915441697345
20130222,-0.4192526507624582
20130225,-0.7437176368578676
20130226,-0.9802551391081862
20130227,2.9958512485530786
20130228,-0.6616919682050943
20130301,3.328349683449729
20130304,18.622910471027332
20130305,13.5609065899774
20130306,-8.916495947106151
20130307,-5.593777709557074
20130308,-5.619134940904617
20130311,2.172068710154692
20130312,-0.4774034040772602
20130313,1.9830155150347715
20130314,-0.2250722466114522
20130315,1.4775470340222798
20130318,0.7806755168142818
20130319,7.982777141133303
20130320,6.982737925307882
20130321,-0.10801216465925845
20130322,1.9898491243556475
20130325,1.287930696995487
20130326,4.58345252459024
20130328,2.304141910728495
20130401,-0.46112628781493736
20130402,-0.2826281252846552
20130403,-3.3926746355244206
20130404,3.1345357753692897
20130405,1.946878581865425
20130408,2.900480145288404
20130409,1.1666301405881032
20130410,3.7721108637773004
20130411,-3.9624294579522488
20130412,-4.39588633702299
20130415,-4.554875571934282
20130416,-3.7367880781946567
20130417,-4.388779142201794
20130418,-3.4602250652396425
20130422,6.037500170863661
20130423,0.8342244563049676
20130425,0.36368003503773594
20130426,-0.73714458066298
20130429,1.4727463412549475
20130430,-4.213574026543956
20130502,1.5098243111661722
20130503,1.3248046894442773
20130506,3.1591313167206554
20130507,2.328091885258675
20130508,2.9459812849686604
20130509,-9.513001117781343
20130510,6.007311771192237
20130513,-0.37872173927057207
20130514,-4.302478536156829
20130515,1.4191520725803048
20130516,0.1402673725226813
20130517,2.780760075770922
20130520,0.6532340861222146
20130521,-2.4992205308718027
20130522,-0.5628766998530906
20130523,1.920601107303816
20130524,0.2770781557076157
20130527,-1.7693779970634413
20130528,3.7335092870260977
20130529,-3.0739278852114706
20130530,-0.1156048233100502
20130531,3.235996134517196
20130603,-3.935183470222399
20130604,-1.633547247819073
20130605,7.46463046859021
20130606,4.965269037660398
20130607,-7.431818534643762
20130610,2.980063570840407
20130611,0.3598426187099657
20130612,-9.322184592808874
20130613,-6.469637207287445
20130614,5.302568395961795
20130617,4.008141916294898
20130618,3.2004614265932916
20130619,-1.5077701177379284
20130620,-1.6048420854602599
20130621,1.7048274363139786
20130624,-0.7088165466233723
20130625,0.8135884194737921
20130626,-3.3778951334735643
20130627,4.338945282594516
20130628,0.5548537567187779
20130701,-0.2322887499379589
20130702,-1.1379803398768
20130703,-0.15924061138593715
20130704,-0.4924845536674898
20130705,-9.442972364438525
20130708,-3.555165160914422
20130709,2.1262509779685077
20130710,3.445893131946109
20130711,2.658247215245372
20130712,-4.260401260085813
20130715,-1.957018465532391
20130716,-0.6094121678777735
20130717,1.5713847536444179
20130718,1.523976595489207
20130719,-3.645542810765114
20130722,-4.371294881035514
20130723,4.204289140122326
20130724,-0.15746934051070338
20130725,3.4803736934867517
20130726,-6.070019200736233
20130729,4.249088797618414
20130730,-0.474324725212914
20130731,-1.9016670835586744
20130801,2.470576851543178
20130802,-1.233982439039977
20130805,5.431164743274745
20130806,-0.7360285751800552
20130807,-5.389696767113724
20130808,3.6625995952380412
20130812,-2.637565784691482
20130813,-4.301766862916963
20130814,-2.0166121662412326
20130816,-3.5772395976290783
20130819,1.514811034322155
20130820,-19.536597399083956
20130821,-2.7945331671064837
20130822,-0.3583223626574612
20130823,-7.291092287994635
20130826,4.200846262935288
20130827,4.977597086672649
20130828,0.863853402821501
20130829,-1.0547849426106204
20140303,-18.89566252238401
20140304,-1.803141926722521
20140305,-4.254980092410346
20140306,5.220997866522373
20140307,0.5159624219253754
20140310,5.140241928578659
20140311,3.20316690520866
20140312,-7.592478691848634
20140313,-0.3608856465534962
20140314,0.8400238114075879
20140318,-0.34902532867964287
20140319,3.747294712943524
20140320,-5.099799316268763
20140321,3.6759257417953792
20140322,4.546720133775651
20140324,-6.796034938270102
20140325,-8.927823705339629
20140326,9.02941844312037
20140327,-4.4664436827953615
20140328,-3.766002770669019
20140331,-4.466911967729196
20140401,-0.2300871221447527
20140402,1.2308463843490476
20140403,2.7740401853855987
20140404,1.0372004352034465
20140407,-5.039358364011915
20140409,7.74972770902279
20140410,2.4342097932734608
20140411,3.0498252028188357
20140415,1.2474946474178528
20140416,7.452693160567863
20140417,-5.576622700061949
20140421,-3.602811780153637
20140422,4.102057729358386
20140423,-4.42564088037163
20140425,-5.857200727127097
20140428,4.674383319134843
20140429,-3.873379852152567
20140430,-5.062334783853942
20140502,1.0982882960767835
20140505,-0.044058198248855374
20140506,4.65120369263118
20140507,-1.0278547614815963
20140508,-3.110496131179046
20140509,0.9578904871856223
20140512,1.691554434930583
20140513,1.985947071235698
20140514,-0.6689580681209808
20140515,0.2664568331380347
20140516,-2.9156321691549687
20140519,4.733520939532743
20140520,1.104742852771851
20140521,3.713199450648963
20140522,1.9371435313195777
20140523,-8.0477769666639
20140526,-4.721681240517237
20140527,-4.541258890951802
20140528,-3.9828993861552076
20140529,13.673685161870694
20140530,4.146014568747348
20140602,2.655937775451976
20140603,1.4918278429213625
20140604,-0.5022295348804131
20140605,-4.501550716682721
20140606,-0.9557769354983945
20140609,-3.370650387947527
20140610,-0.7816643324549959
20140611,4.305122709898638
20140612,-18.549341596494415
20140613,17.161820716419808
20140616,-2.049584424978287
20140617,-3.980903570785793
20140618,3.979368727912139
20140619,-2.0420356632117462
20140620,-0.6866738789285898
20140623,-0.46381016281263066
20140624,-1.0113017016615857
20140625,-0.8399737065043656
20140626,-2.406074076992104
20140627,-2.4769416791868917
20140630,5.433312733802524
20140701,1.0960756226589174
20140702,0.7801975214095009
20140703,0.045537499799054915
20140704,1.726930246881496
20140707,-1.2900999576968244
20140708,-6.166612441780579
20140709,1.2645211914507803
20140710,0.16579980187855536
20140711,2.3097096638959673
20140714,0.5908778948569858
20140715,3.549268840999038
20140716,-2.166479390034725
20140717,-1.4729344477798696
20140718,0.9527294410863352
20140721,-1.4717559656300003
20140722,1.0799302260568324
20140723,3.0491341611900267
20140724,0.00776643450180485
20140725,0.8471181976241011
20140728,-2.2198885871252814
20140730,-2.2669555342406826
20140731,-0.7079886278903309
20140801,-5.512133038559875
20140804,-6.745088392133624
20140805,6.206222949056169
20140806,1.253877575335436
20140807,-4.552377862668298
20140808,4.855165917625092
20140811,-3.4666411583808356
20140812,2.1255363444743773
20140813,1.882253464882321
20140814,-4.336305740953464
20140818,-13.397940066773904
20140819,-7.201142387403871
20140820,1.608600984066634
20140821,11.054419349338733
20140822,2.6503563913830015
20140825,6.831936791823898
20140826,3.114447825293746
20140827,-1.7009981302191308
20140828,0.9484419359221805
20140901,-1.3278934330492538
20140902,-4.657742627104732
20140903,3.22073594949064
20140904,2.693480338475539
20140905,1.8530236148743615
20140908,-1.6139797533509896
20140909,0.12782039636987952
20140910,-0.5319851961657045
20140911,1.145205310764985
20140912,1.1462400589707686
20140915,-1.7921925999074966
20140916,-0.1714905870982415
20140917,1.3840421261039884
20140918,4.672449689323862
20140919,-0.6557389285917604
20140922,-6.156955805031116
20140923,2.292716836881354
20140924,2.2134011654110077
20140925,-1.2360176273717878
20140926,-3.6107766456559323
20140929,3.458783877346364
20140930,0.9019793247922332
20141001,-1.1377944438969703
20141007,0.4892297422473224
20141008,0.34695090497594006
20141009,-0.24828741886714067
20141010,-3.4024803838620947
20141013,4.46807320645903
20141014,4.0839722506088725
20141016,1.2679257618653925
20141017,2.304544604247713
20141020,3.0979946727868244
20141021,0.3399951343561782
20141022,0.2296964006998916
20141023,-2.0645807067263355
20141027,-0.8106610425768114
20141028,1.421313444949485
20141029,-1.4561747155426037
20141030,0.11865464703463502
20141031,2.220849274604939
20141103,-0.5493752429303962
20141105,2.584595366125065
20141107,-4.063303864700018
20141110,0.4751924055222495
20141111,1.9097932308483003
20141112,-5.911992662065183
20141113,0.12740015983078445
20141114,-7.3911727248880785
20141117,-12.717018190008211
20141118,2.589753024731632
20141119,2.2178859633689005
20141120,0.24594947728630429
20141121,-4.665972466835036
20141124,1.8394730318167642
20141125,3.1902139507433978
20141126,1.44594818583362
20141127,4.289840350289819
20141128,1.305188052739223
20141201,0.23201406103666
20141202,-0.16450936935447147
20141203,-6.051346433829442
20141204,-1.6908211565454725
20141205,0.40799948446007794
20141208,0.656494935250876
20141209,-1.4099965515466735
20141210,3.845239711940793
20141211,0.11368837674748289
20141212,1.667389973327682
20141215,-1.7997959345693475
20141216,-1.818826931637505
20141217,0.13990811178980544
20141218,0.788255580037448
20141219,-2.5798914876199976
20141222,1.27334644814652
20141223,-0.7029483397453965
20141224,4.9056435889512064
20141226,-1.0075332549537697
20141229,1.477255689191209
20141230,1.1568368429209654
20141231,1.1378554776701215
20150102,0.007993233384642862
20150105,0.045448337602650525
20150106,-3.0372995070551476
20150107,0.3121671703057329
20150108,2.0463111122352258
20150109,0.9101544844014738
20150112,2.731812677943883
20150113,-1.1942529258786023
20150114,-0.2756691957973489
20150115,-5.751377086481153
20150116,-6.461981509661067
20150119,1.3651596905530965
20150120,4.691954514785022
20150121,-0.5472480037254815
20150122,3.482856303560497
20150123,1.24429425404671
20150127,-0.1819650663879085
20150128,-3.1722215983524378
20150129,-2.9053639494344647
20150130,1.447844922524113
20150202,-0.5977641614886472
20150203,0.04486210379565869
20150204,4.540422568827004
20150205,1.4274127185976568
20150206,0.3340483190963002
20150209,2.8439249545033247
20150210,1.265817733505951
20150211,-1.0161226901265512
20150212,0.09152587376479304
20150213,2.046387780918262
20150216,-4.098694520445078
20150218,0.9854038382711329
20150219,0.8148275119047069
20150220,1.634382936230793
20150223,2.850855718409757
20150224,-15.568499417406306
20150225,5.782760068590316
20150226,-3.279060372712156
20150227,6.930667729864295
20150228,1.4793909340455311
20150302,0.316765300982088
20150303,-4.094567686820965
20150304,3.609963638075164
20150305,-2.382489268814747
20150309,-1.0705273627949918
20150310,-3.7342497181384275
20150311,-0.6623057242285172
20150312,3.3830749389115495
20150313,-0.05289554975740707
20150316,0.6510324674042322
20150317,1.6201205442588043
20150318,1.7265584893534005
20150319,0.7307421404879737
20150320,-0.7206036683307834
20150323,-0.994139313421775
20150324,-7.314398426915595
20150325,3.315992474832385
20150326,-0.41246224253683
20150327,3.2661175862492544
20150330,-3.7068325000710693
20150331,1.915853626339524
20150401,1.5798784807666453
20150406,0.24704711795622236
20150407,2.8568693246292396
20150408,-0.27480706030953095
20150409,1.1232749271365479
20150410,0.552494118309342
20150413,-0.5774473172264556
20150415,0.09521327562207371
20150416,0.41585750101256225
20150417,-2.6737928408609135
20150420,-0.8653706754952523
20150421,-0.26998505523126665
20150422,0.0822420750797578
