Date,JINDALSTEL
20130102,0.9257120050790757
20130103,1.3240750834871835
20130104,2.636651107891762
20130107,0.07642412523890346
20130108,0.7254861020328592
20130109,1.0523061781904761
20130110,-0.9551401929780695
20130111,1.8263558473602661
20130114,-1.1989970129097847
20130115,1.3395980772812899
20130116,0.7239364331975913
20130117,0.19203529761942528
20130118,2.0623791011480344
20130121,0.47567364073913876
20130122,-2.4834721390976404
20130123,-1.4723453962156205
20130124,-2.6320329561105966
20130125,-0.8481461655335356
20130128,0.5827337118040257
20130129,-2.5448027838654133
20130130,1.6542169293896263
20130131,1.5700728960535613
20130201,0.8151620947217393
20130204,-2.481265889523651
20130205,0.12171634009945342
20130206,-2.4118756060681967
20130207,-0.8700681209185128
20130208,-0.3551283463991377
20130211,2.085116968498206
20130212,2.540769293523645
20130213,-0.7083143817280394
20130214,-2.8931134671197296
20130215,0.9192456571088602
20130218,3.1815877505515093
20130219,2.26770386200176
20130220,1.382510075031625
20130221,1.0530552084261657
20130222,-0.42832588888423684
20130225,-1.4228579161681167
20130226,-2.002547863007097
20130227,-0.87275214012145
20130228,-1.9057451062146877
20130301,-3.1066457602853483
20130304,2.089497380744647
20130305,-0.41839592551522253
20130306,1.1803148753442945
20130307,2.8104494827220803
20130308,-4.172332231444896
20130311,1.2047747141369625
20130312,-1.8900976492135904
20130313,1.680181044603399
20130314,-0.3313691170065949
20130315,-0.6174264059320407
20130318,-0.8119980377006798
20130319,0.21907791047775493
20130320,-3.190028645584988
20130321,-3.4524929669616182
20130322,-4.584275864755133
20130325,-0.6035948614042613
20130326,-1.1921325067272135
20130328,4.190081899431232
20130401,4.267606357190467
20130402,1.1344897261458966
20130403,0.7376149836814996
20130404,1.1087862472162024
20130405,-1.8277215321033888
20130408,1.5420893212820268
20130409,-2.5496875851665557
20130410,3.485130552610733
20130411,0.004764195327587428
20130412,0.3679952817715288
20130415,0.11343524272715033
20130416,0.07929325363704276
20130417,0.10465189559749277
20130418,1.5713915142973538
20130422,2.2715883293976518
20130423,2.9661814707005454
20130425,1.014171805974222
20130426,2.29965357122519
20130429,6.115212606427638
20130430,-1.2978118197925717
20130502,1.5211456774108323
20130503,-4.514185305520719
20130506,-1.4180129890482356
20130507,-0.9781896962611409
20130508,1.1671823047165524
20130509,2.7361608972127227
20130510,2.2134254801116127
20130511,0.9016331033401942
20130513,-1.2988358737318784
20130514,0.4868047727061609
20130515,0.5145013279994708
20130516,1.676198316099113
20130517,-1.054301371109115
20130520,0.8430691027240256
20130521,-0.03199627769973423
20130522,-1.675837483555849
20130523,0.20751224704608973
20130524,-0.6761207453063878
20130527,-1.6057634914715968
20130528,0.27128466498512044
20130529,0.8297531289308744
20130530,0.7879083942577105
20130531,0.8994165727255217
20130603,-2.31904168275407
20130604,1.926918648940676
20130605,0.06149489132609787
20130606,0.9903632755922125
20130607,0.8897841718777171
20130610,2.1694359257354234
20130611,11.557452888557915
20130612,-4.591371487677168
20130613,-2.77051644911697
20130614,-0.84245000169394
20130617,1.85630902941742
20130618,1.7500899867707913
20130619,-1.5800654724362
20130620,5.9508420275355025
20130621,6.747540835585738
20130624,-5.187486039609776
20130625,-0.47008003689292344
20130626,1.9162883258431007
20130627,0.9857647860222607
20130628,-4.837096847422641
20130701,1.7196597346345817
20130702,3.4569196887343443
20130703,-3.739887435709985
20130704,0.790643731296897
20130705,-2.8263945319847323
20130708,1.2284468285793029
20130709,2.6447213884312433
20130710,-1.3774825616739657
20130711,0.5422821756891336
20130712,0.24960269256307022
20130715,0.8851319660734117
20130716,1.7050651800607388
20130717,0.3433579123372438
20130718,0.5291116200855726
20130719,2.1282096694206754
20130722,-1.286783447552592
20130723,0.7036609634419565
20130724,1.9432832854729547
20130725,0.8714993426992446
20130726,1.5852980519198003
20130729,-7.259948385183245
20130730,-4.807355455902685
20130731,2.383459632697405
20130801,-4.1490113604511025
20130802,4.588840398719731
20130805,-7.787753544418856
20130806,-0.9382263954596031
20130807,-2.1631966723851317
20130808,-0.2248329654665404
20130812,-7.063463254295183
20130813,2.683501122009696
20130814,1.8324720323009311
20130816,-1.5827834052697511
20130819,-4.447338306129358
20130820,-0.28253425086410056
20130821,-3.7756812647777616
20130822,-1.2478986964962657
20130823,-3.811934551748919
20130826,-0.8124198723177602
20130827,1.5791770686593392
20130828,-4.421810492671147
20130829,0.9478315264825623
20130830,10.059381666444162
20130902,0.09013817390505485
20130903,-0.2495089278912901
20130904,-0.5711041058609547
20130905,2.3321308856450065
20130906,-0.8757192807474836
20130910,1.6255222936876326
20130911,-0.41203395097834417
20130912,-0.4086294915342803
20130913,0.18051493050048584
20130916,-1.641322272865796
20130917,-2.2866426601482455
20130918,-0.016418351900197026
20130919,1.05355298790088
20130920,-2.860930310321337
20130923,1.0759020433530406
20130924,1.5614001969789155
20130925,1.649230662988148
20130926,3.4401279501804405
20130927,-1.08541680957179
20130930,-2.0082185999614386
20131001,1.8789106374863735
20131003,-1.2800619895769554
20131004,1.8004780069581559
20131007,-1.563265293691706
20131008,-0.8050241153337329
20131009,-0.19298368080767747
20131010,-0.22278956815160833
20131011,-0.275825297401747
20131014,1.5662864401028678
20131015,-1.2150341875744926
20131017,-1.1322304046980336
20131018,0.7654057435094244
20131021,5.036000228628344
20131022,1.075004127070702
20131023,0.2523416034030358
20131024,0.8153748914596393
20131025,0.09130498512818086
20131028,-1.5974868033184424
20131029,0.5118120770844026
20131030,0.8483326962827841
20131031,1.2245172031374794
20131101,-1.4565609448395618
20131103,0.3553335411059464
20131105,2.0237446422781593
20131106,2.0109881311005333
20131107,-0.5917015330856854
20131108,-0.3061035843281496
20131111,-0.39171553191095176
20131112,-1.439311889436064
20131113,-1.121521955126394
20131114,-0.2692935203510318
20131118,-0.43602675322430207
20131119,-3.5596800902518435
