Date,GULFOILLUB
20140814,0.9089581727758242
20140818,-1.2893501842540869
20140819,-4.234220691535185
20140820,1.7674643545340425
20140821,1.2898744704555853
20140822,3.715431839079537
20140825,-0.1894883717503082
20140826,3.0217063053953916
20140827,-3.6553053758258924
20140828,-3.41001288504808
20140901,3.094539954392669
20140902,0.046826047004435156
20140903,-9.08072009020677
20140904,2.0003668178820755
20140905,0.5963171811315583
20140908,0.6710796573089257
20140909,1.8415426643900896
20140910,0.26094121306567436
20140911,1.1956951050333646
20140912,-1.6753591930457887
20140915,-4.978775743551613
20140916,3.317090926577312
20140917,1.2593630108634535
20140918,0.9288558178339648
20140919,-1.3613026772440042
20140922,1.0078156702430334
20140923,1.6967900493262669
20140924,2.1152386684618962
20140925,-0.6628863760991215
20140926,0.5242594305476822
20140929,0.8197405205361685
20140930,-0.6251931595087876
20141001,0.3635466413018008
20141007,0.2836628795698456
20141008,-1.99596143705691
20141009,-2.4960136946241462
20141010,-3.714297689902286
20141013,2.148182633129381
20141014,-2.1050413289435386
20141016,1.7939866122364603
20141017,0.5333801601221752
20141020,0.536018733834837
20141021,-3.0805600214655735
20141022,-0.9654548830393745
20141023,0.3961070497428618
20141027,4.26066058251048
20141028,-0.2060381683365683
20141029,-2.333100483357569
20141030,0.12173097447314529
20141031,-0.21645873067223986
20141103,1.011881638366871
20141105,1.1033136435811783
20141107,0.7936826356428734
20141110,-1.609067226434251
20141111,-1.7115179759949386
20141112,0.541569768051361
20141113,-4.148436285419728
20141114,-4.465472127681726
20141117,-2.42795092019536
20141118,0.7228044021887379
20141119,0.9531052154247996
20141120,-0.34019464123421617
20141121,-0.20642133754712416
20141124,0.49654915455064524
20141125,-0.3394810482573475
20141126,-1.0856044345831821
20141127,-7.173476242268964
20141128,-11.62792995628763
20141201,-7.871689454580873
20141202,-1.959298973087903
20141203,4.7893226329557175
20141204,3.534529938176306
20141205,-1.3305069817870898
20141208,-1.0161740867886304
20141209,-3.52036627257146
20141210,-5.954953198013736
