Date,LOKESHMACH
20130102,0.9608044641963406
20130103,2.312237783579294
20130104,-1.5954586725604294
20130107,1.095064049745185
20130108,0.9944924492530648
20130109,1.0059411966369218
20130110,-0.46011512167281426
20130111,-2.9708910904045043
20130114,-3.630777049055985
20130115,0.9513392642484538
20130116,-1.315254943272032
20130117,-0.022837893406858267
20130118,-0.15608130401170373
20130121,-2.343199733006628
20130122,1.6720917255639698
20130123,-8.005505242701137
20130124,-3.2678081062253304
20130125,0.6047671552318528
20130128,-5.243964954450206
20130129,-3.061843174758204
20130130,1.7512588830850966
20130131,5.545475971946129
20130201,3.786424377182303
20130204,0.27058594288138305
20130205,1.862087414613767
20130206,0.10169550093142427
20130207,-0.789538019819065
20130208,-0.24675474410465265
20130211,-0.9198598118715611
20130212,0.7654406697899636
20130213,0.06136875050880852
20130214,-1.0517074962029174
20130215,1.5411026944158883
20130218,-3.256115998781953
20130219,3.613595986139595
20130220,-1.0189573548400501
20130221,0.40431867977371017
20130222,0.08011729639709587
20130225,4.716751201664658
20130226,-1.2023976151403075
20130227,-0.14434888160269746
20130228,0.03293639059321263
20130301,-0.052689986432970966
20130304,-2.213934545927574
20130305,0.41628244274438886
20130306,1.556429642726095
20130307,0.6732263601577251
20130308,2.9538161888100167
20130311,1.956118568499853
20130312,-0.00711166354169579
20130313,1.2472711689787401
20130314,1.195487987979727
20130315,0.6028796602872087
20130318,0.37327819380800586
20130319,-2.0596600717718587
20130320,-1.2884896561395014
20130321,-1.264471218285892
20130322,1.733714537412725
20130325,2.518873284070779
20130326,1.4368534264822779
20130328,-1.1729145041193512
20130401,0.009874958565421643
20130402,3.3538902241164754
20130403,-2.1668399185657172
20130404,0.6833673985690116
20130405,-1.3486988395108188
20130408,1.1637278183073714
20130409,-1.026819165544182
20130410,-2.2414924764979665
20130411,2.6442424562213604
20130412,0.43908324470937465
20130415,-1.4737565354526942
20130416,-2.219084618464529
20130417,3.3325472100640976
20130418,-1.818236646452652
20130422,-1.9249914393415493
20130423,3.09069162317957
20130425,-6.772979704634408
20130426,5.259096759994723
20130429,-0.24903212573695918
20130430,1.1067939299079987
20130502,-0.195975239951256
20130503,-1.4440007769489442
20130506,0.5741461325279227
20130507,3.144975046728644
20130508,0.18668805836062308
20130509,4.213195152867482
20130510,-5.245746670037551
20130511,4.517786522031671
20130513,-2.977516197777363
20130514,2.223474172669251
20130515,2.8050116462463315
