Date,IGARASHI
20130102,0.994823973823556
20130103,0.20954024147194394
20130104,1.0407500460677606
20130107,0.23253462272258468
20130108,0.7071878595321711
20130109,-0.3978307550632794
20130110,-0.2784358024206339
20130111,-0.9866558845323113
20130114,1.274341484286552
20130115,-1.2152829528945528
20130116,-0.4156071903193278
20130117,1.2847583253926382
20130118,1.796155066508588
20130121,0.7666024248197354
20130122,-1.5395956543827392
20130123,1.7772850230295305
20130124,-0.016359000300248727
20130125,1.1478686879837345
20130128,-0.43687237862504746
20130129,1.570142584918111
20130130,1.0824575583356022
20130131,-0.4142066665234284
20130201,1.3756004050306512
20130204,0.9784636956823786
20130205,2.7745131783872345
20130206,0.7042044168907821
20130207,-1.5785832249167149
20130208,-0.6311782439331877
20130211,-0.7386128982159142
20130212,3.29879801280731
20130213,-8.418395549635381
20130214,2.787116495009167
20130215,2.2496001179256706
20130218,0.4578816801963963
20130219,-0.5527470889916553
20130220,0.5574618300074778
20130221,-0.698925266517084
20130222,0.5279795258535307
20130225,-1.617133548500637
20130226,1.1615854544143422
20130227,0.9466277578897375
20130228,8.116190162626024
20130301,-3.179363019433416
20130304,2.8127927760977265
20130305,0.46107131110904276
20130306,0.3430754126777489
20130307,-0.007682327771414643
20130308,-2.1816849936724756
20130311,-4.327791747211769
20130312,1.0267187044509254
20130313,0.8577922367438524
20130314,-1.9462835563592955
20130315,1.389310365937119
20130318,-1.8243704673141206
20130319,2.7732354238410157
20130320,-1.0891486841893552
20130321,1.1379651113909541
20130322,3.0088455463316652
20130325,2.62398786882339
20130326,2.3888873507042496
20130328,-4.955586760275838
20130401,-0.10097916310622823
20130402,0.1321213147952729
20130403,1.1438993258688344
20130404,0.062066560765828394
20130405,-2.083581333486523
20130408,1.2021168017619566
20130409,0.2768114581097849
20130410,1.6405027462050854
20130411,-1.6637283058801868
20130412,0.8143370783784605
20130415,-1.214470148379796
20130416,-0.9591152843119923
20130417,1.0119367721028527
20130418,-3.3880634137533376
20130422,1.8507991509953439
20130423,-2.737570787445611
20130425,2.751725381619192
20130426,-0.5883799575697467
20130429,1.6610422458221799
20130430,-0.012052815202446387
20130502,1.234286482836037
20130503,0.5171865038552494
20130506,-6.758075727899461
20130507,-0.8452311373592545
20130508,1.6468135868193974
20130509,0.05686556834335726
20130510,2.0310109148029314
20130511,-3.288667502186371
20130513,-1.8399824029469694
20130514,0.26577584709971075
20130515,-1.7206964718328774
20130516,0.8698314217355632
20130517,-2.6308562761194385
20130520,-0.9448905219986468
20130521,-3.610957525611408
20130522,3.011541799386987
20130523,3.756436129762684
20130524,2.8767536241684235
20130527,2.124130404554657
20130528,0.21972758708035178
20130529,1.826305869976462
20130530,1.5580637250957174
20130531,-1.129922260028715
20130603,-0.7731573839907757
20130604,1.6968764696103322
20130605,-5.562032372480125
20130606,-2.0213963024157784
20130607,-0.26878494365390676
20130610,0.11867583732652998
20130611,0.3319696823430309
20130612,-1.2360828863107702
