Date,PFC
20130102,1.0059734228663817
20130103,-0.996776087577506
20130104,0.9342051231548476
20130107,1.9444349285165359
20130108,0.7721814249854256
20130109,-1.1400497588145317
20130110,-1.4211124199376837
20130111,1.614547206884559
20130114,0.8800488356531933
20130115,0.4771066140689001
20130116,-0.9274938803232944
20130117,1.2710389851794355
20130118,-0.36445435166943485
20130121,-1.3006078397762018
20130122,1.7722284826905368
20130123,0.7179550795427443
20130124,-1.3938796142974774
20130125,-2.3011585370345093
20130128,-2.3163857443769547
20130129,1.4401200154928573
20130130,-1.5618523993519648
20130131,-1.7480909511371514
20130201,1.464042375195493
20130204,-5.29739137610051
20130205,0.1640058767557575
20130206,-4.421893840140765
20130207,-1.3439515352770235
20130208,-2.6186835255370813
20130211,2.1472973709323244
20130212,0.8423942447789996
20130213,-0.8207230143937895
20130214,-1.3250183699345082
20130215,-1.4399515084219539
20130218,2.427006277131192
20130219,0.05789805752274679
20130220,1.3002053095072585
20130221,-0.6282130623831481
20130222,2.549478752569242
20130225,-1.9309020603047427
20130226,0.4123016303779625
20130227,-2.079533655723753
20130228,-3.3031467885699453
20130301,4.861397744753412
20130304,0.026424917624360278
20130305,-3.312986645391425
20130306,-0.6696113256981437
20130307,0.09513331973642825
20130308,2.6767712903248255
20130311,-0.6990235176777128
20130312,1.2855679590359723
20130313,3.0530632826367263
20130314,-2.8534663880307893
20130315,-2.2349894603575162
20130318,1.4456291819800575
20130319,1.8141813118342438
20130320,-0.599818531800973
20130321,-1.1736466036559645
20130322,-2.4794311934527187
20130325,-0.8662842299807315
20130326,-2.8873550757892623
20130328,3.255085145433248
20130401,0.5166768130582393
20130402,0.9716145407685834
20130403,1.235435223950814
20130404,-4.36321478055543
20130405,-1.5099833101207476
20130408,-2.042827335199875
20130409,-0.49893633049842623
20130410,1.5016288671164792
20130411,1.1430471629855996
20130412,-0.7518408147152956
20130415,-1.54487459215138
20130416,0.3951761830361584
20130417,3.377827649724071
20130418,0.5294364640190299
20130422,4.360520387002025
20130423,-2.6299584397025955
20130425,1.5631683957812565
20130426,0.745245404682148
20130429,-0.1486956848275689
20130430,1.1823780351524804
20130502,0.6716211815218736
20130503,3.562841504379579
20130506,0.40717299927148787
20130507,-1.9215243110697062
20130508,0.030485210006378865
20130509,-0.5681389126437526
20130510,0.7529556152530501
20130511,0.7264067450359014
20130513,-0.7190719527663716
20130514,0.6164173860393101
20130515,0.4242980696314027
20130516,-2.369287092262774
20130517,0.2223441185588919
20130520,-0.7047278802923153
20130521,0.32961716561729393
20130522,0.02357613475473519
20130523,-0.38947347111083586
20130524,-1.0238563361629456
20130527,1.6490904673000146
20130528,1.2640574267327318
