Date,BOSCHLTD
20130102,0.5976492984627354
20130103,0.975335378372998
20130104,0.8988433212277779
20130107,0.14498999551845976
20130108,0.6086165377645664
20130109,0.6000439805714493
20130110,-1.4026287527048995
20130111,0.036085919923296794
20130114,0.5216911789668136
20130115,1.3307054244712166
20130116,-1.5836717512290757
20130117,0.037947574120276606
20130118,0.4952064985818786
20130121,-1.1163992046778144
20130122,0.6427977022258187
20130123,0.42253382216919416
20130124,-0.9671005220844154
20130125,0.9440635912492454
20130128,1.2054440723447337
20130129,1.036893573064424
20130130,-2.0976785089226504
20130131,-1.8406720722411047
20130201,1.3319756138915029
20130204,0.6798563696769172
20130205,-0.27918232369836354
20130206,-0.018940586781531002
20130207,-0.41442397984464224
20130208,-0.5235124175761201
20130211,0.16160901874684774
20130212,0.6342147122814306
20130213,-0.5475945068221604
20130214,-0.4284946869930965
20130215,-0.16460359653614606
20130218,-0.2782331728029891
20130219,0.3997415475470453
20130220,-0.2447376855566482
20130221,-0.9384408428136846
20130222,0.6889571144007516
20130225,0.3455028688981733
20130226,-0.5552043255727027
20130227,0.3474959807031246
20130228,0.534776119544969
20130301,2.4842804858399576
20130304,1.6401761309736669
20130305,-0.0039101854863412555
20130306,1.3014217583609489
20130307,1.6599571120779888
20130308,0.16618735961456577
20130311,-0.9885789392878805
20130312,-1.9500440815516258
20130313,-1.3160060957420847
20130314,-0.6116768816627781
20130315,0.6947259741576428
20130318,-1.052893614429866
20130319,-1.5458563048299339
20130320,-1.0314885545295394
20130321,-0.576379048330114
20130322,-1.143867213132292
20130325,-0.2343937576583991
20130326,-1.7113782695562032
20130328,1.1060972952345267
20130401,1.9016812172965107
20130402,2.23226404403242
20130403,-1.0076522442188616
20130404,-1.2533962233934588
20130405,-0.212241068746295
20130408,0.38106474896852327
20130409,-0.6907744408075855
20130410,-1.2275099687819069
20130411,1.0022284863065671
20130412,0.19376691422498127
20130415,0.9402709099379125
20130416,0.6875785011531498
20130417,0.2991724625644224
20130418,-1.4271066942841955
20130422,-0.2550267586360108
20130423,-0.7018730797740942
20130425,-0.6353530493360472
20130426,-0.5254135707828003
20130429,0.5643331692665431
20130430,2.0517364203833264
20130502,0.14024335582839947
20130503,-0.6030618886044968
20130506,-0.3011814248569866
20130507,0.5075307151928812
20130508,0.16537932949548806
20130509,-0.635518702765214
20130510,0.7945092943029131
20130511,0.003942571397859196
20130513,-1.28759210688194
20130514,0.4094015220880045
20130515,1.548089347116629
20130516,0.20369016751379274
20130517,-0.07383851491298371
20130520,-0.32137706190659315
