Date,INDIANB
20130102,0.8230200419493962
20130103,-1.0871580046497047
20130104,1.916128807722422
20130107,0.46478478687684155
20130108,0.20131831468383865
20130109,1.1323048989256783
20130110,-0.06887632251074316
20130111,2.369266517111855
20130114,-1.0234409961058097
20130115,-1.0764011133457876
20130116,-0.46126470484024384
20130117,0.6068692611054736
20130118,1.3858298804031406
20130121,0.9902070654919475
20130122,0.9508827518025704
20130123,0.5110936588252917
20130124,-3.167888901174827
20130125,2.85976644973715
20130128,-1.3757939995914978
20130129,-2.9581684816236558
20130130,0.6889192581909003
20130131,0.733860505992731
20130201,0.40380536214760043
20130204,1.6941583184683933
20130205,1.0915733224230062
20130206,0.9194808193194712
20130207,-0.47806605648412837
20130208,0.08365297874476862
20130211,-3.6581004043893013
20130212,0.05379828641768469
20130213,-0.8100158740707512
20130214,-1.4630110442267787
20130215,1.2892943943132045
20130218,2.3758291003694545
20130219,1.081534299094193
20130220,-0.5642214384608898
20130221,-1.5313654247903283
20130222,-0.6110145847110255
20130225,-1.2118583825958809
20130226,1.2184122601507794
20130227,-0.003796865487062262
20130228,-3.8075883705303717
20130301,1.0191391011515578
20130304,-0.7838872316503511
20130305,1.147394722020268
20130306,2.5443503796079003
20130307,1.8799767508752496
20130308,0.339460025984222
20130311,-1.7603507216358187
20130312,-2.123219177556781
20130313,-0.2316596786407119
20130314,1.419369254750199
20130315,-1.5050772212659
20130318,-1.4476796431840313
20130319,-1.2608672895279764
20130320,-0.9227344914085367
20130321,0.6304354829020058
20130322,0.9111524555181434
20130325,-6.14439363232034
20130326,-0.4328789240007935
20130328,-2.597602874103009
20130401,1.9523570500333922
20130402,4.159939839693452
20130403,1.2387268576116588
20130404,-1.0562994176196174
20130405,4.173049907820937
20130408,0.06100513877970082
20130409,0.8556112211838478
20130410,3.6842197882348433
20130411,0.15676281604922643
20130412,2.0210756982974543
20130415,1.903103787828312
20130416,-0.10163366001075724
20130417,-1.8064362270589285
20130418,1.475685497449751
20130422,2.5358615445607113
20130423,1.2910942203343636
20130425,1.881148702956976
20130426,-2.1117959254518865
20130429,1.150131737761621
