Date,MONTECARLO
20141219,0.7460603317696473
20141222,-2.8800031670476756
20141223,1.6335942716760332
20141224,1.2130923637922977
20141226,3.4619104803644816
20141229,3.576983059740775
20141230,2.8802835269809965
20141231,-4.92665464857522
20150102,1.1775916316292112
20150105,2.57521517211073
20150106,0.36125445349848384
20150107,1.4526129013000086
20150108,0.03524138273690025
20150109,0.6926597678135749
20150112,0.5103776755818743
20150113,0.5652695672075945
20150114,0.17814980287506468
20150115,0.501182511312122
20150116,3.9483769016560264
20150119,2.339043148952512
20150120,-0.22622652335768206
20150121,-0.6324991208550397
20150122,-0.8568009432466446
20150123,-0.12011883727872258
20150127,-2.3808149272391588
20150128,1.4184723137582806
20150129,0.008992376622325049
20150130,1.069711859470443
20150202,0.4847623996949771
20150203,0.04146911565634415
20150204,-10.287293444594564
20150205,-5.936538244845863
20150206,-1.3758166964328553
20150209,1.3881736788537784
20150210,1.3147293119338959
20150211,0.6661433264409626
20150212,3.6780506992673248
20150213,1.7233346033340107
20150216,-1.4909480746257942
20150218,-6.429148085564776
20150219,1.7859894223214643
20150220,3.0641617830992542
20150223,1.1440364016790538
20150224,1.2001825608292398
20150225,0.7669929577823471
20150226,1.0389364472233273
20150227,-0.6406339395149052
20150228,-1.9786924681278997
20150302,1.5603653730813845
20150303,0.7264400896190912
20150304,0.8258852507112971
20150305,-0.714184519707075
20150309,-0.865441469189244
20150310,0.646070279507909
20150311,-1.1829585987989741
20150312,-3.316070157347858
20150313,3.2711900951804007
20150316,-0.12400576122122275
20150317,1.6536652340728866
20150318,1.9010720171100177
20150319,0.6836950403835906
20150320,0.2663963702589205
20150323,-2.099431586230766
20150324,3.8364812461536957
20150325,-2.4717550052907535
20150326,-1.4748396333927076
20150327,-0.8734883683893876
20150330,2.4477689877013566
20150331,0.4039920927027564
20150401,-4.064437282116094
20150406,-2.6161638471854873
20150407,0.22568034085962618
20150408,1.1435825257177827
20150409,-1.7945780073189102
20150410,-2.6926148613965557
20150413,1.4771560819442566
20150415,0.030473332661855562
20150416,0.5351993480684626
20150417,-1.0127162125160436
20150420,0.021579378668083127
20150421,-1.7176285173025687
20150422,-2.298848444636842
20150423,-0.36332344304587466
20150424,0.13206347562265597
20150427,0.18267487901084567
20150428,0.5732808724375461
20150429,1.100708489322421
20150430,-1.4857321271263206
20150504,1.1497522029761842
20150505,-5.361115473342064
20150506,2.8040027868790904
20150507,-1.9892281364799391
20150508,-0.1302916621287562
20150511,-2.8349284180944445
20150512,1.7422860094622912
20150513,-3.041642512856951
20150514,0.5183267859089868
20150515,1.1567484457679376
