Date,THANGAMAYL
20130301,-0.13701214482204568
20130304,-0.1992428642007018
20130305,-0.5575041062258026
20130306,2.075391409711834
20130307,2.382215856329152
20130308,0.3020450775636517
20130311,-1.2810147066982398
20130312,0.25153403191337165
20130313,-0.1129718909114189
20130314,1.8901217160725852
20130315,2.200575277794684
20130318,1.3335067419763686
20130319,0.10309338727074024
20130320,4.593990491042323
20130321,1.2978806185241907
20130322,3.5324773565324676
20130325,-0.4325643429084517
20130326,2.3564115086533794
20130328,-2.996623549961551
20130401,-4.201551133010433
20130402,-1.0468630862726636
20130403,-2.9125865615984194
20130404,6.881447083606586
20130405,-0.851415960148681
20130408,-2.1592224900342254
20130409,2.079429238333561
20130410,-2.012396067009187
20130411,0.49418269446432433
20130412,-1.1388270985227573
20130415,5.904536259577049
20130416,3.4314905199054486
20130417,2.177649368808877
20130418,-2.444037034642701
20130422,-0.7126682999864464
20130423,0.2924899667538372
20130425,-0.09068983764162453
20130426,0.00984021242837653
20130429,-0.8770516603771574
20130430,1.977998215593277
20130502,0.05334400302696485
20130503,-2.1766567386566913
20130506,1.7761103334629151
20130507,0.973343138577083
20130508,-0.08537325454482403
20130509,-1.8185513817009875
20130510,-0.08372132695835041
20130511,-1.1459991745880407
20130513,0.9267731564432449
20130514,-0.4752438158365645
20130515,0.5510595033020159
20130516,0.8788748108818281
20130517,-0.3292172424010201
20130520,0.3472062185521013
20130521,-0.1378075257238386
20130522,-0.19404769894199358
20130523,-0.8360604119968403
20130524,0.34683429560509005
20130527,0.608545483778779
20130528,0.6945867697853938
20130529,-0.36864793493654757
20130530,1.5498111308983091
20130531,-1.5440291828951793
20130603,3.6521142610291335
20130604,-6.053112423435099
20130605,-0.541986766713839
20130606,-2.6627293202189874
20130607,-1.885047548049807
20130610,-2.101194252264171
20130611,-0.17794080971168458
20130612,-0.6804666043782137
20130613,-0.9339654041121823
20130614,-1.8978798512156945
20130617,-0.31495747634874616
20130618,-1.1303585883058374
20130619,0.43100352232552497
20130620,-1.2019414484281516
20130621,1.333749669587145
20130624,-1.3118790246925003
20130625,0.4157362264248621
20130626,0.33705849862616344
20130627,0.9368147245790369
20130628,2.291410033602408
20130701,0.5178617061823145
20130702,-3.3891234365368077
20130703,-3.3912053147327383
20130704,1.2665055247971109
20130705,-1.1464439408280933
20130708,1.2026465262808643
20130709,-0.36768623368616227
20130710,2.0664300918133582
20130711,-0.797563740476948
20130712,-1.512928568952057
20130715,2.443481544887339
20130716,-0.2763486194047942
20130717,1.723406804233052
20130718,0.8993938577802876
20130719,0.24417860934967853
20130722,-1.7075337013690746
20130723,3.7393146256739165
20130724,-1.3869961980312722
20130725,1.1915619200432597
20130726,-0.23122021497040426
20130729,0.04091906280269827
20130730,-1.509273967342412
20130731,-2.0451034650263273
20130801,0.6675183422811748
20130802,0.23924689429771484
20130805,-0.2697354210673818
20130806,0.5957677106746488
20130807,1.5567128659990561
20130808,1.1618491457288718
20130812,1.4904339706645677
20130813,-0.1889084891119227
20130814,0.1487401685939726
20130816,1.8589880186129513
20130819,0.42022987524318456
20130820,0.5024381253412946
20130821,1.2632184681567604
20130822,-0.028995155013075258
20130823,2.522901922681827
20130826,-0.882884277790223
20130827,3.837968193465424
