Date,WEBELSOLAR
20130102,1.132028473449437
20130103,-1.5332996230317582
20130104,1.7949853058041918
20130107,0.5116262171581789
20130108,3.4786294440264207
20130109,-3.8036725405716694
20130110,2.799588211638624
20130111,-1.5487160274876541
20130114,1.1187575953227602
20130115,0.48237574505678554
20130116,-0.06089332945879944
20130117,1.7485374543468715
20130118,-4.8242202400637435
20130121,2.191115860419137
20130122,3.254862176971221
20130123,0.05723670930156166
20130124,-4.676113922419253
20130125,-3.868977202421632
20130128,0.7158574214280239
20130129,4.387953611189895
20130130,1.6289892047445587
20130131,1.8562831529875141
20130201,1.0722503169078672
20130204,2.087539068080545
20130205,-4.370250421148302
20130206,-0.8547929700581852
20130207,-1.1581921757557097
20130208,2.1712006359925686
20130211,1.20930180050697
20130212,-3.3675670073673136
20130213,1.974917183625503
20130214,0.34346356718678916
20130215,-1.3786615200563492
20130218,3.1738276366172795
20130219,-1.9740367236209342
20130220,1.157672077107434
20130221,-3.1497005128913393
20130222,-4.7297825415151316
20130225,-5.99395934064872
20130226,-0.08638678706528724
20130227,-0.651076254560839
20130228,1.7925025152436935
20130301,4.521817809293223
20130304,-1.7373273864785788
20130305,5.7666422554464205
20130306,3.0738148425701897
20130307,-1.0229913627070117
20130308,2.677793380473597
20130311,-3.3089519587124934
20130312,-2.9855367795720156
20130313,3.1738675161867382
20130314,3.9394484681359403
20130315,-1.193854357984528
20130318,2.8868610472431766
20130319,-1.8837522220391834
20130320,4.69686218877521
20130321,-4.918884142535321
20130322,2.6559913382093945
20130325,8.011974555427864
20130326,-3.3517460784735844
20130328,2.693920936940726
20130401,-0.27436474636513797
20130402,-6.104308335373707
20130403,5.302152169205113
20130404,-1.8433744034570136
20130405,3.0915145142175033
20130408,-1.6785533318529784
20130412,2.523220622151228
20130416,5.489471451358679
20130425,-4.432328799740584
20130502,-5.837842570753938
20130503,3.692923014845356
20130508,-8.291268934439021
20130509,-0.9705801253995548
20130513,0.2841513472835733
20130517,10.004086184553545
20130524,1.2326843290626774
20130527,-8.623630124775351
20130606,-4.275360606414993
20130607,9.299119108761108
20130611,-10.135719359103632
20130614,10.521650374518938
20130617,9.88790490632814
20130624,0.48984334201416724
20130626,-4.678916485658202
20130628,6.994743051631939
20130703,-6.384634664466797
20130705,-4.334426249582208
20130709,1.2681706213253336
20130716,3.871947760324059
20130718,5.254356287300117
20130719,-2.2781067256727265
20130724,3.038585787544469
20130731,1.4996035097789355
20130801,3.91215425139181
20130807,6.002779204470354
20130808,8.152348259967
20130829,4.236359857579949
20130830,4.460458417068267
20130903,3.7401120198602085
20130905,5.7464147968231245
20130906,-1.1368252638607848
20130912,5.347385504159769
20130913,0.10014484130122336
20130916,4.458524554537897
20130919,4.637858737042068
20130920,-4.898443928776375
20130923,2.4465515725455975
20130930,-4.109981930149426
20131001,-2.5930268777913024
20131003,-3.6809602651166564
20131004,-4.411802329450341
20131007,-3.5474818710348774
20131008,-0.47470549966778863
20131009,6.1083182411256765
20131010,6.002807083410365
20131011,-3.158511526363318
20131015,2.7731022730291492
20131017,-3.626690501441367
20131018,-3.833479513416168
20131024,-4.160195858104131
20131025,-5.8403114542620145
20131028,-5.3564115627872555
20131029,-4.320819075111043
20131030,-3.0853232155069645
20131031,-4.620272999010654
20131101,-2.3545644016128264
20131103,-1.5185002187380419
20131105,-0.9852853296850301
20131106,6.324616334583826
20131107,-5.679831886971666
20131108,5.024481367715088
20140303,26.100165445025873
20140304,6.06061880962855
20140305,-3.049713723284939
20140306,-1.3005520950313336
20140307,-3.977225750630296
20140310,-2.7046440367267772
20140311,-3.1745924967663393
20140312,-2.3559651322341963
20140313,-2.7899977067563038
20140318,4.041747434712996
20140319,-4.082713432894362
20140320,3.138522817910204
20140321,6.1174296990475145
20140322,2.920461576944529
20140324,-4.58176009437408
20140325,-5.073700814039205
20140326,-5.141838312392284
20140327,6.731643783768336
20140331,-1.7442611692940888
20140401,1.2474384281227517
20140402,0.9227205745918052
20140403,-2.331586086709151
20140404,3.397083933890935
20140407,4.9904937105558425
20140409,7.884353946723952
20140410,6.941393378106191
20140411,-2.1540231366469946
20140415,-4.866573230860722
20140416,-7.135919841193897
20140417,-2.780048276551512
20140421,-2.1330623997654
20140422,-3.4284939268874473
20140423,-4.461763546035311
20140425,-4.667996149063718
20140428,-3.8744306863115945
20140429,-4.199447824271477
20140430,-7.462867778064503
20140502,2.4962573589779584
20140505,3.2889674974189456
20140506,-3.1852312858646434
20140507,4.253237226022692
20140508,5.0562261880653585
20140806,-158.22506193904232
20140807,-0.5266219449663977
20140808,3.038424999489778
20140811,5.016957174882455
20140812,-4.41632751317338
20140813,1.3645526442180733
20140814,5.37248528947818
20140818,8.15110296333092
20140819,4.635581527829565
20140820,-2.8231075456587416
