Date,RTNINFRA
20130102,0.5552765473679118
20130103,-7.694943807442695
20130104,-3.3871498189885463
20130107,1.8875134084484766
20130108,0.7324217919534743
20130109,-0.7178481228307443
20130110,4.56304619416711
20130111,4.509565223535309
20130114,-0.8900452563269461
20130115,0.9094785226579227
20130116,1.6446201801449774
20130117,-2.0428721888394303
20130118,-0.20131320558340904
20130121,2.4975241316290697
20130122,-0.9065782947437334
20130123,9.910371862854939
20130124,-1.605954956196967
20130125,-6.031071890329493
20130128,2.494782109057813
20130129,-3.2170919179546322
20130130,2.8451902070365436
20130131,-1.383324965716416
20130201,3.209171996753457
20130204,3.0666826640912217
20130205,2.6523805775055025
20130206,-3.0181157757499073
20130207,3.768399441464715
20130208,4.404407893567203
20130211,-2.22405574035042
20130212,0.20842540790888198
20130213,1.842272918405094
20130214,1.1452107610229199
20130215,-1.2657313468548204
20130218,1.271530219708582
20130219,-3.850212857889538
20130220,0.9766387326638847
20130221,3.9776379107247557
20130222,1.1576482828079353
20130225,2.7970278473432826
20130226,-1.631490032529554
20130227,2.1090501638697994
20130228,-7.800816385137603
20130301,-1.3011492297941156
20130304,5.243778235422651
20130305,-4.209973397772796
20130306,-0.5808258175564391
20130307,0.4964602433025617
20130308,-1.1117826361149465
20130311,0.3511131301635951
20130312,1.4681396936257864
20130313,1.2826422496897822
20130314,1.514594766974775
20130315,-6.842869112535143
20130318,4.945527748843597
20130319,-1.8264824561608672
20130320,8.42282985962845
20130321,-0.21607272317759496
20130322,0.2689513356383493
20130325,-0.8058676632707212
20130326,0.9321589620627286
20130328,-4.258439950045517
20130401,-5.299697813048825
20130402,6.622182021008188
20130403,1.952332196977244
20130404,1.7032076381193688
20130405,2.433079179072574
20130408,-1.0691488684153623
20130409,1.4203160239887254
20130410,3.405032773586384
20130411,-0.9120373190296538
20130412,-0.059933663139320796
20130415,1.6454681390826928
20130416,-0.07163195579562198
20130417,-4.741809366355301
20130418,3.24014665973273
20130422,0.8795607683483495
