Date,PGHH
20130102,0.3792663832401765
20130103,0.9201758112273679
20130104,0.237872897066567
20130107,1.2549363006505734
20130108,-0.21614268362230088
20130109,2.2139910897671538
20130110,0.03580420221878772
20130111,0.3338896485908374
20130114,-0.511763447899625
20130115,1.1244274808015544
20130116,-0.8119064521292978
20130117,1.1407183703430723
20130118,0.7499455020098023
20130121,1.0341810613312503
20130122,0.7342462898864481
20130123,2.0299615879033235
20130124,-0.5359667164351065
20130125,0.339669820265106
20130128,0.2437760586874839
20130129,-1.0149007348974588
20130130,0.5047583984207731
20130131,-0.6247363013209916
20130201,-0.1340334641980189
20130204,-1.9561613724304971
20130205,1.3180322348256095
20130206,-0.4487359588285533
20130207,0.9868516276843355
20130208,-0.4239271206083154
20130211,-1.235258850070377
20130212,0.9657730466179868
20130213,-0.1671527850875688
20130214,-0.1948099644456395
20130215,-0.041556674790643504
20130218,-0.2487471959816145
20130219,0.5654594369185248
20130220,-0.5741874411242293
20130221,0.2733083139175108
20130222,0.08201377063157168
20130225,-0.8237593814460664
20130226,0.0895910478272649
20130227,0.3580799993604339
20130228,-0.21304691394300576
20130301,-0.797848579200176
20130304,-0.08605452582257966
20130305,1.9817958102276094
20130306,0.437489249693079
20130307,0.4947572932846104
20130308,0.2345668590967227
20130311,0.010572253404449852
20130312,0.10879456873689125
20130313,-0.35499809105733504
20130314,-0.6110877550953073
20130315,0.6341121171389015
20130318,-1.7866892258633753
20130319,0.6010954072542318
20130320,-0.9362093058503524
20130321,1.0611870236421634
20130322,-0.02737803247901907
20130325,-1.1308914267034051
20130326,0.32365993394178283
20130328,0.7413713308086609
20130401,0.48020022419174974
20130402,-0.10628699478788639
20130403,-1.193162189627111
20130404,0.6459168555282054
20130405,0.12262929664046876
20130408,0.07445608180748498
20130409,-0.4325182141101303
20130410,-0.21152263756242465
20130411,0.13678179954126474
20130412,-0.867388508520182
20130415,1.0747923461994464
20130416,-0.9486111987361828
20130417,1.5088269745240082
20130418,0.3344227746868184
20130422,-2.385470092463696
20130423,1.2966160295349782
20130425,1.4357142690477387
20130426,-0.6601585246978521
20130429,-1.0046655483809204
20130430,-5.902336602151135
20130502,1.2639664220975093
