Date,UNIPLY
20130102,1.3705684040524617
20130103,-3.998868170252284
20130104,-0.377941690175821
20130107,-9.299365996640002
20130108,-1.9119857593576335
20130109,1.9180733669166434
20130110,1.0231026129372942
20130111,4.434814189843008
20130114,1.7574702039038532
20130115,-0.425695554441229
20130116,1.8549393540765255
20130117,4.170537856184413
20130118,1.7190166755242235
20130121,3.7163255675568823
20130122,0.3981580048811708
20130123,1.0842970862404013
20130124,2.2783064997077673
20130125,1.1629225081957602
20130128,0.6463924408213436
20130129,-0.019105158891941088
20130130,4.328238263033815
20130131,1.76495073758103
20130201,-3.3561121870327635
20130205,0.786847839261456
20130206,4.052691168002204
20130207,0.3699797618877274
20130208,-4.048025990186122
20130211,-7.316722735307577
20130212,14.330573004846594
20130213,-3.567838487640529
20130214,-5.056428417984083
20130215,-0.45627714290839116
20130219,4.167342203284021
20130220,-5.798748593583008
20130221,-0.3641448659131752
20130222,-0.8611602073951788
20130225,10.088932994828783
20130226,0.6953408426723446
20130227,-3.2023955808090188
20130228,1.9977584895059828
20130301,0.22486602103440287
20130304,6.555413462693322
20130305,-3.3597120646933107
20130306,2.0421051574748526
20130307,5.361179996161317
20130308,1.057787734508372
20130311,-2.2426906670829556
20130312,3.365930074067112
20130313,1.874444206408318
20130314,4.005983787034093
20130315,-6.587693771526523
20130318,6.66910789400977
20130320,-9.63238793654023
20130321,5.325863124150635
20130322,2.7230490573570547
20130325,-10.22523086286915
20130326,4.613906259162829
20130328,11.03329376443514
20130401,-12.111504396618992
20130402,14.363783416025685
20130403,2.0413179540889868
20130404,-4.788926984265679
20130405,2.2649613328076197
20130408,0.6852313111744869
20130409,-0.8084298309858944
20130410,-6.0337131364405465
20130411,3.9742309844485644
20130412,-5.2963936630643484
20130415,0.7271498396482976
20130416,3.3806943728871452
20130422,2.8732487613141635
20130423,0.9492208559572736
20130425,-1.9960355488624917
20130426,-7.005409465966195
20130429,-2.4823238524458535
20130430,0.11897464823101744
20130502,14.013451059145748
20130503,-1.1317819466909411
20130506,0.31259836252777584
20130507,0.0726787537168816
20130508,-2.410833714965488
20130509,1.643354434187613
20130510,4.225376563582921
20130511,-3.989727827353243
20130513,6.011407034477294
20130514,-3.989201087319284
20130515,8.984156413793029
20130516,-2.0581753235337725
20130517,4.042384578749383
20130520,-2.293546670246677
20130521,-19.41053263386654
20130522,-15.007493231612237
20130523,3.9605434434451605
20130524,0.5645858506883793
20130527,0.9060532445702445
20130528,6.34163264314868
20130529,-6.991576084943143
20130530,4.180502080250763
20130531,6.337077018636704
20130603,3.3661356331053596
20130604,-4.052689163198107
20130606,-2.0838360008188905
20130902,46.085881221858806
20130906,9.972596710011446
20130910,1.4758528938994904
20130911,10.674633696874778
20130912,-9.298278859129189
20130917,-8.250924818042087
20130919,-5.989065471725304
20130920,-9.313552107555488
20130924,-0.6327588976289382
20130925,-4.754567439045309
20130926,-2.403537692967709
20131204,-10.301626270784386
20131210,3.9778367335538602
20131211,-3.585022664519134
20131213,3.7902142304866313
20140102,-4.027416217010273
20140107,5.0990470220051485
20140108,-2.770616629823164
20140109,3.762467098181936
20140110,4.00708757139898
20140113,-3.546594092915669
20140114,4.40899666306581
20140115,0.7758245040235735
20140124,-1.5774588408946257
20140203,4.375685405171803
20140205,1.5794361663958862
20140210,5.134265075957698
20140211,5.268153896862669
20140212,0.9493097776024201
20140214,3.059689774049604
20140217,-3.6309734737074986
20140218,-2.404902581191772
20140219,-3.4854361051745517
20140220,-4.542484753605656
20140221,-3.216196111777591
20140224,-3.413258021270055
20140225,-3.0969627952583227
20140226,5.758175442252985
20140304,-2.436114346110079
20140305,6.280794295708919
20140306,0.41193869149681506
20140307,-2.5987081120360918
20140311,-3.9251232255818267
20140312,-4.168679078264177
20140313,1.9170602350288604
20140319,-3.6919723909811886
20140320,-4.18144329999793
20140322,1.2812260697556785
20140324,5.766165844084328
20140326,-4.120640054128493
20140327,-2.104044534691434
20140328,-2.8163208580344072
20140331,-1.2842429495788519
20140403,-4.377838634802181
20140404,-0.8677163016236187
20140409,8.201429302142756
20140416,2.8920605059919313
20140422,0.9952860054693492
20140423,0.7257705697297737
20140505,4.309816066676095
20140513,7.411936542566037
20140526,1.2633845856705683
20140529,4.070474246066376
20140603,-2.3157718759035095
20140604,-0.833507401186206
20140605,6.651987926676037
20140606,7.519940226024055
20140609,-0.8139621343501426
20140610,-2.394073595688843
20140611,-4.316604856493539
20140612,3.3615344416767865
20140616,-3.823601391838777
20140617,-1.8286529347125304
20140618,-4.0690815952927615
20140623,-1.9527760174404056
20140624,7.090927570438096
20140625,-2.477541812861542
20140627,2.731524436813305
20140630,7.047080891399247
20140701,1.558429237492358
20140702,2.744844893841108
20140704,3.7832472971271733
20140707,-1.720245924143525
20140708,-2.3323313133088805
20140709,-4.7298220530895385
20140710,1.9541144587264339
20140711,2.622539104103006
20140714,3.950036738846215
20140715,2.9251100554330836
20140716,-1.480254660313637
20140717,6.400122260940232
20140718,-2.403483826961709
20140721,2.0360717850381285
20140728,0.5288423807951363
20140731,5.688556025371849
20140804,-4.367806211232352
20140805,3.522056481075018
20140806,6.6149821550544985
20140807,-2.599989322534754
20140808,-8.666493351359644
20140811,10.641081404032088
20140812,-4.141973156230717
20140813,2.8514823001496428
20140814,10.83932102965764
20140818,-5.004629078090128
20140819,-8.270730059828928
20140820,2.3440486813085233
20140821,-8.9557163791988
20140822,-9.146162320093705
20140825,-3.666713952243277
20140826,-4.7357250456881825
20140827,-3.454078627713627
20140828,-3.9193926317416476
20140901,-0.8230479564009046
