Date,LOTUSEYE
20130102,0.9837995202160789
20130103,-3.050391869671932
20130104,5.064483666619097
20130107,-7.228671629737907
20130108,0.6603267069751505
20130109,0.6236443627552104
20130110,-0.12995255190622856
20130111,3.3370176557019753
20130114,-1.204166402945679
20130115,1.3987644606774634
20130116,0.2639345037207663
20130117,1.067437104690133
20130118,-0.9603609584036605
20130121,1.7011031512992347
20130122,0.6693237938169911
20130123,-0.4793129644164217
20130124,-1.270484063701055
20130125,1.9560378639903213
20130128,0.2245028713827043
20130129,0.6320343029912239
20130130,-1.5163426200896941
20130131,2.0791736588125502
20130201,0.5032538862908755
20130204,1.7522425789763871
20130205,-0.19900116911319976
20130206,0.4128742753530837
20130207,0.7394695652533769
20130208,-0.8925101968448407
20130211,0.9296938520904235
20130212,-1.8558236243384028
20130213,0.9811386201191866
20130214,4.387046970070047
20130215,1.3515095852760823
20130218,0.3701206721199959
20130219,0.635667324554108
20130220,1.8383797835134934
20130221,-1.9409712714695584
20130222,-4.752648661967685
20130225,1.4943063440962372
20130226,1.859970927158924
20130227,-1.2267482202250715
20130228,-0.4796297295545855
20130301,-0.09528532694999073
20130304,-0.7305917968045079
20130305,-1.4065880477437362
20130306,1.260577423599409
20130307,0.9934440084214569
20130308,1.9914043233907286
20130311,1.2212310157906625
20130312,-3.3920756369223977
20130313,0.9986675332677746
20130314,-6.125189778259482
20130315,-0.7268928851443662
20130318,1.2515253324154394
20130319,-5.243989193313097
20130320,-2.4841243643364614
20130321,1.9947014865805384
20130322,1.6982195071630817
20130325,-2.873956161371949
20130326,2.317117509722
20130328,-5.787168221896886
20130401,3.49648318643841
20130402,9.04871715258746
20130403,-7.786973571047076
20130404,5.324701941677882
20130405,-6.256000220123204
20130408,-1.5049544993947879
20130409,6.867466555064886
20130410,2.461098828907052
20130411,1.9870164593862938
20130412,-5.1680143020271405
20130415,4.141849037389953
20130416,-1.3786238268671394
20130417,4.83179882990472
20130418,0.25144332537245595
20130422,-1.4283721403719323
20130423,-4.129420851741642
20130425,1.7665277156050894
20130426,5.686729220139
20130429,-6.3973462619099015
20130430,3.485044785839
20130502,0.45686570563286194
20130503,0.6887628429888994
20130506,0.18943945081712155
20130507,1.7215392362270738
20130508,-3.057389051421546
20130509,1.3471180112163224
20130510,0.04974482327360918
20130513,-1.353782399142357
20130514,-4.283966084397073
20130515,8.916821181396909
20130516,3.214842427749064
20130517,-5.828697487025417
20130520,2.097264578738446
20130521,2.8760515950348973
20130522,-3.7831517874172684
20130523,0.1943386818359527
20130524,-2.6973428435501443
20130527,6.345627829547791
20130528,-2.8356879805042294
20130529,-0.05678891188856168
20130530,-2.3162013403263266
20130531,-1.5520051905797185
20130603,4.960604477228339
20130604,-1.7526436692295073
20130605,-1.2792077965025705
20130606,1.9179659324919935
20130607,3.622255800343588
20130610,-0.9441584502302937
20130611,4.31880289379186
20130612,-6.542094862044814
20130613,2.781948999601823
20130614,-1.2110337734891141
20130617,2.8259445620744903
20130618,0.1352634396482112
20130619,1.5560527207341392
20130620,-0.23672897632079737
20130621,2.719305127539979
20130624,-3.0717179278155866
20130625,4.016086720346068
20130626,-8.703141250097858
20130627,4.73152422851537
