Date,RESPONIND
20130102,0.48987446433357945
20130103,-3.414407948283397
20130104,2.5670010096708236
20130107,-0.5799449479649846
20130108,2.246597264389683
20130109,-1.6491908499205368
20130110,-2.811363628985357
20130111,0.6749103467354032
20130114,1.6090238226635651
20130115,1.3051810590604322
20130116,-1.0492763619039378
20130117,-2.0740572096963277
20130118,0.7977066954228699
20130121,-0.916343413181335
20130122,1.0650475191356383
20130123,-2.5507827383581922
20130124,0.1933794840686065
20130125,-0.8545573007407006
20130128,0.1466313155527841
20130129,-0.5133482750175526
20130130,1.9344597671231658
20130131,-1.9702810157181494
20130201,-3.6447525432748336
20130204,1.3496615873506816
20130205,0.05895955749522014
20130206,1.1451577171309593
20130207,0.08800201300798938
20130208,-1.8549702469080596
20130211,-0.7776255999525016
20130212,0.37910060430218206
20130213,-0.7483400668130727
20130214,0.6597761998892437
20130215,-3.8726073781455175
20130218,-0.3853895819872144
20130219,0.6281130291861132
20130220,3.4154881403741943
20130221,-1.8297558416220525
20130222,-2.428774694170204
20130225,-0.5758455994827745
20130226,-1.2644084672826081
20130227,-1.3473451057076327
20130228,2.383149570208518
20130301,2.1609113001810907
20130304,-2.50501052455378
20130305,-1.373922561627058
20130306,3.2902632875251374
20130307,0.8445256880090537
20130308,-1.222625652172966
20130311,2.3107173368832514
20130312,1.9013143509830255
20130313,-3.4651393579341354
20130314,-0.8787338744371473
20130315,0.7315928283169966
20130318,-0.9127956575422331
20130319,0.2505232841210656
20130320,-0.2632718200739763
20130321,-2.5794772447283387
20130322,-0.34991394566586026
20130325,0.5205406528877512
20130326,-0.7477771396323132
20130328,3.0619486535433036
20130401,1.4536764808560259
20130402,-0.8211422971079041
20130403,0.961400278516986
20130404,-3.412028747861247
20130405,1.2516949992364181
20130408,-0.9546303998672626
20130409,6.445726365523253
20130410,-3.9332647612299247
20130411,1.4823660026364731
20130412,0.41562167046721255
20130415,2.8277132512596577
20130416,-1.6718611763481726
20130417,-5.914485230212553
20130418,-0.8378625867894693
20130422,0.8621978800389452
20130423,4.88298349455116
20130425,2.2486440485929347
20130426,1.8995558869285547
20130429,-7.091301977972731
20130430,3.281046572933273
20130502,-2.585915721962283
20130503,-2.6366501875421156
20130506,4.598014616718155
20130507,0.5420280663038314
20130508,-1.79693100372078
20130509,2.497172949840591
20130510,0.07555510391028916
20130511,-1.1465691971240661
20130513,0.07288060124782447
20130514,-3.3651543817394
20130515,1.0859130538638484
20130516,3.2102714864543667
20130517,-2.8433299456207055
20130520,1.5659372611118627
20130521,-0.08307547151385486
20130522,-0.22906871818930208
20130523,-1.1840793137378125
20130524,-0.24974672763796515
20130527,0.43402451627555894
20130528,-0.5746635597931662
20130529,1.1205833025027865
20130530,-3.4626111158466784
20130531,-3.8276307210431995
20130603,2.153805907333135
20130604,-4.415340075870709
20130605,0.5233039122313582
20130606,0.9723293454159376
20130607,0.6425419057733169
20130610,1.5745147181097048
20130611,-1.0135716017347756
20130612,-3.15923501384298
20130613,0.762512975177216
20130614,0.23718846415604844
20130617,1.2022230468847288
20130618,1.4392489476085437
20130619,-0.7172933996779517
20130620,-0.5156305561745671
20130621,0.7590218101450343
20130624,-1.6999378320848828
20130625,-1.1717613126299837
20130626,-1.283844456704084
20130627,0.9670344408176315
20130628,2.393694540246852
20130701,-0.813520776853113
20130702,-0.775841968951465
20130703,-0.33168118244832856
20130704,0.49814586477096784
20130705,1.818655083749963
20130708,-2.508866634849452
20130709,-0.06087950751093063
20130710,1.3997829929908956
20130711,0.9409128492126989
20130712,-1.3870760540536762
20130715,1.8965970616258727
20130716,-0.07884943903290714
20130717,0.7093292425670742
20130718,0.6772116911271373
20130719,-0.9203237481922916
20130722,1.5190709586346074
20130723,-0.6289294752712196
20130724,-1.2060793728753647
20130725,-0.5609163998843125
20130726,8.246523575686929
20130729,-6.419293335876778
20130730,-1.849575378364452
20130731,-1.453038702569431
20130801,-1.8112619069968448
20130802,2.5718021600235126
20130805,-2.497920825039845
20130806,0.6615240884058533
20130807,-0.08265662456890702
20130808,-1.4837988754813742
20130812,-2.766235448819282
20130813,1.3690432811390838
20130814,1.865120210884968
20130816,-1.7192100333740308
20130819,-1.2092068732227925
20130820,0.5733774562021616
20130821,-2.223576629139849
20130822,0.3639205972986577
20130823,0.7840837905259831
20130826,-2.7573153349513935
20130827,0.7171661633300577
20130828,-0.8256016055012632
20130829,2.4892078896414507
20130830,0.529886213117731
20130902,1.5301976527145724
20130903,-1.2479749094430128
20130904,-0.7453413185845849
20130905,2.5628060490731572
20130906,-0.22619068863691905
20130910,0.34466678720658317
20130911,1.0583820411035978
20130912,-1.8528309647833179
20130913,0.7127157953529248
20130916,-0.5558365156965861
20130917,0.025450509769137875
20130918,0.006979289620837048
20130919,2.417533530306046
20130920,-0.9238074829994367
20130923,-1.321816376187451
20130924,0.039871562936974775
20130925,-0.2832133174820613
20130926,1.4488367728088118
20130927,-1.510753912827181
20130930,-1.7829644395707636
20131001,-2.9491235424600233
20131003,2.079614907691888
20131004,2.6651718841685046
20131007,0.008053438756013886
20131008,0.8152758176975282
20131009,0.40133034785555344
20131010,0.3600892536435356
20131011,0.6995955541420026
20131014,0.4400104419366126
20131015,0.250379781765505
20131017,1.6767282038251439
20131018,-2.7545112905876215
20131021,0.0714173694855594
20131022,0.09866148133789826
20131023,-0.22252596961040855
20131024,-0.8146547267967608
