Date,ARROWTEX
20130102,0.9513827915222978
20130103,3.5411233780486797
20130104,-0.17401676640188302
20130107,-0.08009840919580147
20130108,-0.623822627645249
20130109,2.993951750969537
20130110,-1.2617601259333866
20130111,-0.8619681732416022
20130114,-2.9541323783003692
20130115,3.8142289854629614
20130116,-1.9068309714210512
20130117,0.6357264943215833
20130118,-1.088995034505833
20130121,0.5430150267034789
20130124,-1.8263771873198005
20130125,1.0101881535995847
20130128,0.8833285500816473
20130129,-0.2932119531049638
20130130,-0.26006958742363234
20130131,0.23840965870504488
20130201,-0.20657407553088736
20130204,-3.4265252194363365
20130205,2.8877804089123225
20130207,2.1262530890544378
20130208,2.3532793296960914
20130211,-3.787757409771454
20130212,4.322183926615195
20130213,-4.8247293877525586
20130214,-1.9028539926474712
20130215,-3.833542477564255
20130218,0.019898898560849254
20130219,-0.24939787628222576
20130221,-1.7018396618766063
20130222,2.376127272440832
20130225,-0.9939603284269354
20130226,1.5822019436257642
20130227,-2.812660452441226
20130301,3.0100364703983247
20130304,1.9181540375575983
20130305,3.012250532445286
20130306,-3.1473794585879924
20130307,0.2084612269693764
20130308,4.2673850337076304
20130311,-0.362997536100872
20130312,-5.1081912252586985
20130313,3.4259286874019175
20130314,4.918016389402654
20130315,0.29819801278515157
20130318,-1.4451414209405402
20130319,3.5611593630257947
20130320,-1.795174751141325
20130321,2.44905962684226
20130322,-1.78158974901788
20130326,2.159563070167519
20130401,-1.3539938195051406
20130402,6.188431677955579
20130403,3.7982421019832375
20130404,2.174869914339838
20130405,0.12848215770530455
20130509,-4.991663184597607
20130510,-4.673868983966736
20130516,-4.352876944878044
20130521,-0.6757751019018242
20130522,-4.735821385130866
20130523,3.3623562152496347
20130524,4.605692153560399
20130527,4.587706924842621
20130529,-2.6311578066365016
20130530,2.9282632534514037
20130531,3.565811228095083
20130606,0.3777862793148008
20130607,-0.11251437869949096
20130610,4.489123149817533
20130902,15.363577044484387
20130903,-6.02659276055677
20130905,5.897125921069504
