Date,FOSECOIND
20130102,0.43545263361390485
20130103,-1.2681357257071588
20130104,-0.7847122553635646
20130107,-1.2766548960437396
20130108,-0.5972358169178661
20130109,-0.15487838384463234
20130110,1.5027654793822471
20130111,-0.05015763726355049
20130114,0.9736148768751669
20130115,-1.6239694494120402
20130116,1.656652926901143
20130117,0.49123687715108527
20130118,-1.3251162256539546
20130121,-1.0861466075661663
20130122,1.9291728222932951
20130123,3.4803027338210732
20130124,0.894574458807988
20130125,-0.1255653719623604
20130128,0.563467334457793
20130129,3.6557409895269473
20130130,2.0315174826105107
20130131,3.840111365360944
20130201,-0.48527684769229074
20130204,-5.49235887133376
20130205,-0.8059294610067556
20130206,0.4419902728075127
20130207,-0.49132307633153094
20130208,1.6681976701582621
20130211,1.175801520293654
20130212,-0.1945659899982936
20130213,6.753065029060347
20130214,-0.5930048182779414
20130215,-2.8588021260342913
20130218,-0.22258234849528769
20130219,0.8341074028504032
20130220,-0.5060744965568467
20130221,0.5553264547554839
20130222,-3.5007320151092465
20130225,1.0566152233991808
20130226,-1.977895427526885
20130227,1.1232339918921737
20130228,-2.0612770335986577
20130301,0.8093920306373528
20130304,-0.9936154308434342
20130305,-0.6547783384936215
20130306,2.9207041670625262
20130307,-0.22962915623369773
20130308,-0.6070245886732814
20130311,1.8067260365363502
20130312,1.011317474870404
20130313,0.009630714326883005
20130314,-1.5277637098000871
20130315,-0.924835244025608
20130318,0.9821703369400598
20130319,-0.990549176367127
20130320,0.8396868808298037
20130321,4.605093877966933
20130322,-2.117028455537978
20130325,-0.6800931746173066
20130326,-0.05348826732526751
20130328,2.759876176605573
20130401,-5.029278627250578
20130402,0.2425592308299791
20130403,-1.9056454834125582
20130404,0.19137407534875006
20130405,-0.016904862608709936
20130408,0.8012377946892559
20130409,-0.48884800810952495
20130410,2.163941936657923
20130411,-0.7403264642890485
20130412,2.3854755790180557
20130415,-0.6534482495028668
20130416,0.9773840115185759
20130417,-0.5610892423493987
20130418,1.3282735124980314
20130422,-0.04562064702097718
20130423,-1.1466688428367808
20130425,-2.487877506396148
20130426,-0.3298485184078672
20130429,0.5276820869879135
20130430,1.062538708561307
20130502,-1.4410961925834715
20130503,1.6391763350681527
20130506,-0.75146746083472
20130507,0.36736751393310335
20130508,1.1881205992787007
20130509,-0.49534009419856473
20130510,-1.520573405761808
20130513,-0.9869376912674245
20130514,-1.7936526884706667
20130515,-0.33446288334090823
20130516,0.870077843571492
20130517,-1.4379683749671546
20130520,-1.7231943255332085
20130521,-0.8611850855684309
20130522,-1.407886996834507
20130523,1.784988520723545
20130524,-3.279775797066866
20130527,-0.8602810317971483
20130528,3.056276722927104
20130529,0.3301867033507968
20130530,2.7963697506463427
20130531,0.5562528913530598
20130603,-3.7429318919921553
20130604,0.11431823611008163
20130605,-0.13824839135645858
20130606,-0.39943007821219934
20130607,-1.4829198465162488
20130610,2.112078363904631
20130611,1.7119066978842472
20130612,0.07496042201192393
20130613,-1.0017944285622704
20130614,-0.06577533731120999
20130617,1.2234060777207754
20130618,-1.8873552040582404
20130619,-0.10798146964781336
20130620,2.9489865085558202
20130621,3.16508579272907
20130624,-0.7863069522133753
20130625,0.1874067368010831
20130626,0.22484153994036982
20130627,-0.030656548211714933
20130628,-1.163883482104043
20130701,3.7540367035218885
20130702,-0.9087661758793021
20130703,0.6668911581138888
20130704,0.548311289229394
20130705,-0.09522772416883316
20130708,-1.0562492135200543
20130709,0.35670894089719557
20130711,0.2467436525868651
20130712,-0.03225644631747536
20130715,-1.652439375110844
20130716,0.7179479391283252
20130717,1.0710684833056472
20130718,0.015818680075474656
20130719,-0.9080764596868389
20130722,-0.34120236852777086
20130723,1.1988093758298366
20130724,-0.4838886676952122
20130725,0.00017758753831756402
20130726,-0.38234152713830144
20130729,0.9732179100018452
20130730,0.9454234436098736
20130731,2.6676264236656846
20130801,-0.859790922764549
20130802,-1.1313172333964745
20130805,0.31861303963066806
20130806,-2.4330412509475616
20130807,0.7730560213534803
20130808,0.08183887953682045
20130812,0.4156442995087384
20130813,-0.11736070368410223
20130814,-0.9263616357771398
20130816,-3.175994230540297
20130819,0.9787786452985361
20130820,-1.8168450197747428
20130821,2.0541544068818705
20130822,-1.9268178757295171
20130823,-0.4142986248385735
20130826,1.1797409975418534
20130827,-1.6349231848058805
20130828,0.2926081290434326
