Date,PNC
20130301,-0.23632753112909136
20130304,2.2109200908470164
20130305,4.159134577623151
20130306,0.11043176562548895
20130307,0.24717471012481879
20130308,-0.6231295696345824
20130311,-8.124978306698376
20130312,3.430984741526205
20130313,4.0130208179692355
20130314,-5.080354067041988
20130315,-0.3190261169707284
20130318,7.754607823111198
20130319,-5.325545305386302
20130320,1.4975701444389706
20130321,-1.1403639615206105
20130322,-1.1050346403021851
20130325,1.8169853688872402
20130326,0.16748762732969685
20130328,6.648952428273671
20130401,1.9724230337497073
20130402,0.32659530572375584
20130403,-0.6483796160365104
20130404,-1.5781499228502984
20130405,-5.98385188295396
20130410,10.130113266593906
20130412,-1.374462635051974
20130416,9.948380520089003
20130423,2.89324439030334
20130425,-8.5251341993738
20130426,6.600848539259363
20130510,8.463995542823332
20130514,-14.457334465080022
20130515,5.412433662499355
20130516,2.1068795622821983
20130517,0.5385996853017629
20130520,2.255321075956121
20130521,-11.31574890754472
20130522,5.796505224061598
20130523,0.03708204818850902
20130524,-13.423740505641664
20130527,14.720883314033383
20130528,-8.490127902033295
20130529,-4.375128125882349
20130531,5.516160571872525
20130606,3.9555470792783454
20130607,-9.037362306453595
20130611,4.276076435223283
20130612,-10.2045005306032
20130614,2.2864828328039284
20130621,-2.350058359131298
20130626,4.618670201103649
20130627,5.008703109380601
20130702,10.413360212072032
20130703,-0.368679027044215
20130705,-4.943343705191259
20130709,0.4295796898639044
20130710,2.000675247716471
20130711,-0.292431184501347
20130712,-0.6944866865677506
20130715,0.6665904811602924
20130716,-0.24640077775769598
20130717,-0.03133041569325655
20130718,0.421137555304868
20130719,-0.2602464042873762
20130724,-0.9406334912201915
20130729,-2.0720392812373474
20130805,1.2643342734234184
20130807,4.848854980829718
20130812,3.830790391972608
20130816,2.7439568341301825
20130820,0.8603932517981778
20130821,0.1553142606442598
20130830,0.7152779624972421
20130902,-4.173403857100802
20130903,-1.2399586276235608
20130904,-4.421011317307933
20130905,4.688544421900078
20130906,0.34481803048682813
20130913,-0.25773877714561877
20130920,-5.217155513932319
20130923,-4.725978695149871
20130924,-4.037902586301568
20130925,5.233118091777151
20130926,-4.3873984672942985
20130927,-4.786969767482083
20130930,-4.494268955400619
20131001,-4.203709449384587
20131003,-2.9410351102575305
20131008,2.9698901663116724
20131009,-3.729932552382109
20131010,0.9714288770988236
20131129,15.54688848701728
20131203,0.24797046159517033
20131205,0.26597637486531855
20131206,-1.8265220130744182
20131209,-2.810129241166984
20131210,-2.8061882679295795
20131211,2.502382489373992
20131212,0.12760728015179157
20131217,4.256632256738857
20131220,1.846898823031365
20131224,-2.0971477351313377
20131226,1.719263784965188
20131227,-4.351194400450466
20131230,-3.292261507118212
20131231,-3.884679252653234
20140108,-4.018888076569804
20140109,-5.605649417378753
20140113,4.362086664004969
20140114,-5.020595833971171
20140115,-2.8324358114128696
20140116,2.8177551368313805
20140117,-1.502630487108787
20140120,1.6248149292996663
20140121,-2.431165682014465
20140122,3.5580867974031087
20140123,-0.7137029729968611
20140124,-4.0087601869064935
20140127,1.9875871911506153
20140128,-1.859663435957826
20140129,-0.44909114501427794
20140130,-2.0859808903311006
20140131,-4.259382031102736
20140203,-1.9495872932677791
20140204,-3.0545713892532547
20140205,1.5357615811208287
20140206,1.2095702168473081
20140207,4.6464879099033
20140210,0.30221491137964024
20140211,-0.42885280271567716
20140212,4.839287990370593
20140213,3.865050271700726
20140217,-5.259967474381562
20140218,4.239880151861352
20140219,-1.8828302228583835
20140220,4.230028417186225
20140221,-4.221539632644495
20140224,-4.560421703245356
20140225,-2.470361412289347
20140226,0.05925943947997275
20140228,-5.636101214850884
20140303,3.74017573049897
20140304,2.788869093978869
20140305,5.042468722206804
20140307,-1.548473432594232
20140310,4.899258937597163
20140311,5.591412329133545
20140312,-5.0467371991001535
20140313,-2.447638044374653
20140314,2.9152688110763725
20140318,-0.5324763722684457
20140319,-0.328014809210879
20140320,6.405838801868191
20140321,1.3228772226094545
20140322,-6.5799586132493495
20140324,7.08716419395572
20140325,2.8893428579155565
20140326,3.1608121629833343
20140327,2.854309266453235
20140328,-2.692910726030429
20140331,-5.173339529209973
20140401,1.9763567526226657
20140402,0.5974436986496778
20140403,-3.833926038620038
20140404,7.641294182863673
20140407,-2.48091988391849
20140409,5.1042688486713335
20140410,6.349494783420222
20140411,-3.426149062226188
20140415,3.325447215181857
20140417,2.5608936599468173
20140421,-0.8690168863029786
20140422,-0.5785385010298324
20140423,2.965157909300616
20140425,-0.245227854756084
20140428,1.1525516646108283
20140429,4.8314791735701945
20140430,-6.333513538723377
20140502,6.316742722770631
20140505,-4.698458310346879
20140506,-2.9999474535417945
