Date,VISAKAIND
20130102,1.011199440858445
20130103,0.0808044939405389
20130104,-1.0156497285704327
20130107,-1.112727402170121
20130108,-0.05082671666125967
20130109,0.6647048322793362
20130110,0.24530447412620127
20130111,0.7792365474624834
20130114,-0.1715628072254054
20130115,0.627045458783384
20130116,-0.704147983579878
20130117,-1.0036681887815293
20130118,0.8397694375336018
20130121,0.5064135472953764
20130122,-1.4714999287270598
20130123,0.30066545153593727
20130124,0.663102924230031
20130125,1.2671446626093401
20130128,0.17160880822691804
20130129,0.09397948178793825
20130130,0.05419405724720794
20130131,1.2686095650041531
20130201,-2.581155484673265
20130204,1.7770891156395703
20130205,1.6588129225723125
20130206,0.4448965564541
20130207,1.7155298835151125
20130208,-1.6172069565895237
20130211,0.786856897930373
20130212,1.0054540753895862
20130213,-2.231234086492309
20130214,1.08834605471135
20130215,-0.6895219196395903
20130218,1.5461148552002515
20130219,0.6832009979884973
20130220,-1.2473156303907793
20130221,0.012558825389342942
20130222,-1.9345595038289498
20130225,-0.6955867301253775
20130226,-1.171596261689271
20130227,-1.7063148486424038
20130228,-0.19626943462197421
20130301,-1.2885817530504744
20130304,0.38649041087434766
20130305,-0.34670753367193075
20130306,3.250387202717306
20130307,0.3892026740013246
20130308,-0.2816382028954485
20130311,0.9792982744239112
20130312,-1.292357931390052
20130313,-0.43583277135814913
20130314,0.6276618740156438
20130315,0.2887835392904945
20130318,-0.10037577408971432
20130319,-0.8562813074950779
20130320,-0.9668326657701427
20130321,0.563507590391398
20130322,1.5751554727189403
20130325,1.334109619181458
20130326,1.847682794088696
20130328,0.7375180933896983
20130401,-1.5327719595632034
20130402,-2.9215449419473436
20130403,-1.1249862760535783
20130404,1.1128551669730737
20130405,1.6761515292534197
20130408,-0.4484471954209385
20130409,-1.0487001987000801
20130410,0.2905645687403393
20130411,-0.1356306992440799
20130412,-0.2512564700106028
20130415,-1.937759782664314
20130416,0.6360110391561304
20130417,1.1807139249826775
20130418,0.2540583832513633
20130422,-1.155800236244819
20130423,1.9914467672199385
20130425,-0.008143151255992964
20130426,1.2114763757987217
20130429,-2.95507342862712
20130430,1.8071285872115004
20130502,0.7415254334270591
20130503,-1.3742314710552255
20130506,-0.13190083175980916
20130507,0.38937148848698333
20130508,0.27109533075857795
20130509,0.42377290165254344
