Date,PRESSMN
20130614,1.4682006383252184
20130617,4.054066122484878
20130618,-6.014514243234607
20130619,3.869872569208864
20130620,0.6691378941929811
20130621,-4.396062516072943
20130624,-0.14152951824309046
20130625,-0.6387468377055167
20130626,-0.6795392345983403
20130627,1.2440112595207822
20130628,1.305978369478572
20130701,0.9830732379644933
20130702,-4.620650002463447
20130703,0.20730904383906612
20130704,-0.78947539634235
20130705,2.078631370632666
20130708,-2.1726341641856846
20130709,-5.412606074857222
20130710,0.05539310121894603
20130711,2.772195228079784
20130712,-1.8299964622738003
20130715,-4.268179260773726
20130716,-0.41635596422481974
20130717,3.876700035766336
20130718,1.7076133671817386
20130719,1.0157918545877649
20130722,3.7786960743306452
20130723,10.458491912350155
20130724,2.739568054540732
20130725,3.672831124247636
20130726,3.9075227226637037
20130729,-4.755953066231317
20130730,2.7903950594542515
20130731,-2.905214748649181
20130801,-3.9940572193564314
20130802,1.7042002574384352
20130805,3.616896244969632
20130806,-5.824131729399789
20130808,2.177754316837686
20130812,-0.7594948788848592
20130813,-3.100807914613372
20130814,-3.1592732233152026
20130816,1.2877671148984762
20130819,2.1842851532348933
20130821,1.9461615559298004
20130822,-0.47959500367609864
20130823,6.156942118025784
20130826,4.9168220939446226
20130827,-4.336226002049869
20130828,-3.340391693746616
20130829,4.350066709459981
20130830,-3.714203104324771
20130902,-3.946998986508439
20130903,-4.968851705684637
20130904,-2.330652223561363
20130905,4.4951590638226
20130906,1.0185598142325123
20130910,-0.8938577378273207
20130911,3.63364205992617
20130912,-1.649150150671615
20130913,-2.7617692518506267
20130916,2.3515814744932912
20130917,-2.3733958714118315
20130918,2.469312984533716
20130919,2.602994986065096
20130920,1.0569181036385888
20130923,-2.5469284544112063
20130925,-0.893363218502484
20130926,0.3632401213036537
20130927,-0.18809562966567778
20130930,4.301843473256012
20131001,1.0709147699007202
20131003,-1.9828557275457122
20131004,-4.441435693172404
20131007,-4.492125204317107
20131008,-3.762005565602446
20131009,-3.2886412086078485
20131010,-3.949942366787736
20131011,-3.645973146952289
20131014,0.8552442953736727
20131015,-3.079089658631468
20131017,-4.543770178407495
20131018,-3.9188772992471828
20131021,-3.7109317964655903
20131022,-3.3447038110145586
20131023,-5.043193797256808
20131024,-5.264755699596558
20131025,-5.462256477307303
20131028,-4.7680199613079415
20131029,-4.310642984243042
20131030,-3.764278351021777
20131031,-4.846265064338871
20131101,0.30098783753890623
20131103,-2.378596923989254
20131105,5.467589404469652
20131106,5.827710870922553
20131107,3.8034255437685838
20131108,3.6226573900416974
20140303,22.173076682514445
20140304,-1.9613228233884716
20140305,-0.14274146134006305
20140306,5.679817098218463
20140307,-4.287179861146325
20140310,-2.411543806454214
20140311,0.9867972222901895
20140312,4.963344185211475
20140313,-8.31708016271108
20140314,4.432238242778311
20140318,2.7602140974536273
20140319,-1.4792914830643387
20140320,2.483192065281738
20140321,3.4476524209893813
20140322,-2.8734425406435404
20140324,4.549203617752555
20140325,-3.1372577362553704
20140326,5.077359230240803
20140327,-1.7288631313170182
20140328,1.183377646940166
20140331,3.239906440260537
20140401,5.828475723172469
20140402,0.35360463366609185
20140403,3.100426178749474
20140404,0.04681623769260401
20140407,0.33143720958298817
20140409,3.834305953104372
20140410,-1.2813410542127843
20140411,1.7826997714856008
20140415,2.2314097638303725
20140416,-10.081386876784713
20140417,-8.147263442251813
20140421,-8.159849056697725
20140422,-4.146199479536543
20140423,2.633045095199605
20140425,2.5549876773872855
20140428,0.2862301671801185
20140429,5.07141042837821
20140430,2.527493596069367
20140502,-0.8822280621726722
20140505,3.774336674697222
20140506,-2.8950856837600965
20140507,1.490819454524435
20140508,4.113880943319357
20140509,3.382200214020416
20140512,1.0868821195352056
20140513,-1.9347371420579726
20140514,4.553751004414582
20140515,-0.26082593888952865
20140516,-0.9954209993024064
20140519,5.98658129574634
20140520,5.267357969302457
20140521,3.3412150336639947
20140522,-1.4702198685519265
20140523,6.309190206326596
20140526,-2.5034219390497583
20140527,-1.5864224085906116
20140528,1.4390158771198402
20140529,-1.1555445350618296
20140530,-2.8250581066136204
20140602,2.596070605280603
20140603,0.5429872724494831
20140604,0.33921161778549314
20140605,-3.7849479736584657
20140606,-2.4459021909041567
20140609,-3.3796835400630476
