Date,JPOLYINVST
20131126,-1.405986664474593
20131127,10.577902184213777
20131128,7.077922916603314
20131129,2.3919600777430374
20131202,-8.207521108105581
20131203,-9.340564038900988
20131204,-9.906720471868828
20131205,-4.916696855823753
20131206,3.6809945032987974
20131209,4.785636605318322
20131210,3.1189393625026516
20131211,4.621539526470814
20131212,0.03425194104209078
20131213,2.3247364366614454
20131216,-0.0025223353892544487
20131217,3.490290741042242
20131218,0.1883207880254767
20131219,1.9475751740401843
20131220,2.7408512618886105
20131223,-2.825982612271546
20131224,0.5404864363175268
20131226,0.6653511617661831
20131227,-2.8522087559857034
20131230,-1.9571785888572217
20131231,1.708817592965763
20140102,-1.44561421657176
20140103,2.0196367930410943
20140106,2.0216177298457296
20140107,2.6053878295203967
20140108,-2.100780447632861
20140109,0.8765194558039333
20140110,1.216187047394691
20140113,-0.6706545361792613
20140114,1.907281495985422
20140115,0.5973374174221106
20140116,0.012746923969860324
20140117,-1.613260613214195
20140120,-0.668846711821537
20140121,3.382757132282932
20140122,1.5411590263153392
20140123,-1.545521941737423
20140124,0.3727985544336381
20140127,-0.25742031065793514
20140128,-1.3133636749208182
20140129,6.3436418349749575
20140130,3.4775563441023065
20140131,2.2522874468608514
20140203,-2.346091531468416
20140204,-1.9033064109264064
20140205,-1.8546332430527506
20140206,1.8270424083800654
20140207,1.1020844796469587
20140210,0.4778938491495175
20140211,-1.4014270568379252
20140212,0.4788562188814689
20140213,0.2890060254428821
20140214,6.99918815526231
20140217,4.518543894753185
20140218,-1.5229959280361993
20140219,-0.2556855587590283
20140220,4.956155599448049
20140221,-2.5818170543347816
20140224,-0.789047684492153
20140225,0.7511120444430865
20140226,1.527476688260042
20140228,-4.185931404799853
20140303,1.672030549082776
20140304,-2.9318908493909195
20140305,-0.16700950637516476
20140306,2.5613313298863694
20140307,0.11396762184340214
20140310,-15.122207660542111
20140311,-1.4073898404628673
20140312,-2.7950987587048437
20140313,0.6497340945759793
20140314,1.2399518320357996
20140318,-7.450392066127689
20140319,-5.5490231930650955
20140320,-4.30737758911368
20140321,0.39100215064517707
20140322,-12.34458225237034
20140324,-2.9315124329229323
20140325,-5.953316202238952
20140326,1.7305390883779004
20140327,-2.7177562798835453
20140328,-5.822828587845674
20140331,-5.46625302302356
20140401,-2.308590798372435
20140402,2.229296039033818
20140403,-6.744468763380308
20140404,1.7846157782409056
20140407,4.598475103271166
20140409,2.404545149351943
20140410,2.5827402517079014
20140411,8.80862671595224
20140415,1.2040434763588514
20140416,0.8966744764540437
20140417,1.3539486363972764
20140421,4.264378477179242
20140422,5.488434138601572
20140423,7.832967675919804
20140425,0.9388880411528153
20140428,5.642709626129658
20140429,5.095063163838154
20140430,2.5998783233066094
20140502,4.1735966884238875
20140505,-4.961900506996127
20140506,-4.884109674188927
20140507,-5.259852759862183
20140508,2.863097074786167
20140509,-0.6381269959023634
20140512,2.8624104977595093
20140513,5.245121539369412
20140514,-3.0986918876142058
20140515,-6.119425951523126
20140516,2.8886490776454865
20140519,2.662804954953433
20140520,0.02508271332677836
20140521,-1.4889953331015122
20140522,-1.0379553095457794
20140523,-2.513213676481318
20140526,-8.891850734418554
20140527,-0.5100383060883708
20140528,1.343873263229117
20140529,-2.0082008564550007
20140530,-1.2604937619755137
20140602,-0.20227081153301696
20140603,0.6191575550554855
20140604,-1.9288630082829075
20140605,-0.1973720642681953
20140606,-0.06249062892607382
20140609,-0.5558284206831323
