Date,KIRIINDUS
20130102,1.0833519985632578
20130103,3.4895035933281764
20130104,3.2283772179991503
20130107,0.9528641382704908
20130108,3.016083625563815
20130109,1.6252963402347131
20130110,0.3934120148634813
20130111,-2.081898377374014
20130114,-4.081500338502085
20130115,2.2734803621024953
20130116,3.137959696789787
20130117,0.6789566175261339
20130118,-2.99233841816675
20130121,0.8577671113549893
20130122,-0.5357411580242164
20130123,0.18858038206287886
20130124,4.501483487171017
20130125,3.048744892869579
20130128,1.8689111326527197
20130129,-0.35206438905599824
20130130,2.1883164473559837
20130131,0.2501866460872442
20130201,0.42695645072764393
20130204,-1.4189148869571895
20130205,3.7685834300034973
20130206,2.51767164381821
20130207,-1.2248319089082547
20130208,0.42932892559958136
20130211,1.1556064396605676
20130212,9.182148354087383
20130213,1.385060988477543
20130214,-3.3504662288797684
20130215,3.1652643540429017
20130218,3.535774093196545
20130219,-2.9140271947218683
20130220,3.9865863718284276
20130221,4.793517147815733
20130222,4.119032901470092
20130225,6.30023955353515
20130226,7.406784370264685
20130227,-6.666699676057875
20130228,4.116599234019386
20130301,1.969767094878795
20130304,4.909040221367267
20130305,-19.7850885008806
20130306,-17.247385683381065
20130307,-18.3658043367392
20130308,-8.842592790011938
20130311,-8.244070985669067
20130312,-9.482547343815613
20130313,-5.187220452925321
20130314,3.916292437557341
20130614,58.66800815433269
20130617,-0.4834392035911206
20130618,3.5685247785314345
20130619,-3.4562237707654324
20130620,-0.6702991459674481
20130621,-3.552470830650715
20130624,-4.745540317567371
20130625,-0.6771456245084413
20130626,4.787804637739822
20130627,3.652461870582133
20130628,1.9000356767684172
20130701,-3.0364653570428355
20130702,6.660533363084795
20130703,4.342020810704277
20130704,4.15151494425663
20130705,3.8607714310105603
20130708,-1.0703019270771887
20130709,-8.392933198997998
20130710,-6.8323007358625
20130711,1.231360804727679
20130712,6.1244292775840155
20130715,6.620179816078903
20130716,7.352807496201541
20130717,-0.3245429902014013
20130718,1.6391694154881173
20130719,-3.4745944471199395
20130722,0.3423030112171951
20130723,-0.3158322805037903
20130724,6.987177764852358
20130725,-4.42815705203443
20130726,5.087168346852856
20130729,2.3281038600171233
20130730,8.141683601140567
20130731,-6.696607068648733
20130801,-0.7203504570742818
20130802,-4.276161855681445
20130805,-3.805373648969045
20130806,0.25430965122344484
20130807,-2.814740112131907
20130808,0.9064979026189877
20130812,-2.109656423724067
20130813,-9.188664279611842
20130814,-9.792628878438258
20130816,-1.8063636345660754
