Date,TWL
20130102,0.8370446623305448
20130103,0.3374986701109012
20130104,0.4021026795407393
20130107,-0.09268180794827496
20130108,0.3298284352768641
20130109,-1.1732108619353698
20130110,3.6095338762343534
20130111,4.143019696859929
20130114,1.417356385604669
20130115,-2.018331961495935
20130116,-0.22486481561517802
20130117,0.2767886663212147
20130118,0.7719499279845783
20130121,-1.0449338876938712
20130122,-0.47431716349757935
20130123,-0.5067983485331592
20130124,2.453048224336798
20130125,0.4406401355727879
20130128,-1.492011602938081
20130129,0.02856355087920215
20130130,-0.22230493612564872
20130131,-0.4697795518156993
20130201,-0.5671370662872809
20130204,-3.6968461872739686
20130205,0.22629323302124082
20130206,2.5611428689597027
20130207,2.5361699674406246
20130208,-1.0268678468557917
20130211,-0.9258145757797362
20130212,-0.9010945467846467
20130213,1.440985846053232
20130214,1.4201120986893807
20130215,-1.8529481134451444
20130218,-0.23282189152338473
20130219,1.9528262930065647
20130220,0.3909724028085144
20130221,-1.237174922430115
20130222,4.193643858461635
20130225,3.977289187707729
20130226,5.703278127728196
20130227,13.543139236575694
20130228,5.732476891949373
20130301,3.3215828568302466
20130304,0.799865058352041
20130305,0.5464943651805633
20130306,-0.26447522466050377
20130307,1.8811874280231877
20130308,0.8771636199052508
20130311,-3.613089924398424
20130312,-2.9348620307347284
20130313,2.2415817492562957
20130314,1.2620962062272978
20130315,0.11806230052205025
20130318,-0.31669356895151424
20130319,0.053837145041476964
20130320,2.2871032822189137
20130321,2.877347256709708
20130322,1.642264968087656
20130325,-1.8393922785081462
20130326,-0.5330205482416771
20130328,0.4374136854428905
20130401,-2.7737810373536864
20130402,-1.35967052619704
20130403,-1.038256797821705
20130404,0.6888317253839542
20130405,-1.8252756708728008
20130408,1.7219097009935354
20130409,3.289969577137166
20130410,0.7292236036487493
20130411,-0.6669706976506358
20130412,-0.6082998540627513
20130415,1.0486694398566296
20130416,-0.946322031550499
20130417,0.3527492752813973
20130418,0.5559792949496687
20130422,-0.9921672607948837
20130423,0.5739200308019246
20130425,-0.3755561484211579
20130426,0.15356903165732616
20130429,0.9227675945578436
20130430,0.5818880929236249
20130502,0.10333154448269465
20130503,-0.5508627179258416
20130506,-0.5533352898748614
20130507,-2.3983813332453328
20130508,-0.18222422919411663
20130509,1.2687325285251203
20130510,0.7024889254839167
20130511,-0.2244316833203855
20130513,0.14749140752080003
20130514,0.8721777929462269
20130515,1.543528226976492
20130516,-1.3922242450887086
20130517,1.206137665043042
20130520,0.3205162295623835
20130521,0.8958048988180303
20130522,0.45756954605205336
20130523,1.348960978335151
20130524,0.6371176722489926
20130527,0.3946204706665835
20130528,0.8766817922418332
20130529,-1.1603292100145497
20130530,0.8005352384235002
20130531,1.2080351222178163
20130603,-0.5883265414903854
20130604,1.5859651877994527
20130605,-0.9688675713969254
20130606,1.233448322961135
20130607,-0.10023114345985437
20130610,0.9351414183735798
20130611,2.621869122292333
20130612,2.7307064509464727
20130613,1.6572771566136346
20130614,0.5195188008120769
20130617,2.610600714247432
20130618,1.8358327272431383
20130619,4.259826656812919
20130620,2.4930128154421363
20130621,7.799161015693228
20130624,3.805992516796157
20130625,6.447594016663702
20130626,-0.7374147657402745
20130627,0.16430299051705177
20130628,3.589263328979847
20130701,1.054983638967468
20130702,-1.0110906015532128
20130703,0.4954872867587101
