Date,NEULANDLAB
20130102,0.8922237902274752
20130103,-4.397388852490259
20130104,-4.492455607891911
20130107,3.7446869076152574
20130108,-0.9916580352989115
20130109,3.311951972332835
20130110,3.348310659407329
20130111,-1.75789351307239
20130114,-0.02825284660986782
20130115,2.908595826111757
20130116,-2.0480218853622647
20130117,1.0727883025756253
20130118,-1.914823355675076
20130121,1.7203390455014793
20130122,0.9089817794959851
20130123,-2.109523201238451
20130124,-1.3961396652144458
20130125,-3.1150479905893396
20130128,-4.243753402117818
20130129,-5.214561362677143
20130130,3.363538038378032
20130131,1.977149164491363
20130201,1.6963573960622318
20130204,-2.5646163669890694
20130205,-0.6147603171263388
20130206,3.2890595774840685
20130207,4.245148783623279
20130208,2.6352676981709005
20130211,-3.8411587095311726
20130212,3.858179784105014
20130213,3.4619466786590594
20130214,2.843484152798444
20130215,4.2949233655241175
20130218,0.4039196405748261
20130219,-0.051720029147703794
20130220,2.5613757240141033
20130221,-1.7761965641479374
20130222,1.7630714870810873
20130225,-0.5901259206474853
20130226,-0.8150359012961064
20130227,2.421745185544439
20130228,-0.5207878059620206
20130301,1.2892038369817262
20130304,1.7856318949418668
20130305,3.4816711160607956
20130306,-3.284037849666228
20130307,-3.2196986415451834
20130308,-2.661368652791557
20130311,0.8907174822828334
20130312,4.6102514626080815
20130313,0.4831679476964694
20130314,4.9152808679842845
20130315,0.39262005147121154
20130318,-0.162517391149887
20130319,-1.406512727231207
20130320,-5.5140554568647095
20130321,-1.5493875167618363
20130322,2.7255838471377545
20130325,-5.372689125375551
20130326,2.4764609011738266
20130328,0.25606666556929003
20130401,-3.126597852897309
20130402,-3.419677918168884
20130403,-0.2679929539522541
20130404,-1.2667150442108228
20130405,2.7096686903460077
20130408,-1.5941451378326437
20130409,-0.7534595963032893
20130410,0.7695932098842839
20130411,1.28285990467069
20130412,-1.4819377272988077
20130415,-0.1698525815764404
20130416,-0.4607588112954235
20130417,-0.46943249438321855
20130418,-4.207456357345262
20130422,-4.324712496771493
20130423,3.0823574135725327
20130425,1.5846586950366508
20130426,-5.3334083464116455
20130429,1.5999438416084317
20130430,0.1546512817421195
20130502,0.10683804145023484
20130503,0.051401582048324235
20130506,-0.698435682099852
20130507,0.5035225064484046
20130508,-0.42438899551205245
20130509,-5.308953649607052
20130510,10.065036201464537
20130511,-7.889457873585951
20130513,3.425945994753323
20130514,3.0156749607614257
20130515,0.3140964406007327
20130516,1.0047946555652758
20130517,1.3640588608158026
20130520,1.4154626503557324
20130521,1.8460089554403125
20130522,3.2802081143652786
20130523,0.5732994108027285
20130524,-3.1574187832826146
20130527,2.0448647427687914
20130528,1.4600177153441063
20130529,0.6216569381371636
20130530,-0.4996490881618358
20130531,-0.4633305874024909
20130603,-0.5205320194013381
20130604,-2.2648851204484615
20130605,1.8792016039573256
20130606,0.19064665879258727
20130607,0.34521253392836404
20130610,0.9770266937315387
20130611,-2.274035477087546
20130612,-0.18055534426418668
20130613,6.673978059494998
20130614,0.910273479705836
20130617,-0.5908774423439336
20130618,0.355289903454604
