Date,GODREJCP
20130102,0.7328837487260714
20130103,-1.0020375401676178
20130104,0.18063112985930385
20130107,0.8610684158063956
20130108,-1.095226881494492
20130109,1.5910156279107524
20130110,-1.7146369412823605
20130111,-1.505610045775189
20130114,0.788820170930361
20130115,1.4140932708125256
20130116,-2.7884197344304305
20130117,1.0719890558248568
20130118,1.6284056271771226
20130121,1.2585291963300236
20130122,0.8391959445022965
20130123,-0.3954999715836035
20130124,-2.5992263919015848
20130125,0.5006150894922962
20130128,0.4428043381755198
20130129,-0.5248891837901676
20130130,0.7980941850750789
20130131,1.4604644086552596
20130201,-0.717056795739272
20130204,-6.017826520345533
20130205,0.7988535925406685
20130206,-0.16053990091359827
20130207,0.3863488272976734
20130208,2.0625434566812744
20130211,1.7494360747940556
20130212,1.0938091811122403
20130213,0.232069087927268
20130214,-0.9934470128439892
20130215,-2.350775328763842
20130218,-3.2566506038886365
20130219,0.5091729050202689
20130220,0.06445154316059312
20130221,-2.49752075579812
20130222,2.1217823558544797
20130225,1.7843739962331702
20130226,-0.4840919417016334
20130227,-0.19493426916994838
20130228,-0.46828126036249995
20130301,-2.600438909147101
20130304,-0.35728030573320574
20130305,3.263928613834084
20130306,-2.867639019956397
20130307,-2.913953685741714
20130308,-2.9777793798991583
20130311,0.37968479868231064
20130312,1.7541742434200462
20130313,1.5037940306762811
20130314,0.8081902920951793
20130315,2.2544998306459934
20130318,-0.5911868380081796
20130319,-0.8492446322699595
20130320,-1.9347985592740076
20130321,-1.870075715854167
20130322,-2.1205026623780734
20130325,-0.44601786826985057
20130326,-2.8932381635238813
20130328,5.027594399333044
20130401,-0.13450947072553615
20130402,0.7155422806261229
20130403,-3.558417760912192
20130404,0.17172998049757293
20130405,-0.5856820184813072
20130408,-3.4292957419693164
20130409,-0.7209613640653707
20130410,-2.449723244362632
20130411,1.2221972239644778
20130412,0.6160593794334546
20130415,3.4408608982358015
20130416,2.488445583514135
20130417,0.3964272340495989
20130418,-1.0689519801273255
20130422,-6.116315532164439
20130423,-2.369390164150467
20130425,-3.6978867327371567
20130426,3.783141494886449
20130429,-0.9400013720814405
20130430,4.8034001495851255
20130502,-1.46639178159267
20130503,-1.1077821677918807
20130506,1.455640102285547
20130507,0.12003763119093536
20130508,0.5440593024673597
20130509,-0.7626765895598002
20130510,-0.10724945185708856
20130511,0.7045595151903226
20130513,-1.6117815227749426
20130514,-0.5262656507694559
20130515,-0.08064560008535704
20130516,-1.3700132533531415
20130517,1.5501682563525092
20130520,2.5118173109701236
20130521,-0.7990092692564952
20130522,1.4940185823295646
20130523,-0.1652004509652225
20130524,0.09902142042198349
20130527,-0.34890670624259346
