Date,SIEMENS
20130102,0.9345467261109622
20130103,0.16452514851591993
20130104,0.5112617815854792
20130107,1.3489772929297312
20130108,0.42745690283603044
20130109,-0.04723724058912049
20130110,-0.505116160379022
20130111,2.466200091511181
20130114,0.6565236832898365
20130115,0.8812331881374337
20130116,-0.516241066237574
20130117,1.5439146433867987
20130118,-0.3135211341196032
20130121,0.1170267149578404
20130122,0.30022516857357595
20130123,-0.15086128533820886
20130124,-0.6788338127442317
20130125,0.9173432032803497
20130128,0.24307667570168276
20130129,-1.251206982011421
20130130,-0.5172368443389512
20130131,-1.452823636130133
20130201,1.563120690492378
20130204,-0.08185455643531958
20130205,-0.7282906118370545
20130206,1.5336309202173755
20130207,-0.11055508499125422
20130208,-0.42251870233776845
20130211,0.840421528167042
20130212,0.0684981653541768
20130213,1.1224188836928857
20130214,2.982807385350459
20130215,1.2217842723320966
20130218,0.9214602375442368
20130219,0.32426837459887037
20130220,1.0302172693173575
20130221,-0.6528865046384402
20130222,1.7827889274514972
20130225,-0.8028863054009868
20130226,0.9163066961821666
20130227,2.24578807248558
20130228,-0.06939267240584668
20130301,1.9195499744000328
20130304,-0.4921804667869383
20130305,-0.24856699782296365
20130306,-1.7411413417286958
20130307,0.24676474316301145
20130308,-1.3947184625803668
20130311,-5.586952303124065
20130312,1.1674088936580813
20130313,1.3073257647820906
20130314,0.5589183558929931
20130315,-7.40342829310174
20130318,-2.7203169784236234
20130319,-0.2638120505695123
20130320,-1.1391631517118086
20130321,1.658430578026225
20130322,-2.2507844019906136
20130325,-0.7685826297155431
20130326,4.762415919636021
20130328,-2.4501104132649525
20130401,4.617571024676879
20130402,0.33022122193693315
20130403,1.577967889144504
20130404,1.4939140085507514
20130405,1.09738808775817
20130408,3.0248369030957285
20130409,0.20470418128462975
20130410,0.0275111720373864
20130411,0.0548858364249738
20130412,-3.121749485295881
20130415,3.4846985837749944
20130416,-0.41021472665394
20130417,0.042301191789780965
20130418,-0.9164605680806917
20130422,-0.7562420502132507
20130423,-3.1652445659487234
20130425,2.67917871156883
20130426,2.255341628783005
20130429,-5.137205688531255
20130430,-1.675061565263299
