Date,PILITA
20131031,-0.31157451532307556
20131105,-20.564548160511528
20131108,0.2109620441180633
20131119,-0.03297694926756074
20131120,0.3866005384530716
20131121,4.101618850157806
20131122,-3.345647296536396
20131125,4.70973921836614
20131126,4.647849259578583
20131127,1.7918979776258046
20131128,-0.8557556790796287
20140613,-123.87815731792614
20140616,4.726177218379212
20140617,-1.3022600397982478
20140618,-2.114786723282477
20140619,2.78530062593917
20140620,-3.81472576166542
20140623,2.881664341605263
20140624,2.084091476311122
20140625,-0.8926166871800358
20140626,3.242150371709294
20140627,-1.9258250440968008
20140806,-10.746608149199377
20140807,-0.6595849065673197
20140808,-1.1352629005770294
20140811,-0.8736383690809912
20140812,1.818736021572109
20140813,0.6726444211750673
20140814,0.4904668403662342
20140818,0.6287371650071201
20140819,3.4269869513171116
20140820,1.0729663845518738
20140821,-0.8372789196668763
20140822,-1.8717472905737125
20140825,-1.515305680778698
20140826,-4.835821299102081
20140827,-3.30565747694728
20140828,-1.6936973603603398
20140901,-1.464568993085957
20140902,-0.5784349506252451
20140903,-1.2368537787092717
20140904,-1.835434026885499
20140905,0.012961246661771897
20140908,-1.8917516494759896
20140909,-0.9515345574325156
20140910,-0.27554504986026784
20140911,1.5849339168461793
20140912,-1.9701582098060129
20140915,-0.22619628241363643
20140916,-2.0810010809796475
20140917,-0.9684325888561386
20140918,-0.2933248134874158
20140919,-0.6708193251469511
20140922,-0.9948345636957945
20140923,-0.953898159965672
20140924,-3.1351482950521867
20140925,2.044491017498218
20140926,-0.5146039506289368
20140929,2.4434222551139815
20140930,-0.3341355207853715
20141001,-0.5355888670554576
20141007,-1.1356112380011054
20141008,-4.072535329259771
20141009,-1.66767439336036
20141010,-2.6885769418166316
20141013,-1.1077980836007464
20141014,-3.6489281035564547
20141016,-7.9541670122829045
20141017,-1.113626824967426
20141020,-3.3625859421934763
20141021,-1.9610604770193323
20141022,-4.6856692554152435
20141023,-1.2029536895089037
20141027,-2.0750886590468283
20141028,4.265097706925074
20141029,5.53886177948158
20141030,6.010717144317065
20141031,2.067504217651737
20141103,-2.989946058633497
20141105,-1.1481424399368025
20141107,-0.9332354334757421
20141110,-1.282265444396566
20141111,0.2578605306702054
20141112,-1.4227253356907656
20141113,-3.7823684471325794
20141114,-2.110105498558722
20141117,-0.8614016167219205
20141118,3.657002084388616
20141119,5.124854879336617
20141120,0.020284777149468025
20141121,2.230432652057316
20141124,3.8568978506043226
20141125,4.636565481176119
20141126,3.9332939945144503
20141127,4.283659267313238
20141128,-6.271922089121969
20141201,-5.664278715208379
20141202,1.1733054967410053
20141203,6.896825542736536
20141204,0.34800800659039044
20141205,-0.3541374057408793
20141208,-0.8861692578799356
20141209,-4.659569902150572
20141210,-8.244730147107266
20141211,-8.342237136967197
20141212,-5.084338206679392
20141215,0.15977792380112937
20141216,7.583755550098295
20141217,5.540796367913009
20141218,-6.013681252771505
20141219,-1.4200039960698039
20141222,-5.803256675643246
20141223,-2.171320949217636
20141224,-1.0651943139141289
20141226,-1.6745080053263965
20141229,1.2049788575344325
20141230,2.2865901491153857
20141231,-0.558191072071867
20150102,-1.3736181400440959
20150105,-7.8131510580730605
20150106,6.716124802138745
20150107,5.61749214459435
20150108,2.565536862998651
20150109,1.7935284964855793
20150112,8.737371156541814
20150113,3.480743752584779
20150114,4.417523514870154
20150115,-0.509119685340228
20150116,-7.211828213896055
20150119,-3.6128937413056836
20150120,-2.1333172682647783
20150121,3.3596776257898466
20150122,5.894552827754158
20150123,6.896282460600198
20150127,2.7923676509496738
20150128,2.6865474693315843
20150129,9.839584149171134
20150130,0.056832863859964444
20150202,-7.421463195270138
20150203,-3.4621322291593923
20150204,0.5758949342664015
20150205,1.1852185837591347
20150206,2.9679120734137885
20150209,0.5600736574051697
20150210,4.488309617170322
20150211,-2.036513507125009
20150212,0.2539756851894477
20150213,3.6230573286883336
20150216,1.4225570212321133
20150218,1.1437141828155133
20150219,4.3079424518028375
20150220,0.31427676119118175
20150223,2.6055810046580072
