Date,CENTEXT
20130102,0.293989695607713
20130103,0.9236510851909552
20130104,-1.900356162924036
20130107,1.9485178279896365
20130108,-0.22311737508651278
20130109,2.927743441243804
20130110,1.7205320420990513
20130111,2.3767236806715832
20130114,3.1522270310786684
20130115,-0.5637672367760044
20130116,-0.37750798037024264
20130117,-1.0136805165157854
20130118,1.4997945358762206
20130121,2.442913150586231
20130122,-5.972357018707687
20130123,4.228916862832105
20130124,6.687957808611919
20130125,-9.018996464073084
20130128,0.8481075241295114
20130129,-0.12491685530932647
20130130,-9.09592357169841
20130131,2.4690685695880417
20130201,5.777043784332958
20130204,2.0452762131125968
20130205,-3.657803093477078
20130206,3.8324344677955424
20130207,1.6732126697714216
20130208,-0.8621849405715281
20130211,4.9817167841879115
20130212,1.6011886419681127
20130213,5.307718116370625
20130214,7.964169775981926
20130215,-5.122428216188393
20130218,-4.38466915468371
20130219,-2.7823725204316956
20130220,3.4346860957539094
20130221,9.17491470755471
20130222,3.833521551369674
20130225,-1.9966705228037656
20130226,6.3613273573145985
20130227,-9.529553684369512
20130228,5.904980502581266
20130301,-13.546105818384413
20130304,1.1582656945615053
20130305,-8.201960006392964
20130306,5.580178749502698
20130307,-2.9717179256686483
20130308,-3.177316029220415
20130311,-9.329422522143087
20130312,0.1984977097982865
20130313,9.076108167270352
20130314,2.646366036187187
20130315,-4.068298008770313
20130318,3.017571263784503
20130319,-1.2357603474799583
20130320,0.4902898105269524
20130321,5.945110281122586
20130322,-1.2926270594360922
20130325,-1.1600448794183984
20130326,3.8568316313510875
20130328,1.1491010724439183
20130401,-7.786600731016339
20130402,6.684274596486214
20130403,0.9809386609621016
20130404,-8.427217046342403
20130405,11.227083414709153
20130408,-8.087591313961614
20130409,3.476505931099008
20130410,3.351379313780758
20130412,-0.10021822057839946
20130415,-19.658099500675146
20130416,6.188621352603134
20130417,0.4838832775169153
20130418,3.675964211870854
20130422,8.47631550174847
20130423,4.271199757295522
20130425,-1.2274613750111305
20130426,-0.9248219327042663
20130429,0.09268089704167982
20130430,3.743690336953004
20130502,-5.108923838006964
20130503,4.086649680934694
20130506,-3.412322992186183
20130507,0.751765183415753
20130508,-3.739918841301061
20130509,4.387077603108429
20130510,-8.792609759950926
20130511,1.0116087251575365
20130513,7.953457695339841
20130514,-4.888717174799493
20130515,-0.3547018978039357
20130516,-0.02852215486983495
20130517,8.966591338997969
20130520,-3.4872383511788922
20130521,-0.3861092734572378
20130522,-1.5787111883390073
20130523,2.5382434278805093
20130524,0.6092011099556607
20130527,-4.900062319585421
20130528,3.993004709482603
20130529,-9.446764764895772
20130530,11.272211279045615
20130531,-5.927386777255832
20130603,0.29831323810041327
20130604,0.6395099386819153
20130605,4.7323153124370325
20130606,4.672702096200792
20130607,0.049073416830217584
20130610,-6.649420347310587
20130611,6.796663734680372
20130612,0.4654631521872802
20130613,-0.9249110400529226
20130614,-11.259534872301042
20130617,8.0770946481953
20130618,0.6919535151093722
20130619,1.021184215935666
20130620,-10.203459345268381
20130621,7.874050949559513
20130624,-5.3882797863085905
20130625,-11.1805212071367
20130626,3.2994472282660814
20130627,-2.422673896338461
20130628,4.398697528328171
20130701,-2.664568780408776
20130702,4.808868030883966
20130703,4.37411225165158
20130704,-15.711188189636058
20130705,8.847476222966822
20130708,5.702346412911279
20130709,-4.627191985778026
20130710,-12.44088420242828
20130711,11.949880306610662
20130712,-20.042371657759816
20130715,-7.502595071778128
20130716,18.205123416443055
20130717,-1.1242880602289753
20130718,-0.2569039896166722
20130722,14.019286959906875
20130723,-5.373136499655945
20130724,9.078335414417477
20130725,5.489160076405282
20130729,-6.250477050887203
20130801,-0.4430203317602671
20130812,3.2586899057434833
20130813,0.8129090581553333
20130814,0.5723505825861452
20130816,0.06714171871513273
20130820,2.715559643833666
20130821,-5.7147965862896
20130905,4.654297571588852
20130911,1.934409105044745
20130912,7.0234388319423005
20130913,1.7193784297104577
20130916,-7.107831712571874
20130917,5.443919661442942
20130919,4.991322726238012
20130920,-6.665451577269154
20130924,0.19912975419575485
20130930,-5.54838602325031
20131003,5.25331472266628
20131007,6.713857993093381
20131010,7.851433273299684
20131011,-5.834713209029031
20131014,6.841284247427077
20131015,5.063927426362096
20131017,-5.644452181633976
20131018,5.659228426452432
20131022,9.823417009687383
20131023,-6.254697166468905
20131024,-6.708106531875794
20131025,-7.841916567882304
20131028,-6.832924593278325
20131029,-6.971314806950025
20131101,-2.132316316303472
20131108,0.6367832535144451
20140303,-4.745700765765725
20140304,-4.738656838702094
20140305,-3.6943145678886857
20140306,-2.273194724076696
20140307,-7.679068346058928
20140310,-5.495368740017202
20140311,-5.715504036382139
20140312,-3.8941018290314227
20140313,-3.2717931152419615
20140314,-3.9282402242502084
20140318,-2.938184257143148
20140319,4.1796262875455845
20140320,2.443054648779129
20140321,4.949275585585736
20140322,4.333754225115542
20140324,2.4047703245250656
20140325,3.393567022490018
20140326,-3.9987188982056394
20140327,1.766656511884739
20140806,-12.344326780373912
20140807,3.1258616837356588
20140808,0.10334513557338104
20140811,-0.3484297964338818
20140812,-4.066243996226284
20140813,-5.808554602891921
20140814,-3.8786028108658623
20140818,1.0365232496757333
20140819,0.6922291142629625
20140820,-1.143618964861475
20140821,-2.5593895072421033
20140822,-2.9318958783512703
20140825,1.193923352756026
20140826,-1.0093569741393176
20140827,0.8067336390962864
20140828,0.48196724075794023
20140901,-0.3298848845439192
20140902,1.2547534516109522
20140903,-0.08801842009773857
20140904,0.12539292222693377
20140905,3.7808304647748594
20140908,2.108115686351456
20140909,9.891841289350333
20140910,-6.156879576526544
20140911,8.243486273133543
20140912,0.9618837877119308
20140915,-4.114980680000604
20140916,3.815238862581859
20140917,-0.11684760567784845
20140918,1.539040776239491
20140919,-4.524972997032021
20140922,1.5842216643089184
20140923,-3.2928347115633034
20140924,-1.0862394073120227
20140925,-5.323160158139288
20140926,6.331526936870134
20140929,2.9891943372500576
20140930,-8.28284434360304
20141001,2.6264734488383144
20141007,0.35559369154660464
20141008,-2.5725187121507322
20141009,3.5149530081051186
20141010,-0.2215982055723295
20141013,-8.042732539082634
20141014,-0.06240616727326691
20141016,-0.7151131430663241
20141017,-0.3044207760732698
20141020,11.095542969670559
20141021,-6.230805535211774
20141022,5.402132753453946
20141023,-9.54068816525079
20141027,7.935466442950361
20141028,-2.4034812915233332
20141029,0.17813987109583346
20141030,-2.736962506930365
20141031,-0.4018231423506798
20141103,4.206526983748443
20141105,-7.583249734223699
20141107,6.704043233413917
20141110,0.43662348354262975
20141111,-8.158229756896501
20141112,0.19049330551971122
20141113,2.7696428143796754
20141114,0.6886733602109286
20141117,-0.02566320440154527
20141118,0.809338417309676
20141119,-2.910994760676422
20141120,-7.541904907012318
20141121,-0.5053163641920708
20141124,1.6001507874522751
20141125,2.5766343872051505
20141126,-5.976523260288828
20141127,2.312771574309983
20141128,-3.3546812309481076
20141201,8.941490582347175
20141202,-1.5845941323563102
20141203,-1.2560835831446453
20141204,2.938865940105261
20141205,1.4880950800969097
20141208,-1.897177593111067
20141209,-7.72966009280124
20141210,7.289685360078886
20141211,0.04989260718505442
20141212,1.2565227479488543
20141215,2.5232904425841047
20141216,-5.176101397375683
20141217,1.534579118889006
20141218,1.7081196470857838
20141219,2.47878165476144
20141222,2.190738377275815
20141223,-8.374117098804057
20141224,3.529936812138223
20141226,-2.5463855545728338
20141229,5.1466629648830935
20141230,0.4132749683914317
20141231,0.6602221766729603
20150102,3.0814747480576896
20150105,-2.2676626278984497
20150106,-0.8384772301950645
20150107,4.505734881581463
20150108,-1.6701829425077213
20150109,4.628838338127123
20150112,-2.253703654096265
20150113,-0.04794088426584415
20150114,-3.2654880901426186
20150115,-0.2405053762511703
20150116,-0.11410869514423155
20150119,1.3862713943904872
20150120,-0.20448324914128976
20150121,2.074101084599265
20150122,2.7400485311972353
20150123,-0.4268769663405936
20150127,-1.067877978165694
20150128,-4.299640714626564
20150129,0.8510543212499405
20150130,4.658486059360589
20150202,3.7422377051606084
20150203,3.8524640661017986
20150204,-10.013073664204832
20150205,7.755962554865316
20150206,-5.817817573867096
20150209,2.4147660129135677
20150210,-1.5456300597314747
20150211,6.664707808024111
20150212,1.1486751984862902
20150213,1.6561460324014612
20150216,-0.40760164902674306
20150218,1.6710848694969758
20150219,-4.950058434331942
20150220,-1.8155039544342282
20150223,0.39268567288063283
20150224,1.7755335414880185
20150225,3.5803155833507043
20150226,0.1109715862440454
20150227,-0.43021433419656974
20150228,2.0082731329546304
20150302,-0.023736441674066446
20150303,3.9232134826813247
20150304,-0.6529465069040452
20150305,3.569452056235456
20150309,0.7427246791082301
20150310,-3.373795578650184
20150311,3.0441712122081364
20150312,0.5454563200163058
20150313,2.5951769327803165
20150316,-0.9832987881599975
20150317,1.8559365707702815
20150318,-0.5261154005225157
20150319,3.648031745274023
20150320,2.570009988632255
20150323,-1.6215735275537426
20150324,3.4655710821063983
20150325,-0.7241872556768238
20150326,0.5244533449442249
20150327,-1.3718790058246368
