Date,SDBL
20140401,0.6350819103438732
20140402,5.681999041734366
20140403,-6.092169492686968
20140404,-1.0806472161919107
20140407,1.9359095746452646
20140409,0.8260573576813344
20140410,0.18015567377397843
20140411,2.4355412762363384
20140415,-0.8169957289437031
20140416,0.001165582500366913
20140417,-0.14405091079001847
20140421,0.6915634428929918
20140422,-0.18618783877393014
20140423,0.776725442424495
20140425,-1.2718836939364788
20140428,1.4792280933625541
20140429,1.7094451629504088
20140430,5.811795251018046
20140502,-1.600501215875199
20140505,2.217314882156448
20140506,-0.3650444886866437
20140507,0.08167627721385873
20140508,0.3134294050788341
20140509,-0.45428601574549765
20140512,0.6393122551611389
20140513,0.27890819095339225
20140514,2.6544887597713953
20140515,0.9377740413050278
20140516,-6.052651403959458
20140519,2.572094634322425
20140520,0.13226580126262832
20140521,3.7212002705057663
20140522,-4.925830425246122
20140523,-6.952268951750061
20140526,-9.79687249341777
20140527,10.870712945688494
20140528,1.6284406096266943
20140529,5.070383265444786
20140530,-1.115548568781082
20140602,2.8688397311423888
20140603,-0.8603119896239526
20140604,1.9652042285182802
20140605,0.5364772971719335
20140606,0.5645417588790771
20140609,-2.330684328341095
20140610,-3.689484590571733
20140611,2.6933548412473973
20140612,-6.1914305648201795
20140613,-0.660661857926172
20140616,0.021184605787473693
20140617,3.128449005066064
20140618,-1.801832377420572
20140619,1.8547648468288642
20140620,-0.5712250440785862
20140623,-1.669580748745349
20140624,-2.6819589417580936
20140625,2.0442744234965544
20140626,2.3494886321085025
20140627,0.6600459187870849
20140630,1.7527253065816983
20140701,2.2786508738769564
20140702,-1.2454291708574647
20140703,-1.0400093107783628
20140704,0.08181586439817079
20140707,1.5069804656722225
20140708,1.119387536942459
20140709,1.1608590248200792
20140710,0.6993495157247767
20140711,-6.423941247443089
20140714,-0.5614163627307537
20140715,1.2122292325333055
20140716,3.1732944277676878
20140717,-0.202703365173296
20140718,-0.05725122315320494
20140721,3.5835599423349684
20140722,-1.0794257437005907
20140723,-1.8285042606244368
20140724,3.6286048517389182
20140725,-0.7993559523304239
20140728,-3.340400668795863
