Date,PNCINFRA
20150526,0.02152606731490711
20150527,-12.444327186501052
20150528,-1.3622067795099633
20150529,1.9257813097846561
20150601,-1.3861371129097397
20150602,1.5510544729047546
20150603,0.6021009757618048
20150604,0.01662947556494812
20150605,2.0561252293151737
20150608,-0.5834304626705111
20150609,-0.6861716917367475
20150610,0.8586838911670776
20150611,0.8776639131352888
20150612,-1.0684942950187044
20150615,-0.32682789394183775
20150616,0.17328447094320273
20150617,1.063319955628626
20150618,-1.2975282357101925
20150619,2.499065880468587
20150622,0.5508837821501287
20150623,-0.1568671348736973
20150624,0.5333273146067463
20150625,-3.0302292196178233
20150626,-2.0663388877403515
20150629,2.5396561644742977
20150630,0.27714055411065597
20150701,-1.5094716775020043
20150702,2.000848118238892
20150703,-3.590501408228809
20150706,2.19265242364202
20150707,-0.7556094442592962
20150708,3.036714012814077
20150709,-0.5749452350169677
20150710,-0.20187846615652377
20150713,0.38346284365038646
20150714,0.7120832397396024
20150715,-1.1395625449082902
20150716,-0.5336895568273989
20150717,-1.122285578252512
20150720,0.4786153679208929
20150721,-0.07459558528410226
20150722,3.6778997656748733
20150723,-1.5952346195038687
20150724,-3.1156808817513917
20150727,0.5646841853007427
20150728,-1.0001418493928897
20150729,-7.856940988120811
20150730,2.86448332505452
20150731,-1.1176521631199288
20150803,1.2705607674617196
20150804,1.9100610369646973
20150805,3.0110836650861503
20150806,-2.350226368700695
20150807,-3.3690771295254818
20150810,2.7189085001771405
20150811,-0.23196512956206972
20150812,2.1901095956388716
20150813,-1.3723345456949971
20150814,-6.484160992174754
20150817,-0.7102496940579528
20150818,-8.27380041592497
20150819,3.1106766871706895
20150820,0.7203822917237798
20150821,3.4003122825834957
20150824,5.3667308138847964
20150825,-2.6739594272016802
20150826,-2.9432530395553353
20150827,-4.090555801367524
20150828,-1.0785875645940206
20150831,-2.2731158154084343
20150901,2.0953144156891192
20150902,0.1260237748215522
20150903,2.7952864758296174
20150904,-3.061699119669864
20150907,0.07637418037611443
20150908,-0.07095809071189771
20150909,-0.9446233536225837
20150910,2.2750424877058912
20150911,-0.05827387772202214
20150914,3.095348759989335
20150915,0.23978601092967358
20150916,-2.3219637222941625
20150918,-1.6645800678652076
20150921,0.9563720087377187
20150922,0.9353800544727071
20150923,0.7300936527833823
20150924,-2.6436346350751543
20150928,-0.5676644772346838
20150929,-0.0731165448597373
20150930,-1.6119829073050482
20151001,-0.26177239354044446
20151005,-2.0200200505857304
20151006,0.7146608644444696
20151007,-0.10849333612113865
20151008,0.6892898871566132
20151009,-0.058148004780762624
20151012,-0.19494330019771375
20151013,0.7464785899468965
20151014,1.3765433870077382
20151015,0.9995300249418559
20151016,-0.7232822975716695
20151019,0.931747054236741
20151020,1.255367763741132
20151021,0.7186946270886804
20151023,-2.174234722329389
20151026,-0.6820716352371383
20151027,0.3313785287973325
20151028,1.2350156628243016
20151029,-0.08453843677288073
20151030,-1.1028209902922146
20151102,-1.1418271420844794
20151103,-1.9616587170453526
20151104,-0.9025359906898468
20151105,1.1916577376629345
20151106,-1.9789205769637503
20151109,-0.23618332598669778
20151110,-0.15161773648973248
20151111,0.6289378959186638
20151113,0.9166415931066616
20151116,0.03532063953399556
20151117,0.08450523829183584
20151118,0.20584897501849594
20151119,-0.6171461332966934
20151120,0.05597041531631203
20151123,0.48275232440825533
20151124,2.3651016531064366
20151126,0.4577226358933999
20151127,-0.21760452542048403
20151130,0.9614481678162575
20151201,-0.8549473023380387
20151202,-0.05691507633532361
