Date,AMBIKCO
20130102,0.5525714125790541
20130103,0.3674288029169468
20130104,-2.342519032372088
20130107,-1.6621450428546516
20130108,-3.4991291428512166
20130109,3.7944953216087263
20130110,-0.46624597401804657
20130111,0.8597809080497822
20130114,-3.424608203500382
20130115,-0.38577691541269027
20130116,0.16280302381179634
20130117,-0.41792766593613084
20130118,-0.4469143539358187
20130121,-2.0042017493383844
20130122,1.619676321696505
20130123,-0.5890339015401843
20130124,0.9869415244353505
20130125,-1.4226102811769152
20130128,-0.15080576815901692
20130129,-0.4055585411498395
20130130,-2.0440897387649484
20130131,1.786090606845659
20130201,-0.29914171287850977
20130204,0.01799493174412614
20130205,-0.8107563033209371
20130206,-0.13477435685345862
20130207,0.06159784642893862
20130208,1.1024892430307793
20130211,-0.058542640573740055
20130212,-1.1255669565054545
20130213,0.08377028925776239
20130214,0.581687755353794
20130215,2.5360579452086283
20130218,3.1478215038962367
20130219,0.6852865542192557
20130220,0.794948221620842
20130221,-0.008491521347052555
20130222,-0.3126226662910511
20130225,1.3491593449672552
20130226,0.07594239292105032
20130227,-0.8094726928229687
20130228,1.1870239951662689
20130301,-0.257529205578518
20130304,0.14739947649229235
20130305,0.7073467055915674
20130306,-0.35925221041943356
20130307,1.151119200322571
20130308,-0.2143961931393077
20130311,-1.306300818194286
20130312,0.023714454825109865
20130313,1.738990222059401
20130314,0.2636236871211504
20130315,0.6963984852426583
20130318,0.8184946524081024
20130319,-0.018740149429075204
20130320,-1.7868186382236009
20130321,1.6644238298957243
20130322,0.26731186494532655
20130325,-0.6270080405677263
20130326,1.05248522326498
20130328,-0.8897272119861901
20130402,-3.0959362590696795
20130403,-2.811334181964838
20130405,3.587741021135036
20130409,-0.7658840806618992
20130410,-1.9741189004850963
20130411,-1.639325761648425
20130416,2.5316651617897157
20130417,-4.188934109902914
20130418,2.7566030844098517
20130422,1.2837161257712504
20130423,0.5868865239709375
20130425,-0.41168750610498356
20130426,-1.184937019667148
20130429,2.182586807102174
20130430,0.4941000404386736
20130502,-2.630205916288429
20130503,-2.6347229992095618
20130506,2.82544060759688
20130507,-0.6847569604519973
