Date,INFY
20130102,0.4095393828463522
20130103,-1.4331484478093357
20130104,-0.5856324389982462
20130107,-1.4084343774864587
20130108,1.2020887097847768
20130109,0.25431195119088795
20130110,0.49681026839857734
20130111,-17.33533010907538
20130114,-3.138321380913186
20130115,0.7499884431303669
20130116,0.4678074256723305
20130117,-0.554882010419022
20130118,0.714556538718859
20130121,-0.5327217428507086
20130122,0.27501588767790264
20130123,-0.04621457624547479
20130124,0.09043665571104914
20130125,-0.5112812009711444
20130128,0.10988294102536195
20130129,0.49417585460241253
20130130,0.41113051629761044
20130131,0.10352094642613505
20130201,0.14034523183842773
20130204,0.05695147529160931
20130205,0.24275408215951522
20130206,-0.9727823537736655
20130207,-0.41809095231781834
20130208,-0.3272157848056984
20130211,-0.3591957985843399
20130212,2.081450148455364
20130213,-0.8333952823756158
20130214,-0.877368229149665
20130215,0.6750936799324811
20130218,-0.050267638337088305
20130219,-1.0427186960294135
20130220,0.09798560737296519
20130221,-0.46096057126674056
20130222,-1.260931309560138
20130225,-2.7270314592151146
20130226,-2.308095661616989
20130227,2.2115697543183916
20130228,-0.0522222014640429
20130301,0.09567964097987941
20130304,0.12601952303593406
20130305,0.14114069093692883
20130306,-1.7224546372638823
20130307,-0.8376052656513857
20130308,1.7919121973568215
20130311,0.5530567412704092
20130312,0.8120909442516766
20130313,1.033165813546705
20130314,-0.15904150287493177
20130315,-0.19607248106015804
20130318,0.3150342473632975
20130319,-0.41708749859467004
20130320,-0.06501828903023371
20130321,-0.39120240304059595
20130322,0.3624567624760269
20130325,0.5963730134891174
20130326,0.1026589667124483
20130328,-1.1911246228307042
20130401,-2.637631898429172
20130402,-1.1646264554769568
20130403,-1.0252408027622308
20130404,2.330032411913128
20130405,0.3054823780228411
20130408,0.8879246341842574
20130409,1.6322758971558127
20130410,-2.0231562336092317
20130411,-3.5492217418074885
20130412,20.59236907287526
20130415,-1.8326032395641088
20130416,2.493111623573688
20130417,0.6877618601821825
